team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Pacific Coast League,PCLLAA,Los Angeles,1910-LAH,19100330-PCLLAA-PCLVER-0,,,Bernard,,b01,rf
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100331-PCLLAA-PCLVER-0,,,Bernard,,b01,rf-ss
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100401-PCLLAA-PCLVER-0,,,Bernard,,a01,rf
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100402-PCLLAA-PCLVER-0,,,Bernard,,b01,rf
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100403-PCLLAA-PCLVER-1,,,Bernard,,b01,rf
Pacific Coast League,PCLLAA,Los Angeles,1910-LAH,19100403-PCLLAA-PCLVER-2,,,Bernard,,b01,rf-2b
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100405-PCLLAA-PCLSAC-0,,,Bernard,,a01,rf
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100406-PCLLAA-PCLSAC-0,,,Bernard,,a01,rf
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100407-PCLLAA-PCLSAC-0,,,Bernard,,a01,rf
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100408-PCLLAA-PCLSAC-0,,,Bernard,,a01,rf
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100409-PCLLAA-PCLSAC-0,,,Bernard,,a01,1b
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100410-PCLLAA-PCLSAC-0,,,Bernard,,a01,1b
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100412-PCLLAA-PCLOAK-0,,,Bernard,,a01,rf
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100413-PCLLAA-PCLOAK-0,,,Bernard,,a01,lf
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100414-PCLLAA-PCLOAK-0,,,Bernard,,a01,rf
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100415-PCLLAA-PCLOAK-0,,,Bernard,,a01,rf
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100416-PCLLAA-PCLOAK-0,,,Bernard,,a01,rf
Pacific Coast League,PCLLAA,Los Angeles,1910-SFE,19100417-PCLLAA-PCLOAK-1,,,Bernard,,a01,rf
