league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,S_FIRST,S_LAST,U_G
1915,Buckeye League,regular,P2531293,Blanchard,,1915-05-31,1915-05-31,1
1915,Buckeye League,regular,P3055051,Clark,,1915-06-06,1915-06-06,1
1915,Buckeye League,regular,P4234221,Hart,,1915-06-06,1915-06-06,1
1915,Buckeye League,regular,P1308864,Leake,,1915-05-31,1915-05-31,1
1915,Buckeye League,regular,P3021020,O'Neil,,1915-06-10,1915-06-10,1
1915,Buckeye League,regular,P7540968,Pastorius,,1915-05-21,1915-05-31,4
1915,Buckeye League,regular,P1687034,Peterman,,1915-05-19,1915-05-31,5
1915,Buckeye League,regular,P3892761,Taylor,,1915-05-21,1915-06-09,9
