key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15
GMYXXMG,1915-05-08,0,Northern,regular,,Superior,3,,St. Boniface,11,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 9, 1915",0,0,0,0,0,0,0,3,0,,,,,,,2,0,0,2,0,3,4,0,x,,,,,,
SHXBYDG,1915-05-08,0,Northern,regular,,Duluth,6,,Winnipeg,7,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 9, 1915",1,0,0,2,1,0,0,2,0,,,,,,,0,0,0,0,0,0,1,6,x,,,,,,
WFHFVQW,1915-05-09,0,Northern,regular,,Virginia,,,Fargo-Moorhead,,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JNYJNLW,1915-05-09,0,Northern,regular,,Fort William-Port Arthur,2,,Grand Forks,1,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 11, 1915",0,2,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,
PQGJPPG,1915-05-09,0,Northern,regular,,Superior,,,St. Boniface,,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWXHVHQ,1915-05-10,0,Northern,regular,,Fort William-Port Arthur,8,,Fargo-Moorhead,1,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 11, 1915",0,0,0,2,1,0,1,4,0,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,
BLGLRDT,1915-05-10,0,Northern,regular,,Virginia,2,,Grand Forks,10,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 11, 1915",0,0,0,0,0,0,2,0,0,,,,,,,4,0,0,2,0,4,0,0,x,,,,,,
QZCTHMH,1915-05-10,0,Northern,regular,,Duluth,10,,St. Boniface,7,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 11, 1915",3,0,0,0,0,6,1,0,0,,,,,,,0,0,1,1,0,1,1,0,3,,,,,,
ZGSZWHL,1915-05-10,0,Northern,regular,,Superior,2,,Winnipeg,1,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 11, 1915",0,0,0,1,0,1,0,0,0,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,
RBFQVKW,1915-05-11,0,Northern,regular,,Fort William-Port Arthur,8,,Fargo-Moorhead,6,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 12, 1915",0,0,0,0,0,0,3,2,3,,,,,,,0,0,0,5,1,0,0,0,0,,,,,,
NHTQJQK,1915-05-11,0,Northern,regular,,Virginia,0,,Grand Forks,5,,,1:15,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 12, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,3,1,0,0,0,0,1,x,,,,,,
FHBFMFC,1915-05-11,0,Northern,regular,,Duluth,6,,St. Boniface,7,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 12, 1915",0,0,0,0,0,2,0,0,4,,,,,,,4,0,0,0,3,0,0,0,x,,,,,,
GZJHWJN,1915-05-11,0,Northern,regular,,Superior,10,,Winnipeg,5,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 12, 1915",1,1,1,0,3,0,3,2,0,,,,,,,0,0,1,1,1,0,1,1,0,,,,,,
FZFMTQY,1915-05-12,0,Northern,regular,,Fort William-Port Arthur,2,,Fargo-Moorhead,3,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 13, 1915",0,0,1,0,0,0,0,1,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,
QNWQNDL,1915-05-12,0,Northern,regular,,Virginia,4,,Grand Forks,0,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 13, 1915",0,0,3,0,0,1,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
YYMHTFV,1915-05-12,0,Northern,regular,,Duluth,1,,St. Boniface,5,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 13, 1915",0,0,0,0,1,0,0,0,0,,,,,,,1,0,2,0,2,0,0,0,x,,,,,,
BRRCPLR,1915-05-12,0,Northern,regular,,Superior,8,,Winnipeg,7,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150506.txt,"Grand Forks Daily Herald, May 13, 1915",0,1,0,2,2,1,1,0,1,,,,,,,1,0,2,0,1,3,0,0,0,,,,,,
TYCHDXM,1915-05-13,0,Northern,regular,,Fort William-Port Arthur,11,,Fargo-Moorhead,6,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 14, 1915",0,0,4,0,0,0,0,6,1,,,,,,,3,0,0,0,0,0,0,0,3,,,,,,
RZBDLVZ,1915-05-13,0,Northern,regular,,Virginia,4,,Grand Forks,7,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 14, 1915",1,0,0,0,1,1,1,0,0,,,,,,,0,0,0,2,1,0,4,0,x,,,,,,
XBVJQJS,1915-05-13,0,Northern,regular,,Duluth,7,,St. Boniface,5,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 14, 1915",1,1,0,1,2,0,2,0,,,,,,,,1,3,0,0,1,0,0,0,,,,,,,
BDXCVGF,1915-05-13,0,Northern,regular,,Superior,1,,Winnipeg,4,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 14, 1915",0,0,0,0,0,0,1,0,0,,,,,,,0,0,1,0,0,2,0,1,x,,,,,,
RFBTSTL,1915-05-14,0,Northern,regular,,Duluth,5,,Fargo-Moorhead,11,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 15, 1915",1,0,0,1,0,3,0,0,0,,,,,,,1,5,0,0,0,2,1,2,x,,,,,,
VWLRFFS,1915-05-14,0,Northern,regular,,Superior,5,,Grand Forks,10,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 15, 1915",0,0,0,0,1,0,0,4,0,,,,,,,0,4,1,0,4,0,0,1,x,,,,,,
YGQFPJP,1915-05-14,0,Northern,regular,,Fort William-Port Arthur,3,,St. Boniface,1,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 15, 1915",3,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,
NNBVBQJ,1915-05-14,0,Northern,regular,,Virginia,12,,Winnipeg,0,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 15, 1915",4,0,3,0,0,0,2,0,3,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
NSYSQWV,1915-05-15,0,Northern,regular,,Duluth,,,Fargo-Moorehead,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNNNQTP,1915-05-15,0,Northern,regular,,Superior,,,Grand Forks,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DQHTMQX,1915-05-15,0,Northern,regular,,Fort William-Port Arthur,0,,St. Boniface,1,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 16, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,x,,,,,,
TDRCXYG,1915-05-15,0,Northern,regular,,Virginia,1,,Winnipeg,2,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 16, 1915",0,0,0,0,0,0,0,0,1,,,,,,,0,0,0,0,1,0,0,0,1,,,,,,
SCVFJGB,1915-05-16,0,Northern,regular,,Duluth,,,Fargo-Moorhead,,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YYYPGMH,1915-05-16,0,Northern,regular,,Superior,2,,Grand Forks,3,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 18, 1915",0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,1,1,0,0,0,0,0,0,0,0,1,,
RWTSCMR,1915-05-17,0,Northern,regular,,Duluth,,,Fargo-Moorehead,,,,,,postponed,cold and wet grounds,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRJHPPW,1915-05-17,0,Northern,regular,,Superior,,,Grand Forks,,,,,,postponed,cold and wet grounds,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BPGVNKW,1915-05-17,0,Northern,regular,,Fort William-Port Arthur,,,St. Boniface,,,,,,postponed,cold and wet grounds,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YXQTTGJ,1915-05-17,0,Northern,regular,,Virginia,,,Winnipeg,,,,,,postponed,cold and wet grounds,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRXYWDL,1915-05-18,0,Northern,regular,,Superior,1,,Fargo-Moorhead,4,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 19, 1915",0,0,0,1,0,0,0,0,0,,,,,,,0,1,0,1,2,0,0,0,0,,,,,,
MHYXTQV,1915-05-18,0,Northern,regular,,Duluth,1,,Grand Forks,7,,,1:35,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 19, 1915",1,0,0,0,0,0,0,0,0,,,,,,,0,0,0,2,0,0,1,4,x,,,,,,
NLPTZLN,1915-05-18,0,Northern,regular,,Virginia,3,,St. Boniface,5,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 19, 1915",0,0,0,0,0,0,2,1,0,,,,,,,0,0,0,0,5,0,0,0,x,,,,,,
ZKRHHCW,1915-05-18,0,Northern,regular,,Fort William-Port Arthur,10,,Winnipeg,2,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 19, 1915",3,0,1,2,0,2,0,2,0,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,
YYCKCRX,1915-05-19,0,Northern,regular,,Superior,,,Fargo-Moorhead,,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 20, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFXGWXB,1915-05-19,0,Northern,regular,,Duluth,2,,Grand Forks,3,,,2:00,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 20, 1915",0,0,0,2,0,0,0,0,0,,,,,,,0,0,0,0,0,1,0,0,2,,,,,,
QLFTQXM,1915-05-19,0,Northern,regular,,Virginia,4,,St. Boniface,12,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 20, 1915",0,0,1,0,1,1,0,0,1,,,,,,,3,8,0,0,0,0,0,1,x,,,,,,
PQRBLLK,1915-05-19,0,Northern,regular,,Fort William-Port Arthur,9,,Winnipeg,7,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150513.txt,"Grand Forks Daily Herald, May 20, 1915",1,1,0,3,0,3,0,1,0,,,,,,,2,1,3,0,1,0,0,0,0,,,,,,
LWFNZSN,1915-05-20,0,Northern,regular,,Superior,3,,Fargo-Moorhead,8,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 21, 1915",0,0,1,0,0,2,0,,,,,,,,,0,0,0,0,0,8,0,,,,,,,,
GGWBRBC,1915-05-20,0,Northern,regular,,Duluth,6,,Grand Forks,4,,,2:00,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 21, 1915",0,2,0,0,0,2,2,0,0,,,,,,,0,0,3,0,0,0,1,0,0,,,,,,
RTGNRHP,1915-05-20,0,Northern,regular,,Virginia,10,,St. Boniface,2,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 21, 1915",0,1,1,1,1,1,1,3,1,,,,,,,0,0,2,0,0,0,0,0,0,,,,,,
KZTFJJM,1915-05-20,0,Northern,regular,,Fort William-Port Arthur,4,,Winnipeg,3,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 21, 1915",0,0,3,1,0,0,0,0,0,,,,,,,0,1,0,1,1,0,0,0,0,,,,,,
DVJMXCY,1915-05-21,0,Northern,regular,,Superior,,,Duluth,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMVNDHW,1915-05-21,0,Northern,regular,,Virginia,6,,Fort William-Port Arthur,3,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 22, 1915",3,0,0,0,0,3,0,,,,,,,,,0,0,0,0,3,0,0,,,,,,,,
KSDTXSC,1915-05-21,0,Northern,regular,,Grand Forks,0,,St. Boniface,6,,,1:23,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 22, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,2,0,0,0,0,,,,,,
DTFDWVC,1915-05-21,0,Northern,regular,,Fargo-Moorhead,6,,Winnipeg,1,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 22, 1915",0,0,0,5,0,0,0,1,0,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,
VPTHWLH,1915-05-22,0,Northern,regular,,Superior,4,,Duluth,5,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 23, 1915",0,0,0,0,1,1,0,2,0,0,0,,,,,2,1,0,0,0,1,0,0,0,0,1,,,,
YKSVMJH,1915-05-22,1,Northern,regular,,Virginia,4,,Fort William-Port Arthur,2,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 23, 1915",2,0,0,1,0,0,0,0,1,,,,,,,0,0,0,0,0,0,0,2,0,,,,,,
PWNWFBL,1915-05-22,2,Northern,regular,,Virginia,1,,Fort William-Port Arthur,6,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 23, 1915",0,0,0,0,0,0,1,0,,,,,,,,2,0,2,0,0,2,0,0,,,,,,,
QKPZPCQ,1915-05-22,1,Northern,regular,,Grand Forks,5,,St. Boniface,9,,,2:05,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 23, 1915",0,0,3,1,1,0,0,0,0,,,,,,,0,0,1,0,6,2,0,0,x,,,,,,
SZTXQKR,1915-05-22,2,Northern,regular,,Grand Forks,2,,St. Boniface,10,,,1:30,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 23, 1915",0,0,0,1,0,1,0,,,,,,,,,0,1,0,2,3,0,4,,,,,,,,
TXDKZGP,1915-05-22,1,Northern,regular,,Fargo-Moorhead,8,,Winnipeg,3,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 23, 1915",1,0,3,2,1,0,1,0,0,,,,,,,0,1,1,0,0,0,1,0,0,,,,,,
SZVKDWR,1915-05-22,2,Northern,regular,,Fargo-Moorhead,6,,Winnipeg,2,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 23, 1915",0,0,0,3,1,1,0,1,0,,,,,,,0,0,1,0,0,0,0,0,1,,,,,,
HHYYCKF,1915-05-24,1,Northern,regular,,Superior,6,,Duluth,8,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 25, 1915",1,0,0,1,0,0,0,1,3,,,,,,,0,6,2,0,0,0,0,0,x,,,,,,
ZMXMZTC,1915-05-24,2,Northern,regular,,Superior,5,,Duluth,5,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 25, 1915",0,2,0,2,1,0,,,,,,,,,,2,3,0,0,0,0,,,,,,,,,
VTVDNDD,1915-05-24,1,Northern,regular,,Virginia,4,,Fort William-Port Arthur,5,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 25, 1915",0,0,0,2,0,0,0,2,0,0,0,,,,,1,0,1,2,0,0,0,0,0,0,1,,,,
NRSGPLC,1915-05-24,2,Northern,regular,,Virginia,4,,Fort William-Port Arthur,5,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 25, 1915",0,1,1,0,0,2,0,0,0,,,,,,,2,1,0,0,0,0,0,0,2,,,,,,
YRLFQTD,1915-05-24,1,Northern,regular,,Grand Forks,2,,St. Boniface,0,,,1:49,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 25, 1915",1,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
XYKWBMK,1915-05-24,2,Northern,regular,,Grand Forks,3,,St. Boniface,10,,,1:45,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 25, 1915",0,0,0,0,0,0,0,0,3,,,,,,,0,3,1,0,0,0,2,4,x,,,,,,
CSDZFLK,1915-05-24,1,Northern,regular,,Fargo-Moorhead,7,,Winnipeg,6,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 25, 1915",2,0,3,0,1,0,0,0,1,,,,,,,1,0,2,0,3,0,0,0,0,,,,,,
JVSXBXH,1915-05-24,2,Northern,regular,,Fargo-Moorhead,3,,Winnipeg,6,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 25, 1915",0,2,0,0,0,0,0,1,0,,,,,,,1,0,0,0,0,4,0,1,x,,,,,,
CQKHFHR,1915-05-25,0,Northern,regular,,Superior,11,,Duluth,4,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 26, 1915",0,2,1,0,6,0,2,0,0,,,,,,,0,0,4,0,0,0,0,0,0,,,,,,
GDBFCRZ,1915-05-25,0,Northern,regular,,Virginia,5,,Fort William-Port Arthur,3,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 26, 1915",0,0,0,0,0,0,0,2,3,,,,,,,2,0,0,0,0,0,1,0,0,,,,,,
GHYRXYS,1915-05-25,0,Northern,regular,,Grand Forks,0,,St. Boniface,10,,,1:45,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 26, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,8,0,0,1,1,0,x,,,,,,
VVSYZVT,1915-05-25,0,Northern,regular,,Fargo-Moorhead,7,,Winnipeg,0,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 26, 1915",1,0,3,1,0,0,1,1,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
HTTXXJV,1915-05-26,0,Northern,regular,,Fargo-Moorhead,6,,St. Boniface,4,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 27, 1915",3,0,1,1,0,0,1,0,0,,,,,,,3,0,0,0,0,0,0,0,1,,,,,,
YKJVQLM,1915-05-26,0,Northern,regular,,Duluth,10,,Superior,2,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 27, 1915",0,0,0,2,5,1,0,2,0,,,,,,,0,1,0,0,0,0,0,0,1,,,,,,
JDHJMWT,1915-05-26,0,Northern,regular,,Fort William-Port Arthur,3,,Virginia,6,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 27, 1915",0,0,0,2,0,1,0,0,0,,,,,,,0,0,0,0,0,2,0,4,x,,,,,,
BHJLQKC,1915-05-26,0,Northern,regular,,Grand Forks,10,,Winnipeg,4,,,2:05,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150520.txt,"Grand Forks Daily Herald, May 27, 1915",0,0,4,0,0,0,2,2,2,,,,,,,0,0,0,0,1,0,0,0,3,,,,,,
HYBTCCL,1915-05-27,0,Northern,regular,,Fargo-Moorhead,5,,St. Boniface,7,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, May 28, 1915",2,0,0,2,0,1,0,0,0,,,,,,,0,0,1,0,1,2,2,1,x,,,,,,
SBVMBFV,1915-05-27,0,Northern,regular,,Duluth,4,,Superior,5,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, May 28, 1915",0,4,0,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0,0,2,2,,,,,,
WCSDGVW,1915-05-27,0,Northern,regular,,Fort William-Port Arthur,3,,Virginia,6,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, May 28, 1915",0,0,0,2,0,1,0,0,0,,,,,,,0,0,0,0,0,2,0,4,x,,,,,,
ZXKZHQK,1915-05-27,0,Northern,regular,,Grand Forks,3,,Winnipeg,15,,,1:45,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, May 28, 1915",2,0,0,0,0,0,0,0,1,,,,,,,1,6,0,1,1,6,0,0,x,,,,,,
DSKCNBR,1915-05-28,0,Northern,regular,,Fargo-Moorhead,5,,St. Boniface,4,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, May 29, 1915",2,3,0,0,0,0,0,0,0,,,,,,,0,0,2,0,2,0,0,0,0,,,,,,
FHQLQXW,1915-05-28,0,Northern,regular,,Duluth,10,,Superior,14,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, May 29, 1915",0,2,0,0,2,3,0,3,0,,,,,,,1,6,1,5,1,0,0,0,x,,,,,,
