game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
WMZCTXW,1909,Central Kansas League,1909-06-14,0,regular,P9128369,,
QKLMMJM,1909,Central Kansas League,1909-06-14,0,regular,P2414934,McKee,
KXKWZXC,1909,Central Kansas League,1909-06-14,0,regular,P9128369,,
NLYPBJY,1909,Central Kansas League,1909-06-15,0,regular,P6125633,Brummage,
GNFXMMM,1909,Central Kansas League,1909-06-15,0,regular,P2414934,McKee,
QNJXNGF,1909,Central Kansas League,1909-06-15,0,regular,P9128369,,
TXGJXKS,1909,Central Kansas League,1909-06-16,0,regular,P9128369,,
LYNRYPR,1909,Central Kansas League,1909-06-17,0,regular,P2414934,McKee,
NQVYRSL,1909,Central Kansas League,1909-06-18,0,regular,P9128369,,
GVSZSDW,1909,Central Kansas League,1909-06-18,0,regular,P9128369,,
MMCQGLX,1909,Central Kansas League,1909-06-18,0,regular,P5709687,Sigler,
ZDCWRPF,1909,Central Kansas League,1909-06-19,0,regular,P2414934,McKee,
PRGGMWD,1909,Central Kansas League,1909-06-21,0,regular,P2414934,McKee,
CWXRBCP,1909,Central Kansas League,1909-06-21,0,regular,P5709687,Sigler,
NVHSBRJ,1909,Central Kansas League,1909-06-22,0,regular,P9128369,,
NJLRCYM,1909,Central Kansas League,1909-06-23,0,regular,P2414934,McKee,
THWCTYN,1909,Central Kansas League,1909-06-23,0,regular,P5709687,Sigler,
WRVKXPD,1909,Central Kansas League,1909-06-24,0,regular,P2414934,McKee,
BCNSGWR,1909,Central Kansas League,1909-06-24,0,regular,P5442837,Hammond,
KLGLYPF,1909,Central Kansas League,1909-06-24,0,regular,P5709687,Sigler,
CWLPMCS,1909,Central Kansas League,1909-06-25,0,regular,P5442837,Hammond,
QSLMSQL,1909,Central Kansas League,1909-06-25,0,regular,P9128369,,
GWYQFGX,1909,Central Kansas League,1909-06-25,0,regular,P2414934,McKee,
TJWRQNG,1909,Central Kansas League,1909-06-26,0,regular,P4450355,Hamlin,Shorty
SNLHNBC,1909,Central Kansas League,1909-06-26,0,regular,P2414934,McKee,
RXKQRVN,1909,Central Kansas League,1909-06-28,0,regular,P2414934,McKee,
XGJJLLV,1909,Central Kansas League,1909-06-30,0,regular,P9128369,,
DDDFJBM,1909,Central Kansas League,1909-07-01,0,regular,P6125633,Brummage,
LVHKDRW,1909,Central Kansas League,1909-07-02,0,regular,P2414934,McKee,
LBTQVRV,1909,Central Kansas League,1909-07-03,1,regular,P6125633,Brummage,
ZWKMWKX,1909,Central Kansas League,1909-07-03,2,regular,P6125633,Brummage,
CJTSBSB,1909,Central Kansas League,1909-07-03,2,regular,P2414934,McKee,
VDXRMPB,1909,Central Kansas League,1909-07-05,1,regular,P6125633,Brummage,
LFFMNFP,1909,Central Kansas League,1909-07-05,2,regular,P9128369,,
FRCWRCL,1909,Central Kansas League,1909-07-06,0,regular,P6125633,Brummage,
NMCPYCS,1909,Central Kansas League,1909-07-07,0,regular,P6125633,Brummage,
ZJLPYQW,1909,Central Kansas League,1909-07-08,0,regular,P5709687,Sigler,
PRWYZKL,1909,Central Kansas League,1909-07-08,0,regular,P6125633,Brummage,
BBKDDRD,1909,Central Kansas League,1909-07-10,0,regular,P3784906,Hamlin,
SJZHMRP,1909,Central Kansas League,1909-07-10,0,regular,P6125633,Brummage,
KSPTKVR,1909,Central Kansas League,1909-07-12,0,regular,P3784906,Hamlin,
BVWDMNF,1909,Central Kansas League,1909-07-12,0,regular,P6125633,Brummage,
FLBHXXB,1909,Central Kansas League,1909-07-13,0,regular,P3784906,Hamlin,
WNPKHKZ,1909,Central Kansas League,1909-07-13,0,regular,P2414934,McKee,
WNFVFQD,1909,Central Kansas League,1909-07-13,0,regular,P6125633,Brummage,
HNFGJWN,1909,Central Kansas League,1909-07-14,0,regular,P3784906,Hamlin,
MRDZKGM,1909,Central Kansas League,1909-07-14,0,regular,P2414934,McKee,
GJDNPGH,1909,Central Kansas League,1909-07-14,0,regular,P6125633,Brummage,
TZBZFFZ,1909,Central Kansas League,1909-07-15,0,regular,P3784906,Hamlin,
DCTVMMM,1909,Central Kansas League,1909-07-15,0,regular,P9128369,,
VXNRVNX,1909,Central Kansas League,1909-07-16,0,regular,P3784906,Hamlin,
GGDMQMW,1909,Central Kansas League,1909-07-16,0,regular,P6051373,Brammage,
GWJGCXJ,1909,Central Kansas League,1909-07-16,0,regular,P5709687,Sigler,
FPYLQJB,1909,Central Kansas League,1909-07-17,0,regular,P2414934,McKee,
BRNMCYN,1909,Central Kansas League,1909-07-19,0,regular,P2414934,McKee,
KLTNMZK,1909,Central Kansas League,1909-07-21,0,regular,P2414934,McKee,
LMXPMQJ,1909,Central Kansas League,1909-07-22,0,regular,P3784906,Hamlin,
MKXWBFP,1909,Central Kansas League,1909-07-23,0,regular,P3784906,Hamlin,
HNMKJXP,1909,Central Kansas League,1909-07-23,0,regular,P5709687,Sigler,
YNSYPDV,1909,Central Kansas League,1909-07-24,0,regular,P3784906,Hamlin,
MXTKYWN,1909,Central Kansas League,1909-07-26,0,regular,P5709687,Sigler,
YLCQHVC,1909,Central Kansas League,1909-07-26,0,regular,P3784906,Hamlin,
KRKTQZQ,1909,Central Kansas League,1909-07-27,0,regular,P5709687,Sigler,
LTNJNBH,1909,Central Kansas League,1909-07-27,1,regular,P9128369,,
ZJCGDHQ,1909,Central Kansas League,1909-07-27,2,regular,P3784906,Hamlin,
DMYBZRR,1909,Central Kansas League,1909-07-28,1,regular,P9128369,,
ZXHJCKT,1909,Central Kansas League,1909-07-28,2,regular,P6987545,Lein,
ZXHJCKT,1909,Central Kansas League,1909-07-28,2,regular,P0469587,Moss,
ZXHJCKT,1909,Central Kansas League,1909-07-28,2,regular,P5709687,Sigler,
CNMKFNJ,1909,Central Kansas League,1909-07-28,0,regular,P3784906,Hamlin,
ZWQRCCX,1909,Central Kansas League,1909-07-29,0,regular,P6125633,Brummage,
BQZDGXH,1909,Central Kansas League,1909-07-29,0,regular,P2414934,McKee,
FHLMRKS,1909,Central Kansas League,1909-07-30,0,regular,P6125633,Brummage,
JZLCMTG,1909,Central Kansas League,1909-07-30,0,regular,P2414934,McKee,
ZDPMPTF,1909,Central Kansas League,1909-07-31,0,regular,P6125633,Brummage,
THLYBRN,1909,Central Kansas League,1909-07-31,0,regular,P1606915,Zeigler,
GKMXDDP,1909,Central Kansas League,1909-08-02,0,regular,P5709687,Sigler,
CKCSXJM,1909,Central Kansas League,1909-08-02,0,regular,P3784906,Hamlin,
DGSYLSL,1909,Central Kansas League,1909-08-03,1,regular,P9128369,,
MGCFZJW,1909,Central Kansas League,1909-08-03,2,regular,P5709687,Sigler,
KVJMZTM,1909,Central Kansas League,1909-08-03,0,regular,P3784906,Hamlin,
CBZQFSM,1909,Central Kansas League,1909-08-04,0,regular,P5709687,Sigler,
NSMRYQG,1909,Central Kansas League,1909-08-05,0,regular,P5709687,Sigler,
THVWHMJ,1909,Central Kansas League,1909-08-05,0,regular,P2414934,McKee,
YHPLHVN,1909,Central Kansas League,1909-08-06,1,regular,P9128369,,
KNRLGLX,1909,Central Kansas League,1909-08-06,2,regular,P5709687,Sigler,
RQPVYLX,1909,Central Kansas League,1909-08-07,0,regular,P5709687,Sigler,
YSCQBNX,1909,Central Kansas League,1909-08-09,0,regular,P2414934,McKee,
GLVLZLV,1909,Central Kansas League,1909-08-10,0,regular,P9128369,,
XSQPBFJ,1909,Central Kansas League,1909-08-11,1,regular,P8810257,~Delbert,
XSQPBFJ,1909,Central Kansas League,1909-08-11,1,regular,P6596606,~Flemming,
QBBTKTY,1909,Central Kansas League,1909-08-11,2,regular,P8670624,Flemming,
NQWRMTC,1909,Central Kansas League,1909-08-12,0,regular,P3784906,Hamlin,
LFHVFRF,1909,Central Kansas League,1909-08-13,0,regular,P3784906,Hamlin,
STQNCDW,1909,Central Kansas League,1909-08-13,0,regular,P2414934,McKee,
JVKCKRJ,1909,Central Kansas League,1909-08-13,0,regular,P9128369,,
FTQZLSX,1909,Central Kansas League,1909-08-14,0,regular,P3784906,Hamlin,
XNQJPXX,1909,Central Kansas League,1909-08-14,0,regular,P9128369,,
GPRWXYM,1909,Central Kansas League,1909-08-15,0,regular,P2414934,McKee,
LVTCXKP,1909,Central Kansas League,1909-08-14,1,regular,P9128369,,
NKNGQBX,1909,Central Kansas League,1909-08-14,2,regular,P9128369,,
XXYPMBD,1909,Central Kansas League,1909-08-16,0,regular,P3784906,Hamlin,
CVKKXDP,1909,Central Kansas League,1909-08-17,0,regular,P9128369,,
FDCFDGT,1909,Central Kansas League,1909-08-17,1,regular,P9128369,,
NXZWTWH,1909,Central Kansas League,1909-08-17,2,regular,P9128369,,
JYWVPGG,1909,Central Kansas League,1909-08-17,0,regular,P9128369,,
LBHGYHL,1909,Central Kansas League,1909-08-18,0,regular,P3784906,Hamlin,
LRBPQRN,1909,Central Kansas League,1909-08-18,0,regular,P9128369,,
LDSYWWT,1909,Central Kansas League,1909-08-19,0,regular,P3784906,Hamlin,
DLTJYCF,1909,Central Kansas League,1909-08-19,0,regular,P9128369,,
DQZRTKV,1909,Central Kansas League,1909-08-20,0,regular,P3784906,Hamlin,
PLZXDQY,1909,Central Kansas League,1909-08-20,0,regular,P9128369,,
XJTHTYS,1909,Central Kansas League,1909-08-21,0,regular,P3784906,Hamlin,
QBYTJFW,1909,Central Kansas League,1909-08-21,0,regular,P9128369,,
HFNXGTY,1909,Central Kansas League,1909-08-24,0,regular,P9128369,,
KPGBVBT,1909,Central Kansas League,1909-08-24,0,regular,P0903845,Sigle,
HYDYSMZ,1909,Central Kansas League,1909-08-25,0,regular,P9128369,,
YHVMWKT,1909,Central Kansas League,1909-08-26,0,regular,P3784906,Hamlin,
BWMYTQC,1909,Central Kansas League,1909-08-26,0,regular,P5842803,Delbert,
LHQSCXB,1909,Central Kansas League,1909-08-27,0,regular,P3784906,Hamlin,
RBKKPZQ,1909,Central Kansas League,1909-08-27,0,regular,P7313542,Delberts,
RBKKPZQ,1909,Central Kansas League,1909-08-27,0,regular,P5380633,Gill,
PLZJQFJ,1909,Central Kansas League,1909-08-28,0,regular,P8292324,Bartley,
BLYBCBF,1909,Central Kansas League,1909-08-30,0,regular,P3784906,Hamlin,
MMFVDCS,1909,Central Kansas League,1909-08-30,0,regular,P7313542,Delberts,
GTYSYVM,1909,Central Kansas League,1909-08-30,0,regular,P3784906,Hamlin,
TDNNJZS,1909,Central Kansas League,1909-08-31,0,regular,P3784906,Hamlin,
PMNDZXK,1909,Central Kansas League,1909-08-31,0,regular,P2759933,Woods,
WGPWFCZ,1909,Central Kansas League,1909-08-31,0,regular,P8426263,Eddy,
FDTKKPM,1909,Central Kansas League,1909-09-01,0,regular,P9128369,,
