league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1915,New York State League,regular,P9422066,Baxter,,Albany,1915-06-12,1915-06-12,1,0,0,0,0,1,0,0,0,0,0,0
1915,New York State League,regular,P6131164,Brackett,,Albany,1915-06-12,1915-06-26,2,0,0,0,0,0,2,0,2,0,0,0
1915,New York State League,regular,P4995964,Brower,,Utica,1915-05-29,1915-08-21,2,0,0,0,0,0,1,0,0,1,0,0
1915,New York State League,regular,P3341029,Clougher,,Albany,1915-06-12,1915-06-26,2,0,0,0,0,0,0,0,0,0,2,0
1915,New York State League,regular,P9448404,Corcoran,,Scranton,1915-05-29,1915-08-21,7,0,0,0,3,0,4,2,1,1,0,0
1915,New York State League,regular,P7888746,Cornwell,,Syracuse,1915-07-17,1915-07-17,1,1,0,0,0,0,0,0,0,0,0,1
1915,New York State League,regular,P2030899,Cranston,,Utica,1915-05-29,1915-08-21,3,0,0,3,0,0,0,0,0,0,0,0
1915,New York State League,regular,P5164243,Cruikschank,,Scranton,1915-05-29,1915-08-21,5,0,0,0,0,0,5,0,5,0,0,0
1915,New York State League,regular,P9341168,Cruikshank,,Scranton,1915-06-12,1915-06-26,2,0,1,0,0,0,1,0,1,0,0,0
1915,New York State League,regular,P1823257,Deininger,,Syracuse,1915-07-17,1915-07-17,2,0,2,0,0,0,0,0,0,0,0,0
1915,New York State League,regular,P2495324,Duchesnil,,Scranton,1915-06-12,1915-06-26,2,1,0,0,0,0,0,0,0,0,0,1
1915,New York State League,regular,P8464821,Durgin,,Albany,1915-06-12,1915-06-26,2,0,2,0,0,0,0,0,0,0,0,0
1915,New York State League,regular,P7457512,Evans,,Utica,1915-05-29,1915-08-21,3,0,0,0,3,0,0,0,0,0,0,0
1915,New York State League,regular,P4260522,Fox,,Scranton,1915-07-17,1915-08-21,2,2,0,0,0,0,0,0,0,0,0,2
