league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1909,Carolina Association,regular,P5327269,Abercrombie,,Spartanburg,1909-05-19,1909-07-03,4,2,0,0,0,0,2,0,2,0,0,2
1909,Carolina Association,regular,P5551973,Averett,,Spartanburg,1909-05-21,1909-07-03,4,3,0,0,0,0,1,0,0,1,0,3
1909,Carolina Association,regular,P2729893,Bauswine,,Charlotte,1909-06-17,1909-06-17,1,0,0,0,0,0,1,0,1,0,0,0
1909,Carolina Association,regular,P7036748,Beard,,Greenville,1909-05-19,1909-07-03,2,0,0,0,0,0,2,0,0,2,0,0
1909,Carolina Association,regular,P9103723,Betcher,,Greenville,1909-07-03,1909-07-03,1,0,0,0,1,0,0,0,0,0,0,0
1909,Carolina Association,regular,P4545118,Betscher,,Greenville,1909-05-19,1909-05-19,1,0,1,0,0,1,0,0,0,0,0,0
1909,Carolina Association,regular,P6206353,Beusse,,Spartanburg,1909-06-17,1909-07-03,4,0,1,0,0,0,1,0,0,1,3,0
1909,Carolina Association,regular,P1697140,Blackstone,,Greenville,1909-05-19,1909-07-03,2,2,0,0,0,0,0,0,0,0,0,2
1909,Carolina Association,regular,P8229532,Boyd,,Greenville,1909-05-19,1909-05-19,1,0,0,0,0,0,1,0,1,0,0,0
1909,Carolina Association,regular,P4331051,Brennan,,Charlotte,1909-06-17,1909-06-17,1,0,0,1,0,0,0,0,0,0,0,0
1909,Carolina Association,regular,P6270895,Brennen,,Charlotte,1909-06-19,1909-06-19,1,0,0,1,0,0,0,0,0,0,0,0
1909,Carolina Association,regular,P8455825,Buesse,,Spartanburg,1909-05-19,1909-05-21,2,0,0,0,0,0,0,0,0,0,2,0
1909,Carolina Association,regular,P0011973,Childs,,Greenville,1909-05-19,1909-07-03,2,0,0,2,0,0,0,0,0,0,0,0
1909,Carolina Association,regular,P6820150,Cooper,,Greenville,1909-05-19,1909-05-19,1,0,0,0,1,0,0,0,0,0,0,0
1909,Carolina Association,regular,P1236622,Corbett,,Anderson,1909-06-26,1909-06-26,1,0,0,0,1,0,0,0,0,0,0,0
1909,Carolina Association,regular,P4766056,Cosmo,,Charlotte,1909-06-19,1909-06-19,1,0,1,0,0,0,0,0,0,0,0,0
1909,Carolina Association,regular,P9239385,Cote,,Greenville,1909-07-03,1909-07-03,1,0,0,0,0,0,0,0,0,0,1,0
1909,Carolina Association,regular,P2352172,Dickinson,,Spartanburg,1909-05-19,1909-06-26,5,0,1,0,0,0,4,0,0,4,0,0
1909,Carolina Association,regular,P7515709,Dingle,,Spartanburg,1909-05-19,1909-07-03,6,0,0,0,6,0,0,0,0,0,0,0
1909,Carolina Association,regular,P5344051,Dobard,,Charlotte,1909-06-17,1909-06-19,2,0,0,0,0,2,0,0,0,0,0,0
1909,Carolina Association,regular,P6452499,Goodman,,Greenville,1909-05-19,1909-05-19,1,0,0,0,0,0,1,1,0,0,0,0
1909,Carolina Association,regular,P2287810,Hambacher,,Charlotte,1909-06-17,1909-06-19,2,0,0,0,0,0,2,2,0,0,0,0
1909,Carolina Association,regular,P6264865,Hancock,,Spartanburg,1909-07-03,1909-07-03,1,0,1,0,0,0,0,0,0,0,0,0
1909,Carolina Association,regular,P9296492,Hazelton,,Charlotte,1909-06-17,1909-06-17,1,1,0,0,0,0,0,0,0,0,0,1
1909,Carolina Association,regular,P4992917,Hobbs,,Charlotte,1909-06-17,1909-06-17,1,0,1,0,0,0,0,0,0,0,0,0
1909,Carolina Association,regular,P0272761,Humphrey,,Charlotte,1909-06-17,1909-06-19,2,0,0,0,0,0,2,0,0,2,0,0
1909,Carolina Association,regular,P4362556,Kelly,,Anderson,1909-05-21,1909-06-26,2,0,1,0,0,0,1,0,0,1,0,0
