game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P1045441,Jewell,,Newton,3b,1,4,0,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P9215726,Stilwell,,Newton,2b,2,5,2,,3,1,,,,,,,,,1,1.0,,,,,,,,,,,,,,,,,,,1,4,0,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P3757703,Pitman,,Newton,lf,3,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P3217116,Freeman,,Newton,rf,4,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,1,0,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P0089779,Wright,,Newton,cf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P7057770,Allen,,Newton,c,6,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P1917329,Powell,,Newton,1b,7,3,0,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,10,0,0,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P6560384,Bashong,,Newton,ss,8,4,0,,2,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,4,0,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P5012719,Saxe,,Newton,p,9,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,,,0,1,0,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,,TOTALS,,Newton,,,37,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,12,1,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P3551667,Wells,,Wichita,3b,1,4,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P4324017,Harmon,,Wichita,p,10,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,,,0,2,0,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P6316356,Peoples,,Wichita,2b,2,3,2,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,3,0,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P8237247,Giffin,,Wichita,1b,3,5,1,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,12,0,0,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P4860148,Schimnosky,,Wichita,cf,4,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P0608031,Tomlin,,Wichita,lf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P5017335,Harp,,Wichita,rf,6,1,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P5212464,Lewis,,Wichita,rf,7,0,0,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P1264889,Scott,,Wichita,c,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,P5930161,Smith,,Wichita,ss,9,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,
PHXKHNQ,1911,Kansas State League,1911-06-11,0,regular,,TOTALS,,Wichita,,,32,5,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,10,3,,,,
