league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1911,Kansas State League,regular,P7057770,Allen,,Newton,1911-06-11,1911-06-11,1,0,0,0,0,0,0,0,0,0,1,0
1911,Kansas State League,regular,P6560384,Bashong,,Newton,1911-06-11,1911-06-11,1,0,0,0,0,1,0,0,0,0,0,0
1911,Kansas State League,regular,P3217116,Freeman,,Newton,1911-06-11,1911-06-11,1,0,0,0,0,0,1,0,0,1,0,0
1911,Kansas State League,regular,P8237247,Giffin,,Wichita,1911-06-11,1911-06-11,1,0,1,0,0,0,0,0,0,0,0,0
1911,Kansas State League,regular,P4324017,Harmon,,Wichita,1911-06-11,1911-06-11,1,1,0,0,0,0,0,0,0,0,0,1
1911,Kansas State League,regular,P5017335,Harp,,Wichita,1911-06-11,1911-06-11,1,0,0,0,0,0,1,0,0,1,0,0
1911,Kansas State League,regular,P1045441,Jewell,,Newton,1911-06-11,1911-06-11,1,0,0,0,1,0,0,0,0,0,0,0
1911,Kansas State League,regular,P5212464,Lewis,,Wichita,1911-06-11,1911-06-11,1,0,0,0,0,0,1,0,0,1,0,0
1911,Kansas State League,regular,P6316356,Peoples,,Wichita,1911-06-11,1911-06-11,1,0,0,1,0,0,0,0,0,0,0,0
1911,Kansas State League,regular,P3757703,Pitman,,Newton,1911-06-11,1911-06-11,1,0,0,0,0,0,1,1,0,0,0,0
1911,Kansas State League,regular,P1917329,Powell,,Newton,1911-06-11,1911-06-11,1,0,1,0,0,0,0,0,0,0,0,0
1911,Kansas State League,regular,P5012719,Saxe,,Newton,1911-06-11,1911-06-11,1,1,0,0,0,0,0,0,0,0,0,1
1911,Kansas State League,regular,P4860148,Schimnosky,,Wichita,1911-06-11,1911-06-11,1,0,0,0,0,0,1,0,1,0,0,0
1911,Kansas State League,regular,P1264889,Scott,,Wichita,1911-06-11,1911-06-11,1,0,0,0,0,0,0,0,0,0,1,0
1911,Kansas State League,regular,P5930161,Smith,,Wichita,1911-06-11,1911-06-11,1,0,0,0,0,1,0,0,0,0,0,0
1911,Kansas State League,regular,P9215726,Stilwell,,Newton,1911-06-11,1911-06-11,1,0,0,1,0,0,0,0,0,0,0,0
1911,Kansas State League,regular,P0608031,Tomlin,,Wichita,1911-06-11,1911-06-11,1,0,0,0,0,0,1,1,0,0,0,0
1911,Kansas State League,regular,P3551667,Wells,,Wichita,1911-06-11,1911-06-11,1,0,0,0,1,0,0,0,0,0,0,0
1911,Kansas State League,regular,P0089779,Wright,,Newton,1911-06-11,1911-06-11,1,0,0,0,0,0,1,0,1,0,0,0
