game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_TBF,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P1626612,Long [if],,Akron,2b,1,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,0,4,2,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P6436897,Byatt,,Akron,cf,2,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P7470729,Jaekel,,Akron,lf,3,5,0,,2,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P0459534,Glennon,,Akron,1b,4,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,10,1,0,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P9360237,Myers,,Akron,3b,5,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P9238583,Talbott,,Akron,c,6,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P0229972,Fields,,Akron,rf,7,3,0,,1,,,,,,,,1,,,,,,,,,,,,,,,,3,0,0,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P0663435,Newnham,,Akron,ss,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P8006734,Hook,,Akron,p,9,4,0,,0,,,,,,,,,,,,,,,,,,,4,2,,,,3,4,0,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,,TOTALS,,Akron,,,33,3,,7,,,,,,,,,,,,11,,,,,,,,,,,,24,15,4,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P8368059,Patton,,Canton,3b,1,0,3,,0,,,,,,,,1,,,,,,,,,,,,,,,,2,3,0,1,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P7476457,McLaughlin,,Canton,p,10,2,0,,0,,,,,,,,,,,,,,3,,,,2,2,4,,,,0,0,0,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P2496991,Prout,,Canton,2b,2,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,3,4,0,1,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P6744863,Curtis,,Canton,cf,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P9137363,Munday,,Canton,1b,4,4,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,9,0,0,1,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P7769955,Day,,Canton,lf,5,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,2,1,0,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P6285751,Allison,,Canton,rf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P4093892,Johnson,,Canton,ss,7,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,3,2,1,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P9278278,Kirby,,Canton,c,8,4,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,1,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,P7044311,Barnhart,,Canton,p,9,2,0,,1,,,,,,,,,,,,,,6,,,,5,3,1,,3,,0,4,0,,,,
HMJFPCZ,1915,Buckeye League,1915-05-19,0,regular,,TOTALS,,Canton,,,29,4,,6,,,,,,,,,,,,8,,,,,,,,,,,,27,14,4,,,,
