league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1915,New York State League,regular,P6011772,Adams,,Binghamton,1915-05-09,1915-05-14,3,3,0,0,0,0,0,0,0,0,0,3
1915,New York State League,regular,P7769140,Ahearn,,Utica,1915-05-09,1915-05-18,5,0,0,0,0,0,0,0,0,0,5,0
1915,New York State League,regular,P2258258,Ahles,,Utica,1915-05-06,1915-05-15,2,0,0,0,0,0,0,0,0,0,2,0
1915,New York State League,regular,P8596518,Bates,,Scranton,1915-05-09,1915-05-09,1,1,0,0,0,0,0,0,0,0,0,1
1915,New York State League,regular,P9623820,Baxter,,Albany,1915-05-06,1915-05-19,8,0,0,0,0,8,0,0,0,0,0,0
1915,New York State League,regular,P4402722,Becker,,Binghamton,1915-05-06,1915-05-19,6,0,0,0,0,0,5,0,5,0,0,0
1915,New York State League,regular,P5489636,Beeker,,Binghamton,1915-05-14,1915-05-14,1,0,0,0,0,0,1,0,1,0,0,0
1915,New York State League,regular,P7494781,Bell,,Syracuse,1915-05-10,1915-05-10,1,1,0,0,0,0,0,0,0,0,0,1
1915,New York State League,regular,P3696569,Bemis,,Elmira,1915-05-06,1915-05-19,8,0,0,0,0,0,0,0,0,0,7,0
1915,New York State League,regular,P8209378,Berretski,,Wilkes-Barre,1915-05-12,1915-05-15,2,2,0,0,0,0,0,0,0,0,0,2
1915,New York State League,regular,P1410587,Bordon,,Scranton,1915-05-10,1915-05-10,1,1,0,0,0,0,0,0,0,0,0,1
1915,New York State League,regular,P5841270,Brackett,,Albany,1915-05-14,1915-05-19,3,0,0,0,0,0,3,0,3,0,0,0
1915,New York State League,regular,P3527004,Breckenridge,,Scranton,1915-05-06,1915-05-11,4,2,0,1,1,0,0,0,0,0,0,2
1915,New York State League,regular,P3665451,Bretski,,Wilkes-Barre,1915-05-08,1915-05-08,1,1,0,0,0,0,0,0,0,0,0,1
1915,New York State League,regular,P7131314,Briger,,Wilkes-Barre,1915-05-06,1915-05-14,9,0,0,0,0,0,0,0,0,0,9,0
1915,New York State League,regular,P9244502,Brower,,Utica,1915-05-14,1915-05-14,1,1,0,0,0,0,0,0,0,0,0,1
1915,New York State League,regular,P6549023,Brown,,Wilkes-Barre,1915-05-06,1915-05-19,10,0,0,0,0,0,9,0,0,9,0,0
1915,New York State League,regular,P7438989,Bruggy,,Troy,1915-05-06,1915-05-19,8,0,7,0,0,0,0,0,0,0,1,0
1915,New York State League,regular,P9460390,Buckles,,Troy,1915-05-14,1915-05-14,1,1,0,0,0,0,0,0,0,0,0,1
1915,New York State League,regular,P3701040,Burke,,Wilkes-Barre,1915-05-06,1915-05-19,11,0,0,0,11,0,0,0,0,0,0,0
1915,New York State League,regular,P6840918,Burrell,,Syracuse,1915-05-06,1915-05-18,7,0,0,0,7,0,0,0,0,0,0,0
1915,New York State League,regular,P3243904,Calhoun,,Binghamton,1915-05-06,1915-05-19,8,0,8,0,0,0,0,0,0,0,0,0
1915,New York State League,regular,P6044075,Caporal,,Elmira,1915-05-07,1915-05-09,2,2,0,0,0,0,0,0,0,0,0,2
