game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_TBF,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
BSKPHDN,1911,Ohio-Pennsylvania League,1911-04-27,0,regular,P7002424,Midkiff,,Akron,3b,1,,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,0,3,0,,,,
BSKPHDN,1911,Ohio-Pennsylvania League,1911-04-27,0,regular,P2669562,M'C'ster,,Akron,cf,2,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
BSKPHDN,1911,Ohio-Pennsylvania League,1911-04-27,0,regular,P4338183,Fohl,,Akron,c,3,,0,,0,,,,,,,,,,1,,,,,,,,,,,,,,3,2,1,,,,
BSKPHDN,1911,Ohio-Pennsylvania League,1911-04-27,0,regular,P6733624,Sellers,,Akron,lf,4,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
BSKPHDN,1911,Ohio-Pennsylvania League,1911-04-27,0,regular,P7249741,Irving,,Akron,rf,5,,2,,2,,1,,,,,,,,1,,,,,,,,,,,,,,0,0,0,,,,
BSKPHDN,1911,Ohio-Pennsylvania League,1911-04-27,0,regular,P1518179,Miller,,Akron,1b,6,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,15,0,0,,,,
BSKPHDN,1911,Ohio-Pennsylvania League,1911-04-27,0,regular,P0017407,Clever,,Akron,2b,7,,0,,3,,,,,,,,,,1,,,,,,,,,,,,,,5,4,2,,,,
BSKPHDN,1911,Ohio-Pennsylvania League,1911-04-27,0,regular,P1361041,Garber,,Akron,ss,8,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,,,,
BSKPHDN,1911,Ohio-Pennsylvania League,1911-04-27,0,regular,P6282370,Kirsch,,Akron,p,9,,0,,0,,,,,,,,,,,,,,,,,,,,3,,,,0,6,0,,,,
BSKPHDN,1911,Ohio-Pennsylvania League,1911-04-27,0,regular,,TOTALS,,Akron,,,,2,,8,,,,,,,,,,,,,,,,,,,,,,,,27,21,6,,,,
