team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Bavouset,,a06,cf
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120505-DCTBRN-DCTWOW-0,,,Bavouset,,a08,cf
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Cluck,,a10,p
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120505-DCTBRN-DCTWOW-0,,,Cluck,,a09,p
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Jenkins,,a09,p
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Jobiansky,,a05,lf
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Mangold,,a08,p
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Oldham,,a01,1b
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120505-DCTBRN-DCTWOW-0,,,Oldham,,a01,1b
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Peterman,C.,a03,ss
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120505-DCTBRN-DCTWOW-0,,,Peterman,C.,a03,ss
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Peterman,F.,a00,2b
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120505-DCTBRN-DCTWOW-0,,,Peterman,F.,a00,2b
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120505-DCTBRN-DCTWOW-0,,,Query,,a07,c
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Quinn,,a07,c
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120505-DCTBRN-DCTWOW-0,,,Quinn,,a06,rf
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Rizzotto,,a04,rf
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120505-DCTBRN-DCTWOW-0,,,Rizzotto,,a05,rf
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120505-DCTBRN-DCTWOW-0,S(c)haffner,,Schaffner,,a02,3b
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120421-DCTBRN-DCTFOU-0,S(c)haffner,,Shaffner,,a02,3b
Dallas City League,DCTBRN,Brown Crackers,1912-DMN,19120505-DCTBRN-DCTWOW-0,,,Tobiansky,,a04,lf
Dallas City League,DCTFOU,Dallas Foundry,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Abell,,b02,1b
Dallas City League,DCTFOU,Dallas Foundry,1912-DMN,19120505-DCTFOU-DCTMOO-0,,,Abell,,a02,1b
Dallas City League,DCTFOU,Dallas Foundry,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Barber,,b05,cf
Dallas City League,DCTFOU,Dallas Foundry,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Bethell,,b07,c
Dallas City League,DCTFOU,Dallas Foundry,1912-DMN,19120505-DCTFOU-DCTMOO-0,,,Bethell,,a07,c
Dallas City League,DCTFOU,Dallas Foundry,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Bond,,b03,lf
Dallas City League,DCTFOU,Dallas Foundry,1912-DMN,19120505-DCTFOU-DCTMOO-0,,,Bond,,a03,lf
Dallas City League,DCTFOU,Dallas Foundry,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Cummins,,b06,rf
Dallas City League,DCTFOU,Dallas Foundry,1912-DMN,19120505-DCTFOU-DCTMOO-0,,,Cummins,,a08,rf
Dallas City League,DCTFOU,Dallas Foundry,1912-DMN,19120421-DCTBRN-DCTFOU-0,,,Edwards,,b09,p
Dallas City League,DCTFOU,Dallas Foundry,1912-DMN,19120505-DCTFOU-DCTMOO-0,,,Gamble,,a06,cf
Dallas City League,DCTFOU,Dallas Foundry,1912-DMN,19120505-DCTFOU-DCTMOO-0,,,Hughes,,a05,cf-c
