key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16
FJXXSDJ,1914-05-23,1,International,regular,,Baltimore,2,,Rochester,4,,,1:37,,,,,transcript/1914/1914-SL/boxes/IL-19140519.txt,,0,2,0,0,0,0,0,0,0,,,,,,,,0,0,4,0,0,0,0,0,x,,,,,,,
KTZQLHM,1914-05-23,2,International,regular,,Baltimore,0,,Rochester,1,,,2:00,,,,,transcript/1914/1914-SL/boxes/IL-19140519.txt,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,1,x,,,,,,,
YZMZWTJ,1914-05-23,0,International,regular,,Jersey City,6,,Toronto,5,,,1:50,,,,,transcript/1914/1914-SL/boxes/IL-19140519.txt,,3,0,0,0,0,0,1,1,1,,,,,,,,0,0,0,0,0,0,2,3,0,,,,,,,
PKPPMWJ,1914-05-24,1,International,regular,,Providence,6,,Jersey City,2,,,2:00,,,,,transcript/1914/1914-SL/boxes/IL-19140519.txt,,2,1,3,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,2,0,0,,,,,,,
VSJCQGG,1914-05-24,2,International,regular,,Providence,3,,Jersey City,1,,,1:50,,,,,transcript/1914/1914-SL/boxes/IL-19140519.txt,,1,0,0,2,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,
QKBPPZV,1914-05-24,0,International,regular,,Rochester,2,,Montreal,6,,,1:55,,,,,transcript/1914/1914-SL/boxes/IL-19140519.txt,,0,2,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,2,0,1,3,x,,,,,,,
TYTXPNY,1914-05-24,1,International,regular,,Baltimore,9,,Newark,4,,,2:06,,,,,transcript/1914/1914-SL/boxes/IL-19140519.txt,,0,0,8,1,0,0,0,0,0,,,,,,,,1,0,2,1,0,0,0,0,0,,,,,,,
BCGJSCD,1914-05-24,2,International,regular,,Baltimore,1,,Newark,0,,,2:20,,,,,transcript/1914/1914-SL/boxes/IL-19140519.txt,,0,0,0,0,0,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
JKTZWLZ,1914-05-25,1,International,regular,,Rochester,9,,Montreal,5,,,2:10,,,,,transcript/1914/1914-SL/boxes/IL-19140519.txt,,0,0,2,0,0,0,0,7,0,,,,,,,,1,0,0,3,0,1,0,0,0,,,,,,,
BQSDCBF,1914-05-25,2,International,regular,,Rochester,6,,Montreal,1,,,1:50,,,,,transcript/1914/1914-SL/boxes/IL-19140519.txt,,1,1,0,0,0,3,0,0,1,,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,,
BHZVLBM,1914-05-25,0,International,regular,,Buffalo,9,,Toronto,0,,,1:50,,,,,transcript/1914/1914-SL/boxes/IL-19140519.txt,,1,0,0,2,3,3,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
