game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P9207007,Edmiston,,Hutchinson,ss,1,5,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P8450084,Hubbart,,Hutchinson,p,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,,,1,4,0,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P9519345,Donovan,,Hutchinson,lf,3,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P8550855,Block,,Hutchinson,cf,4,5,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P7955043,Gourley,,Hutchinson,3b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P4960733,Lisy,,Hutchinson,rf,6,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P1071732,Moneymaker,,Hutchinson,c,7,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,1,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P4421121,Miller,,Hutchinson,1b,8,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,0,1,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P5725661,Acock,,Hutchinson,2b,9,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,1,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,,TOTALS,,Hutchinson,,,36,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,14,4,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P7290802,Synek,,McPherson,?,1,4,0,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P2308155,Osborn,,McPherson,lf,10,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P5678046,Errett,,McPherson,p,11,5,2,,2,,,1,,,,1,,,,,,,,,,,,,,,,,,1,6,,,,0,6,1,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P7136461,Murphy,,McPherson,ss,2,6,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P4737358,Sommers,,McPherson,c-rf,3,5,1,,3,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,2,0,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P1058649,Green,,McPherson,1b,4,4,0,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,17,0,0,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P4228401,Harris,,McPherson,2b,5,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P5988935,Jones,,McPherson,cf,6,5,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P2815503,Waller,,McPherson,lf,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P9740813,Campfield,,McPherson,c,8,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,P8648528,Irvin,,McPherson,rf,9,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
WWCMWJR,1911,Kansas State League,1911-07-04,1,regular,,TOTALS,,McPherson,,,43,7,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,18,3,,,,
