key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19120429-SCLCLE-SCLTYL-0,South Central League,1912-04-29,0,1912-DMN,Tyler,a,2,Cleburne,h,4,final,
19120429-SCLLON-SCLPAR-0,South Central League,1912-04-29,0,1912-DMN,Longview,a,1,Paris,h,1,final,
19120429-SCLMAR-SCLTEX-0,South Central League,1912-04-29,0,1912-DMN,Texarkana,a,1,Marshall,h,2,final,
19120430-SCLCLE-SCLTYL-0,South Central League,1912-04-30,0,1912-DMN,Tyler,a,6,Cleburne,h,7,final,
19120430-SCLLON-SCLPAR-0,South Central League,1912-04-30,0,1912-DMN,Longview,a,8,Paris,h,5,final,
19120430-SCLMAR-SCLTEX-0,South Central League,1912-04-30,0,1912-DMN,Texarkana,a,5,Marshall,h,2,final,
19120501-SCLCLE-SCLTYL-0,South Central League,1912-05-01,0,1912-DMN,Tyler,a,2,Cleburne,h,3,final,
19120501-SCLLON-SCLPAR-0,South Central League,1912-05-01,0,1912-DMN,Longview,a,1,Paris,h,4,final,
19120501-SCLMAR-SCLTEX-0,South Central League,1912-05-01,0,1912-DMN,Texarkana,a,2,Marshall,h,3,final,
19120502-SCLCLE-SCLPAR-0,South Central League,1912-05-02,0,1912-DMN,Paris,a,3,Cleburne,h,7,final,
19120502-SCLLON-SCLTEX-0,South Central League,1912-05-02,0,1912-DMN,Longview,a,1,Texarkana,h,0,final,
19120502-SCLMAR-SCLTYL-0,South Central League,1912-05-02,0,1912-DMN,Marshall,a,1,Tyler,h,5,final,
19120503-SCLCLE-SCLPAR-0,South Central League,1912-05-03,0,1912-DMN,Paris,a,2,Cleburne,h,7,final,
19120503-SCLLON-SCLTEX-0,South Central League,1912-05-03,0,1912-DMN,Longview,a,13,Texarkana,h,0,final,
19120503-SCLMAR-SCLTYL-0,South Central League,1912-05-03,0,1912-DMN,Marshall,a,8,Tyler,h,3,final,
19120504-SCLCLE-SCLPAR-0,South Central League,1912-05-04,0,1912-DMN,Paris,a,0,Cleburne,h,7,final,
19120504-SCLLON-SCLTEX-0,South Central League,1912-05-04,0,1912-DMN,Longview,a,1,Texarkana,h,3,final,
19120504-SCLMAR-SCLTYL-0,South Central League,1912-05-04,0,1912-DMN,Marshall,a,1,Tyler,h,4,final,
19120505-SCLCLE-SCLPAR-0,South Central League,1912-05-05,0,1912-DMN,Paris,a,8,Cleburne,h,13,final,
19120505-SCLLON-SCLTEX-0,South Central League,1912-05-05,0,1912-DMN,Longview,a,3,Texarkana,h,1,final,
19120505-SCLMAR-SCLTYL-0,South Central League,1912-05-05,0,1912-DMN,Tyler,a,2,Marshall,h,3,final,
19120506-SCLCLE-SCLMAR-0,South Central League,1912-05-06,0,1912-DMN,Cleburne,a,2,Marshall,h,1,final,
19120506-SCLLON-SCLPAR-0,South Central League,1912-05-06,0,1912-DMN,Paris,a,2,Longview,h,0,final,
19120506-SCLTEX-SCLTYL-0,South Central League,1912-05-06,0,1912-DMN,Texarkana,a,4,Tyler,h,5,final,
19120507-SCLCLE-SCLMAR-0,South Central League,1912-05-07,0,1912-DMN,Cleburne,a,6,Marshall,h,1,final,
19120507-SCLLON-SCLPAR-0,South Central League,1912-05-07,0,1912-DMN,Paris,a,5,Longview,h,6,final,
19120507-SCLTEX-SCLTYL-0,South Central League,1912-05-07,0,1912-DMN,Texarkana,a,4,Tyler,h,11,final,
19120508-SCLCLE-SCLMAR-0,South Central League,1912-05-08,0,1912-DMN,Cleburne,a,3,Marshall,h,5,final,
19120508-SCLLON-SCLPAR-0,South Central League,1912-05-08,0,1912-DMN,Paris,a,4,Longview,h,3,final,
19120508-SCLTEX-SCLTYL-0,South Central League,1912-05-08,0,1912-DMN,Texarkana,a,5,Tyler,h,2,final,
19120509-SCLCLE-SCLLON-0,South Central League,1912-05-09,0,1912-DMN,Cleburne,a,4,Longview,h,0,final,
19120509-SCLMAR-SCLTYL-0,South Central League,1912-05-09,0,1912-DMN,Tyler,a,3,Marshall,h,5,final,
