league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,S_FIRST,S_LAST,U_G
1911,Carolina Association,regular,P8020669,Canny,,1911-06-02,1911-06-02,1
1911,Carolina Association,regular,P8532166,Leibrich,,1911-06-02,1911-06-02,1
1911,Carolina Association,regular,P9152181,Nugent,,1911-05-02,1911-05-19,2
