key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9
CPJJCYG,1908-06-27,0,Central Kansas,regular,,Newton,5,,Ellsworth,6,,250,,,,,,1908/1908-EM/EM-19080622.txt,"Ellsworth Messenger Jul 2, 1908",1,0,0,2,1,1,0,0,0,2,2,0,2,0,0,0,0,x
