game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_TBF,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
CNGZWYS,1915,Northern League,1915-05-09,0,regular,P7513028,Wolfe,,Grand Forks,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNGZWYS,1915,Northern League,1915-05-09,0,regular,,TOTALS,,Grand Forks,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
SGNCZRS,1915,Northern League,1915-05-09,0,regular,P8417856,Bell,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGNCZRS,1915,Northern League,1915-05-09,0,regular,P4589478,Smith,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGNCZRS,1915,Northern League,1915-05-09,0,regular,,TOTALS,,Fargo-Moorhead,,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
SGNCZRS,1915,Northern League,1915-05-09,0,regular,P4150918,Sorenson,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGNCZRS,1915,Northern League,1915-05-09,0,regular,P7776184,Cronin,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGNCZRS,1915,Northern League,1915-05-09,0,regular,,TOTALS,,Virginia,,,,5,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
GWGBCVG,1915,Northern League,1915-05-10,0,regular,P9641087,Ursella,,Grand Forks,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWGBCVG,1915,Northern League,1915-05-10,0,regular,P7513028,Wolfe,,Grand Forks,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWGBCVG,1915,Northern League,1915-05-10,0,regular,,TOTALS,,Grand Forks,,,,10,,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
GWGBCVG,1915,Northern League,1915-05-10,0,regular,P8666401,Needham,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWGBCVG,1915,Northern League,1915-05-10,0,regular,P3843809,Agnew,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWGBCVG,1915,Northern League,1915-05-10,0,regular,,TOTALS,,Virginia,,,,2,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPMFLXX,1915,Northern League,1915-05-10,0,regular,P8097156,Chicken,,Superior,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPMFLXX,1915,Northern League,1915-05-10,0,regular,P0624017,Kurke,,Superior,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPMFLXX,1915,Northern League,1915-05-10,0,regular,,TOTALS,,Superior,,,,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
TPMFLXX,1915,Northern League,1915-05-10,0,regular,P1734679,Shirley,,Winnipeg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPMFLXX,1915,Northern League,1915-05-10,0,regular,P4870873,O'Donnell,,Winnipeg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPMFLXX,1915,Northern League,1915-05-10,0,regular,,TOTALS,,Winnipeg,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
VDYDPLC,1915,Northern League,1915-05-10,0,regular,P3835237,Fait,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDYDPLC,1915,Northern League,1915-05-10,0,regular,P5019906,Wahlstrom,,Fargo-Moorhead,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDYDPLC,1915,Northern League,1915-05-10,0,regular,P4589478,Smith,,Fargo-Moorhead,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDYDPLC,1915,Northern League,1915-05-10,0,regular,,TOTALS,,Fargo-Moorhead,,,,1,,9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
VDYDPLC,1915,Northern League,1915-05-10,0,regular,P4842808,Noble,,Fort William-Port Arthur,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDYDPLC,1915,Northern League,1915-05-10,0,regular,P2227995,Fusner,,Fort William-Port Arthur,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDYDPLC,1915,Northern League,1915-05-10,0,regular,,TOTALS,,Fort William-Port Arthur,,,,8,,15,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P8354904,Brammell,,Duluth,rf,1,1,3,,0,,,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P3009057,Croake,,Duluth,1b,2,3,2,,0,,,,,,,,1,,,,,,,,,,,,,,,,8,3,0,,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P4297568,Collins,,Duluth,3b,3,4,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P3485198,Williams,,Duluth,cf,4,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P9519177,Wolfe,,Duluth,ss,5,5,1,,4,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,1,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P6146423,Ford,,Duluth,lf,6,4,0,,1,1,,,,,,,,1,,,,,,,,,,,,,,,1,0,0,,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P3784338,O'Brien,,Duluth,2b,7,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P3190506,Sweeley,,Duluth,c,8,3,1,,2,,,,,,,,,,,,,,,,,,,,,,,,11,0,1,,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P2680097,Cadreau,,Duluth,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,5,6,1,3,1,1,5,3,,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,,TOTALS,,Duluth,,,32,10,,11,,,,,,,,,,,,10,2,,,,,,,,,,,27,13,4,,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P0255424,Pfeffer,,St. Boniface,ss,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P5494355,Culver,,St. Boniface,p,10,4,0,,1,,,,,,,1,,,,,,,,,,,,10,8,,1,,1,1,1,,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P3684904,Adams,,St. Boniface,1b,2,5,2,,2,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,1,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P3227170,Lane,,St. Boniface,lf,3,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P1311869,Miller,H.,St. Boniface,cf,4,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P9341225,Nagle,,St. Boniface,2b,5,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P1471998,Spellman,,St. Boniface,rf-c,6,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P5514951,Murphy,,St. Boniface,3b,7,5,0,,2,,1,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P5020600,Mueller,,St. Boniface,c,8,3,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,8,3,0,,,1,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,P1464617,Stephenson,,St. Boniface,rf,9,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VJHBNHL,1915,Northern League,1915-05-10,0,regular,,TOTALS,,St. Boniface,,,39,7,,11,,,,,,,,,,,,8,1,,,,,,,,,,,27,12,5,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P8354904,Brammell,,Duluth,rf,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P2676223,Leahy,,Duluth,p,10,0,0,,0,,,,,,,,,,,,,,1,,,,1,,,,,,0,0,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P4797863,Boley,,Duluth,ph,11,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P3009057,Croake,,Duluth,1b,2,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,1,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P4297568,Collins,,Duluth,3b,3,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P3485198,Williams,,Duluth,cf,4,5,2,,2,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P9519177,Wolfe,,Duluth,ss,5,5,1,,3,2,,,,,,,,,,,,,,,,,,,,,,,4,2,0,1,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P6146423,Ford,,Duluth,lf,6,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P3784338,O'Brien,,Duluth,2b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,1,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P4549669,Sweely,,Duluth,c,8,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P7497003,Jones,,Duluth,p,9,3,0,,1,,,,,,,,,,,,,,7,,,,7,3,6,,,,0,2,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,,TOTALS,,Duluth,,,39,6,,12,,,,,,,,,,,,10,,,,,,,,,,,,24,16,2,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P0255424,Pfeffer,,St. Boniface,ss,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P5494355,Culver,,St. Boniface,p,10,0,0,,0,,,,,,,,,,,,,,.1,,,,1,,,,,,0,0,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P3684904,Adams,,St. Boniface,1b,2,4,2,,2,,,,,,,,,,1,,,,,,,,,,,,,,16,0,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P3227170,Lane,,St. Boniface,lf,3,3,1,,1,,1,,,,,,,,2,,,,,,,,,,,,,,2,0,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P1311869,Miller,H.,St. Boniface,cf,4,4,1,,3,,1,,,,,,,,1,,,,,,,,,,,,,,3,0,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P9341225,Nagle,,St. Boniface,2b,5,4,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,1,4,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P1471998,Spellman,,St. Boniface,c,6,4,1,,2,,1,1,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P5514951,Murphy,,St. Boniface,3b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P1464617,Stephenson,,St. Boniface,rf,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,P4791504,Garvey,,St. Boniface,p,9,3,1,,0,,,,,,,,,,,,,,8.2,,,,11,4,,,,,0,2,0,,,,
GJNZXZV,1915,Northern League,1915-05-11,0,regular,,TOTALS,,St. Boniface,,,30,7,,8,,,,,,,,,,,,2,,,,,,,,,,,,27,16,1,,,,
QYFLCMS,1915,Northern League,1915-05-11,0,regular,P6533262,Snow,,Grand Forks,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QYFLCMS,1915,Northern League,1915-05-11,0,regular,P7513028,Wolfe,,Grand Forks,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QYFLCMS,1915,Northern League,1915-05-11,0,regular,,TOTALS,,Grand Forks,,,,5,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
QYFLCMS,1915,Northern League,1915-05-11,0,regular,P9163696,Dorman,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QYFLCMS,1915,Northern League,1915-05-11,0,regular,P3843809,Agnew,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QYFLCMS,1915,Northern League,1915-05-11,0,regular,,TOTALS,,Virginia,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
ZFQHKGS,1915,Northern League,1915-05-11,0,regular,P0235837,Leon,,Superior,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFQHKGS,1915,Northern League,1915-05-11,0,regular,P1869062,Berger,,Superior,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFQHKGS,1915,Northern League,1915-05-11,0,regular,,TOTALS,,Superior,,,,10,,14,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
ZFQHKGS,1915,Northern League,1915-05-11,0,regular,P5524332,Snyder,,Winnipeg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFQHKGS,1915,Northern League,1915-05-11,0,regular,P4870873,O'Donnell,,Winnipeg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFQHKGS,1915,Northern League,1915-05-11,0,regular,,TOTALS,,Winnipeg,,,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
ZRZDQVS,1915,Northern League,1915-05-11,0,regular,P8709165,Wahl,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZRZDQVS,1915,Northern League,1915-05-11,0,regular,P4589478,Smith,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZRZDQVS,1915,Northern League,1915-05-11,0,regular,,TOTALS,,Fargo-Moorhead,,,,6,,7,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
ZRZDQVS,1915,Northern League,1915-05-11,0,regular,P6108413,Huggins,,Fort William-Port Arthur,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZRZDQVS,1915,Northern League,1915-05-11,0,regular,P2227995,Fusner,,Fort William-Port Arthur,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZRZDQVS,1915,Northern League,1915-05-11,0,regular,,TOTALS,,Fort William-Port Arthur,,,,8,,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
MCLVKSD,1915,Northern League,1915-05-12,0,regular,P8781897,Ryan,,Superior,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCLVKSD,1915,Northern League,1915-05-12,0,regular,P0624017,Kurke,,Superior,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCLVKSD,1915,Northern League,1915-05-12,0,regular,,TOTALS,,Superior,,,,8,,9,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
MCLVKSD,1915,Northern League,1915-05-12,0,regular,P5819018,Foster,,Winnipeg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCLVKSD,1915,Northern League,1915-05-12,0,regular,P5022035,Wilson,,Winnipeg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCLVKSD,1915,Northern League,1915-05-12,0,regular,,TOTALS,,Winnipeg,,,,7,,11,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P8354904,Brammell,,Duluth,rf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P2676223,Leahy,,Duluth,p,10,2,0,,0,,,,,,,,,,,,,,4.3,,,,6,5,4,1,1,,0,0,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P0686693,Posten,,Duluth,p,11,1,0,,0,,,,,,,,,,,,,,3.1,,,,1,2,3,,,,2,0,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P3009057,Croake,,Duluth,1b,2,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P5810498,Boly,,Duluth,rf,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P4297568,Collins,,Duluth,3b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P3485198,Williams,,Duluth,lf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P9519177,Wolfe,,Duluth,ss,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P6146423,Ford,,Duluth,cf,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P3784338,O'Brien,,Duluth,2b,8,3,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P3190506,Sweeley,,Duluth,c,9,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,9,4,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,,TOTALS,,Duluth,,,31,1,,3,,,,,,,,,,,,4,,,,,,,,,,,,24,9,2,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P2184201,Pfeiffer,,St. Boniface,ss,1,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,4,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P3684904,Adams,,St. Boniface,1b,2,3,0,,0,,,,,,,,1,,1,,,,,,,,,,,,,,11,1,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P3227170,Lane,,St. Boniface,lf,3,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P1311869,Miller,H.,St. Boniface,cf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P9341225,Nagle,,St. Boniface,2b,5,3,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P5514951,Murphy,,St. Boniface,3b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P4103726,McLennan,,St. Boniface,rf,7,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P1471998,Spellman,,St. Boniface,c,8,4,1,,3,,1,1,,,,,,,,,,,,,,,,,,,,,8,0,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,P4815687,Stevenson,,St. Boniface,p,9,4,0,,1,,,,,,,,,,,,,,,,,,3,1,7,,,,1,4,0,,,,
NCDFZDV,1915,Northern League,1915-05-12,0,regular,,TOTALS,,St. Boniface,,,29,5,,7,,,,,,,,,,,,10,,,,,,,,,,,,27,12,2,,,,
PRTLRWJ,1915,Northern League,1915-05-12,0,regular,P1213720,Dumont,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRTLRWJ,1915,Northern League,1915-05-12,0,regular,P4589478,Smith,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRTLRWJ,1915,Northern League,1915-05-12,0,regular,,TOTALS,,Fargo-Moorhead,,,,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,
PRTLRWJ,1915,Northern League,1915-05-12,0,regular,P1748493,Griffin,,Fort William-Port Arthur,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRTLRWJ,1915,Northern League,1915-05-12,0,regular,P2227995,Fusner,,Fort William-Port Arthur,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRTLRWJ,1915,Northern League,1915-05-12,0,regular,,TOTALS,,Fort William-Port Arthur,,,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
SMKRFFR,1915,Northern League,1915-05-12,0,regular,P2485683,Brenner,,Grand Forks,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMKRFFR,1915,Northern League,1915-05-12,0,regular,P7513028,Wolfe,,Grand Forks,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMKRFFR,1915,Northern League,1915-05-12,0,regular,,TOTALS,,Grand Forks,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
SMKRFFR,1915,Northern League,1915-05-12,0,regular,P6005047,Faeth,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMKRFFR,1915,Northern League,1915-05-12,0,regular,P3843809,Agnew,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMKRFFR,1915,Northern League,1915-05-12,0,regular,,TOTALS,,Virginia,,,,4,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
NSQMZFP,1915,Northern League,1915-05-13,0,regular,P8354904,Brammell,,Duluth,rf,1,3,2,,1,1,,,,,,,,,1,,,,,,,,,,,,,,1,0,1,,,,
NSQMZFP,1915,Northern League,1915-05-13,0,regular,P4797863,Boley,,Duluth,p,10,0,0,,0,,,,,,,,,,,,,,,,,,1,,,,,,0,2,0,,,,
NSQMZFP,1915,Northern League,1915-05-13,0,regular,P3009057,Croake,,Duluth,1b,2,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,,,,
