key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15
b642ae24-f09f-5ee4-8814-42902b91aac6,1915-05-09,0,Northern,regular,,Virginia,5,,Fargo-Moorhead,1,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150506.txt,"Duluth News-Tribune, May 10, 1915",1,0,3,0,0,0,1,0,0,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,
0b45327e-077c-5f86-b2ac-3c48d70038e1,1915-05-09,0,Northern,regular,,Fort William-Port Arthur,2,,Grand Forks,1,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150506.txt,"Duluth News-Tribune, May 10, 1915",0,2,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,
6ed8e413-6f78-562a-ab4a-11c2a209f9f4,1915-05-10,0,Northern,regular,,Fort William-Port Arthur,8,,Fargo-Moorhead,1,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150506.txt,"Duluth News-Tribune, May 11, 1915",0,0,0,2,1,0,1,4,0,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,
b0552e75-dfa9-50f1-a7cd-a504de48ea1b,1915-05-10,0,Northern,regular,,Virginia,2,,Grand Forks,10,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150506.txt,"Duluth News-Tribune, May 11, 1915",0,0,0,0,0,0,2,0,0,,,,,,,4,0,0,2,0,4,0,0,0,,,,,,
ac86f8c5-6f4a-5e78-b1f9-103911c4d942,1915-05-10,0,Northern,regular,,Duluth,10,,St. Boniface,7,,,2:30,,,,,transcript/1915/1915-DNT/boxes/DNT-19150506.txt,"Duluth News-Tribune, May 11, 1915",3,0,0,0,0,6,1,0,0,,,,,,,0,0,1,1,0,1,1,0,3,,,,,,
b99c6a0c-8445-563a-8a9e-dcf8f27b59c5,1915-05-10,0,Northern,regular,,Superior,2,,Winnipeg,1,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150506.txt,"Duluth News-Tribune, May 11, 1915",0,0,1,0,1,0,0,0,0,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,
516d6eef-42ca-5939-b07e-5ab721ffdf65,1915-05-11,0,Northern,regular,,Fort William-Port Arthur,8,,Fargo-Moorhead,6,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150506.txt,"Duluth News-Tribune, May 12, 1915",0,0,0,0,0,0,3,2,3,,,,,,,0,0,0,0,5,1,0,0,0,,,,,,
9bb138a3-88f3-597a-9904-a744a33d937d,1915-05-11,0,Northern,regular,,Virginia,0,,Grand Forks,5,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150506.txt,"Duluth News-Tribune, May 12, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,1,0,0,0,1,x,,,,,,
65d817f0-ae54-5396-b6ec-6c6221449e58,1915-05-11,0,Northern,regular,,Duluth,6,,St. Boniface,7,,,1:59,,,,,transcript/1915/1915-DNT/boxes/DNT-19150506.txt,"Duluth News-Tribune, May 12, 1915",0,0,0,0,0,2,0,0,4,,,,,,,4,0,0,0,3,0,0,0,x,,,,,,
3797a42c-50b0-57f8-a6ee-9361520628d8,1915-05-11,0,Northern,regular,,Duluth,,,Winnipeg,,,,,,postponed,rain,,transcript/1915/1915-DNT/boxes/DNT-19150506.txt,"Duluth News-Tribune, May 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e08cad83-64de-59e6-bb53-75cee30a1348,1915-05-11,0,Northern,regular,,Superior,10,,Winnipeg,5,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150506.txt,"Duluth News-Tribune, May 12, 1915",1,1,1,0,3,0,3,2,0,,,,,,,0,0,1,1,1,0,1,1,0,,,,,,
956ccad9-cc5a-5c12-aded-31aa8764c85f,1915-05-12,0,Northern,regular,,Fort William-Port Arthur,2,,Fargo-Moorhead,3,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150506.txt,"Duluth News-Tribune, May 13, 1915",0,0,1,0,0,0,0,1,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,
f07bfd72-c9ee-5f91-9c4f-e5d940193adf,1915-05-12,0,Northern,regular,,Virginia,4,,Grand Forks,0,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150506.txt,"Duluth News-Tribune, May 13, 1915",0,0,3,0,1,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
bc17095e-418c-5196-8beb-f26403decd1d,1915-05-12,0,Northern,regular,,Duluth,1,,St. Boniface,5,,,1:59,,,,,transcript/1915/1915-DNT/boxes/DNT-19150506.txt,"Duluth News-Tribune, May 13, 1915",0,0,0,0,1,0,0,0,0,,,,,,,1,0,2,0,2,0,0,0,x,,,,,,
eca7b8be-1aea-568e-85ae-a8ee16a3701c,1915-05-12,0,Northern,regular,,Superior,8,,Winnipeg,7,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150506.txt,"Duluth News-Tribune, May 13, 1915",0,1,0,2,2,1,1,0,1,,,,,,,1,0,2,0,1,3,0,0,0,,,,,,
7c53d0ee-20ec-546a-972a-7a570df958bc,1915-05-13,0,Northern,regular,,Fort William-Port Arthur,11,,Fargo-Moorhead,6,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 14, 1915",0,0,4,0,0,0,0,6,1,,,,,,,3,0,0,0,0,0,0,0,3,,,,,,
57157302-f83e-55e9-b048-edf000961c88,1915-05-13,0,Northern,regular,,Virginia,4,,Grand Forks,7,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 14, 1915",1,0,0,0,1,1,1,0,0,,,,,,,0,0,0,2,1,0,4,0,x,,,,,,
f632595b-e0b7-5c7f-95b9-03d817fd5aef,1915-05-13,0,Northern,regular,,Duluth,7,,St. Boniface,5,,,2:00,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 14, 1915",1,1,0,1,2,0,2,0,,,,,,,,1,3,0,0,1,0,0,0,,,,,,,
0f538798-c9da-5264-aefa-73b0c9518496,1915-05-13,0,Northern,regular,,Superior,1,,Winnipeg,4,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 14, 1915",0,0,0,0,0,0,1,0,0,,,,,,,0,0,1,0,0,2,0,1,x,,,,,,
4e3c3692-f0f9-5e7b-8002-3445499fb9a0,1915-05-14,0,Northern,regular,,Duluth,5,,Fargo-Moorhead,11,,,2:00,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 15, 1915",1,0,0,1,0,3,0,0,0,,,,,,,1,5,0,0,0,2,1,2,x,,,,,,
7209cbec-1ee3-54f4-b7aa-c1bc68364f3a,1915-05-14,0,Northern,regular,,Superior,5,,Grand Forks,10,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 15, 1915",0,0,0,0,1,0,0,4,0,,,,,,,0,4,1,0,4,0,0,1,x,,,,,,
91327045-5a1a-5c3e-a9d2-8359c8bdda0e,1915-05-14,0,Northern,regular,,Fort William-Port Arthur,3,,St. Boniface,1,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 15, 1915",3,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,
6134b124-f314-5ef9-baf3-a1ba3cb72c3b,1915-05-14,0,Northern,regular,,Virginia,12,,Winnipeg,0,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 15, 1915",4,0,3,0,0,0,2,0,3,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
beb6d3ce-205a-57cc-8da6-ac610dfc6c94,1915-05-15,0,Northern,regular,,Duluth,,,Fargo-Moorehead,,,,,,postponed,rain,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02da923a-574e-5b62-b761-84391bb71d12,1915-05-15,0,Northern,regular,,Superior,,,Grand Forks,,,,,,postponed,rain,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1cf3f9d-4689-5a80-ae22-1f859bf9e454,1915-05-15,0,Northern,regular,,Fort William-Port Arthur,0,,St. Boniface,1,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 16, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,x,,,,,,
a524255b-cff8-5598-87ba-ef6daa332c4a,1915-05-15,0,Northern,regular,,Virginia,1,,Winnipeg,2,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 16, 1915",0,0,0,0,0,0,0,0,1,,,,,,,0,0,0,0,1,0,0,0,1,,,,,,
2c01d48f-fee4-5dd5-8c17-650c9a0914f1,1915-05-16,0,Northern,regular,,Duluth,1,,Fargo-Moorhead,7,,,1:40,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 17, 1915",0,0,0,0,0,0,0,1,0,,,,,,,1,2,0,0,2,2,0,0,x,,,,,,
4d3ed1f0-78a3-5602-a0b0-06efab483fc7,1915-05-16,0,Northern,regular,,Superior,2,,Grand Forks,3,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 17, 1915",0,0,0,1,0,1,0,0,0,,,,,,,0,0,1,1,0,0,0,0,1,,,,,,
493ad77c-22ba-58eb-9e51-ed2d54a12c50,1915-05-17,1,Northern,regular,,Duluth,,,Fargo-Moorehead,,,,,,postponed,snow,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aee022b6-3ff3-579f-a425-529a26ee7074,1915-05-17,2,Northern,regular,,Duluth,,,Fargo-Moorehead,,,,,,postponed,snow,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4baebfcd-3b7e-56f6-8a39-935813632218,1915-05-17,0,Northern,regular,,Superior,,,Grand Forks,,,,,,postponed,snow,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96bfbb99-ac54-5c1c-ac20-6f863868e083,1915-05-17,0,Northern,regular,,Fort William-Port Arthur,,,St. Boniface,,,,,,postponed,snow,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afd5c1c3-4d93-57a4-821e-57c08c386885,1915-05-17,0,Northern,regular,,Virginia,,,Winnipeg,,,,,,postponed,snow,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6c09d6f-c6cf-5695-817c-be1f2e60d96a,1915-05-18,0,Northern,regular,,Superior,1,,Fargo-Moorhead,4,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 19, 1915",0,0,0,1,0,0,0,0,0,,,,,,,0,1,0,1,2,0,0,0,0,,,,,,
79805102-d555-52b3-94a6-7219125db865,1915-05-18,0,Northern,regular,,Duluth,1,,Grand Forks,7,,,1:35,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 19, 1915",1,0,0,0,0,0,0,0,0,,,,,,,0,0,0,2,0,0,1,4,x,,,,,,
50cd68de-4697-5e8a-8fdc-4e27e6f68040,1915-05-18,0,Northern,regular,,Virginia,3,,St. Boniface,5,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 19, 1915",0,0,0,0,0,0,2,1,0,,,,,,,0,0,0,0,5,0,0,0,x,,,,,,
7ed3f4a1-64a3-5c99-a2fb-086eb447f034,1915-05-18,0,Northern,regular,,Fort William-Port Arthur,10,,Winnipeg,2,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 19, 1915",3,0,1,2,0,2,0,2,0,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,
89dd290f-d99c-5155-9664-22a5e17a245d,1915-05-19,0,Northern,regular,,Superior,7,,Fargo-Moorhead,6,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 20, 1915",1,2,0,0,0,0,2,0,1,,,,,,,0,0,1,0,0,1,2,2,0,,,,,,
4782a754-7fa0-5796-b3d6-e379bfa0135e,1915-05-19,0,Northern,regular,,Duluth,2,,Grand Forks,3,,,2:00,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 20, 1915",0,0,0,2,0,0,0,0,0,,,,,,,0,0,0,0,0,1,0,0,2,,,,,,
4f11c515-bbe6-56a8-b3ab-0c135258de50,1915-05-19,0,Northern,regular,,Virginia,4,,St. Boniface,12,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 20, 1915",0,0,1,0,1,1,0,0,1,,,,,,,3,8,0,0,0,0,0,1,x,,,,,,
b33e34b9-456b-589e-98ae-ef7de80abee7,1915-05-19,0,Northern,regular,,Fort William-Port Arthur,9,,Winnipeg,7,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150513.txt,"Duluth News-Tribune, May 20, 1915",1,1,0,3,0,3,0,1,0,,,,,,,2,1,3,0,1,0,0,0,0,,,,,,
2ffaae0a-8591-5d88-9617-4f705a406bf5,1915-05-20,0,Northern,regular,,Superior,3,,Fargo-Moorhead,8,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 21, 1915",0,0,1,0,0,2,0,,,,,,,,,0,0,0,0,0,8,0,,,,,,,,
8fadd438-fcbb-5b7f-927a-0d235bfcdd40,1915-05-20,0,Northern,regular,,Duluth,6,,Grand Forks,4,,,2:00,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 21, 1915",0,2,0,0,0,2,2,0,0,,,,,,,0,0,3,0,0,0,1,0,0,,,,,,
2397a433-ab04-57c7-ab10-f8d2075cb294,1915-05-20,0,Northern,regular,,Virginia,10,,St. Boniface,2,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 21, 1915",0,1,1,1,1,1,1,3,1,,,,,,,0,0,2,0,0,0,0,0,0,,,,,,
582bcf0d-74f2-5722-94fa-7833c0131c35,1915-05-20,0,Northern,regular,,Fort William-Port Arthur,4,,Winnipeg,3,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 21, 1915",0,0,3,1,0,0,0,0,0,,,,,,,0,1,0,1,1,0,0,0,0,,,,,,
5493afca-bcd1-5393-87f1-1bef902a9121,1915-05-21,0,Northern,regular,,Superior,,,Duluth,,,,,,postponed,rain,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc6acc8c-e102-5340-ae47-fe3f7a029b49,1915-05-21,0,Northern,regular,,Virginia,6,,Fort William-Port Arthur,3,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 22, 1915",3,0,0,0,0,3,0,,,,,,,,,0,0,0,0,3,0,0,,,,,,,,
33c9795e-80f8-5d6f-ab77-a65b1971ddca,1915-05-21,0,Northern,regular,,Grand Forks,0,,St. Boniface,6,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 22, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,2,0,0,0,x,,,,,,
b2387ebc-0fad-5b6f-a6f7-f7f327eaaacb,1915-05-21,0,Northern,regular,,Fargo-Moorhead,6,,Winnipeg,1,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 22, 1915",0,0,0,5,0,0,0,1,0,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,
4c86c46b-8cfb-5d7a-8885-521dbe9ce0b8,1915-05-22,0,Northern,regular,,Superior,4,,Duluth,5,,1459,2:10,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 23, 1915",0,0,0,0,1,1,0,2,0,0,0,,,,,2,1,0,0,0,1,0,0,0,0,1,,,,
820d9f98-5d50-5a1a-9b62-048bd1df7b34,1915-05-22,1,Northern,regular,,Virginia,,,Fort William-Port Arthur,,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819e1ad3-a812-5810-b36c-1c816cf0bc14,1915-05-22,2,Northern,regular,,Virginia,1,,Fort William-Port Arthur,6,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 23, 1915",0,0,0,0,0,0,1,0,,,,,,,,2,0,2,0,0,2,0,0,,,,,,,
11f22924-e27f-54bf-bf62-2a83fe3b61fa,1915-05-22,1,Northern,regular,,Grand Forks,,,St. Boniface,,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b573a8ba-c9a1-5753-85fe-226f82e3e1b8,1915-05-22,2,Northern,regular,,Grand Forks,2,,St. Boniface,10,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 23, 1915",0,0,0,1,0,1,0,,,,,,,,,0,1,0,2,3,0,4,,,,,,,,
f9a6aaf8-91e8-5f92-84c2-f99208f6976b,1915-05-22,1,Northern,regular,,Fargo-Moorhead,,,Winnipeg,,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c35a6a0-150b-5521-983a-cf8f2ebc1b0d,1915-05-22,2,Northern,regular,,Fargo-Moorhead,8,,Winnipeg,3,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 23, 1915",1,0,3,2,1,0,1,0,0,,,,,,,0,1,1,0,0,0,1,0,0,,,,,,
9051b245-a811-5a25-bcd9-48527e474390,1915-05-23,0,Northern,regular,,Superior,0,,Duluth,2,,,1:28,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 24, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,2,0,x,,,,,,
f808a492-3f2e-5888-a323-f9d2846a0e70,1915-05-24,1,Northern,regular,,Superior,6,,Duluth,8,,,1:30,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",1,0,0,1,0,0,0,1,3,,,,,,,0,6,2,0,0,0,0,0,x,,,,,,
77059669-15fb-574b-8eae-0a22283d8794,1915-05-24,2,Northern,regular,,Superior,5,,Duluth,5,,,1:30,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",0,2,0,2,1,0,,,,,,,,,,2,3,0,0,0,0,,,,,,,,,
ee6bc2b5-615d-56df-bc2d-c7fd92d7b828,1915-05-24,1,Northern,regular,,Virginia,4,,Fort William-Port Arthur,5,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",0,0,0,2,0,0,0,2,0,0,0,,,,,1,0,1,2,0,0,0,0,0,0,1,,,,
a76802a8-3491-51be-96bc-1b5bada6b7a6,1915-05-24,2,Northern,regular,,Virginia,4,,Fort William-Port Arthur,5,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",0,1,1,0,0,2,0,0,0,,,,,,,2,1,0,0,0,0,0,0,2,,,,,,
496bb162-6a2c-5f44-9928-2be420bae90c,1915-05-24,1,Northern,regular,,Grand Forks,,,St. Boniface,,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c6944c2-6982-558f-a59b-66b98f7e400d,1915-05-24,2,Northern,regular,,Grand Forks,3,,St. Boniface,10,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",0,0,0,0,0,0,0,0,3,,,,,,,0,3,1,0,0,0,0,2,4,,,,,,
674aec6c-40af-59f2-a452-e49a4ecfab26,1915-05-24,1,Northern,regular,,Fargo-Moorhead,,,Winnipeg,,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4eb79efd-c25a-5f67-8f5f-d790ff64a5e6,1915-05-24,2,Northern,regular,,Fargo-Moorhead,3,,Winnipeg,6,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 25, 1915",0,2,0,0,0,0,0,1,0,,,,,,,1,0,0,0,0,4,0,1,x,,,,,,
f39f1ac5-d4a7-55b4-968a-ece0116cc2e1,1915-05-25,0,Northern,regular,,Superior,12,,Duluth,4,,,2:25,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 26, 1915",0,2,1,0,6,0,3,0,0,,,,,,,0,0,4,0,0,0,0,0,0,,,,,,
d473aded-31bb-5d37-9b34-62da36e8ea5c,1915-05-25,0,Northern,regular,,Virginia,5,,Fort William-Port Arthur,3,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 26, 1915",0,0,0,0,0,0,0,2,3,,,,,,,2,0,0,0,0,0,1,0,0,,,,,,
385d456a-9bf7-59e6-abe3-b6552eb7b8e6,1915-05-25,0,Northern,regular,,Grand Forks,0,,St. Boniface,10,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 26, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,2,0,0,1,7,0,x,,,,,,
7d71ed08-e20d-5b3f-a37c-6305c431f262,1915-05-25,0,Northern,regular,,Fargo-Moorhead,7,,Winnipeg,0,,,,,,,,transcript/1915/1915-DNT/boxes/DNT-19150520.txt,"Duluth News-Tribune, May 26, 1915",1,0,3,1,0,0,1,1,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
