league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,S_FIRST,S_LAST,U_G
1910,Central Kansas League,regular,P3350879,,,1910-06-21,1910-07-17,6
1910,Central Kansas League,regular,P5331326,Cave,,1910-08-20,1910-08-20,2
1910,Central Kansas League,regular,P0194255,Graham,,1910-06-10,1910-06-10,1
1910,Central Kansas League,regular,P7567096,Hamlin,,1910-06-22,1910-07-19,3
1910,Central Kansas League,regular,P7043908,Morehead,,1910-08-16,1910-08-16,1
1910,Central Kansas League,regular,P3166366,Mython,,1910-06-01,1910-06-01,1
1910,Central Kansas League,regular,P3274383,Short,,1910-08-16,1910-08-16,1
1910,Central Kansas League,regular,P9160804,Ulmer,,1910-08-15,1910-08-15,1
