league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1910,Central Kansas League,regular,P0307365,Alexander,,Ellsworth,1910-06-10,1910-06-10,1,0,0,0,0,0,1,0,1,0,0,0
1910,Central Kansas League,regular,P8745902,Armstrong,,Ellsworth,1910-06-10,1910-06-10,1,0,1,0,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P3570739,Bacon,,Junction City,1910-06-23,1910-06-25,2,0,0,0,0,1,0,0,0,0,0,0
1910,Central Kansas League,regular,P0325055,Bankhead,,Ellsworth,1910-06-10,1910-06-10,1,0,0,0,1,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P5630148,Bashang,,Junction City,1910-06-23,1910-06-25,3,0,0,0,0,0,3,0,3,0,0,0
1910,Central Kansas League,regular,P1878242,Bechtold,,Abilene,1910-06-21,1910-06-22,2,0,0,0,0,0,2,0,0,2,0,0
1910,Central Kansas League,regular,P5507615,Britton,,Abilene,1910-06-21,1910-06-22,2,0,0,0,2,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P8220549,Brown,,Abilene,1910-06-21,1910-06-21,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P5313467,Carroll,,Beloit,1910-06-01,1910-06-01,1,0,0,0,0,1,0,0,0,0,0,0
1910,Central Kansas League,regular,P0126266,Clary,,Concordia,1910-06-01,1910-06-01,1,0,0,0,0,0,1,0,1,0,0,0
1910,Central Kansas League,regular,P4788971,Cobert,,Beloit,1910-06-01,1910-06-01,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P0971047,Conley,,Abilene,1910-06-21,1910-06-22,2,0,0,0,0,0,2,2,0,0,0,0
1910,Central Kansas League,regular,P5015705,Dail,,Concordia,1910-06-21,1910-06-25,5,0,0,0,0,0,5,0,5,0,0,0
1910,Central Kansas League,regular,P7882869,Dale,,Concordia,1910-06-10,1910-06-10,1,0,0,0,0,0,1,0,1,0,0,0
1910,Central Kansas League,regular,P4445256,Diamond,,Beloit,1910-06-01,1910-06-01,1,0,1,0,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P8633969,Drew,,Concordia,1910-06-01,1910-06-10,2,0,0,0,0,2,0,0,0,0,0,0
1910,Central Kansas League,regular,P9487473,Drumm,,Beloit,1910-06-01,1910-06-01,1,0,0,0,0,0,1,1,0,0,0,0
1910,Central Kansas League,regular,P8214271,Dugan,,Junction City,1910-06-23,1910-06-25,3,0,0,0,0,0,3,3,0,0,0,0
1910,Central Kansas League,regular,P6436420,Ephling,,Abilene,1910-06-21,1910-06-21,1,0,0,1,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P1714332,Epling,,Abilene,1910-06-22,1910-06-22,1,0,0,1,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P5161688,Finch,,Junction City,1910-06-25,1910-06-25,1,1,0,0,0,0,0,0,0,0,0,1
