game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P5305431,Martin,,Beloit,rf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P3952095,Peters,,Beloit,c,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,1,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P4445256,Diamond,,Beloit,1b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,1,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P5928859,Sackett,,Beloit,3b,4,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P9487473,Drumm,,Beloit,lf,5,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P7851918,Williams,,Beloit,cf,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P3570477,Kelly,,Beloit,2b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P5313467,Carroll,,Beloit,ss,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P4788971,Cobert,,Beloit,p,9,3,0,,0,,,,,,,,,,,,,,,,,1,,8,,,,,8,1,4,,,,1,1,0,,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,,TOTALS,,Beloit,,,24,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8,1,,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P7165698,Walker,O.,Concordia,rf,1,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P8343700,Haight,,Concordia,p,10,3,1,,1,,,,,,,,,,,,,,,,1,,,9,,,,,1,1,10,,,,0,1,0,,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P6749359,Short,,Concordia,ph-rf,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P2695711,Webb,,Concordia,2b,3,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P9927454,Johnson,,Concordia,lf,4,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P2417644,Sutton,,Concordia,3b,5,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P8633969,Drew,,Concordia,ss,6,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P8266127,Horril,,Concordia,1b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P0126266,Clary,,Concordia,cf,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,P9407541,Keifer,,Concordia,c,9,2,1,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,9,2,0,,,1,
JGRXRNZ,1910,Central Kansas League,1910-06-01,0,regular,,TOTALS,,Concordia,,,31,6,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,7,1,,,,
TTPLMJR,1910,Central Kansas League,1910-06-10,1,regular,P6749359,Short,,Concordia,3b-1b,1,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,
