game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
WHTYGLD,1910,Central Kansas League,1910-05-18,0,regular,P0966795,Sparks,
WHTYGLD,1910,Central Kansas League,1910-05-18,0,regular,P5708236,Snyder,
PFLMYRW,1910,Central Kansas League,1910-05-31,1,regular,P9424026,Rice,
STFKBGL,1910,Central Kansas League,1910-05-31,2,regular,P6217860,Wayman,
QZCMXTY,1910,Central Kansas League,1910-06-01,0,regular,P9424026,Rice,
SLFZNNR,1910,Central Kansas League,1910-06-02,0,regular,P5708236,Snyder,
PFNBPRN,1910,Central Kansas League,1910-06-06,0,regular,P3891536,Hamlin,
NNYYYZK,1910,Central Kansas League,1910-06-09,0,regular,P8157704,Weyman,
SCDKGGK,1910,Central Kansas League,1910-06-28,0,regular,P5708236,Snyder,
WYXRBGK,1910,Central Kansas League,1910-06-29,0,regular,P5708236,Snyder,
BDJJTDM,1910,Central Kansas League,1910-06-30,0,regular,P5708236,Snyder,
YFMWYRP,1910,Central Kansas League,1910-07-04,1,regular,P3891536,Hamlin,
BQFPTZC,1910,Central Kansas League,1910-07-04,2,regular,P3523639,,
FQLFWZM,1910,Central Kansas League,1910-07-08,0,regular,P1780324,Zilinski,
FQLFWZM,1910,Central Kansas League,1910-07-08,0,regular,P2304340,Stokesberry,
HLTPGYR,1910,Central Kansas League,1910-07-09,0,regular,P1780324,Zilinski,
HLTPGYR,1910,Central Kansas League,1910-07-09,0,regular,P0629309,Lahap,
HLTPGYR,1910,Central Kansas League,1910-07-09,0,regular,P4359068,Morehead,
ZPMWTMX,1910,Central Kansas League,1910-07-12,0,regular,P0966795,Sparks,
YGHZWJZ,1910,Central Kansas League,1910-07-13,0,regular,P0966795,Sparks,
BBWGHWK,1910,Central Kansas League,1910-07-18,0,regular,P6518695,Graham,
MCSPCPV,1910,Central Kansas League,1910-07-19,0,regular,P6518695,Graham,
LRVYSVV,1910,Central Kansas League,1910-07-20,0,regular,P6518695,Graham,
