key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19150519-BUCAKR-BUCCAN-0,Buckeye League,1915-05-19,0,1915-ABJ,Akron,a,3,Canton,h,4,final,
19150519-BUCAKR-BUCCAN-0,Buckeye League,1915-05-19,0,1915-CER,Akron,a,3,Canton,h,4,final,
19150519-BUCAKR-BUCCAN-0,Buckeye League,1915-05-19,0,1915-LDN,Akron,a,3,Canton,h,4,final,
19150519-BUCAKR-BUCCAN-0,Buckeye League,1915-05-19,0,1915-MDS,Akron,a,,Canton,h,,final,
19150519-BUCAKR-BUCCAN-0,Buckeye League,1915-05-19,0,1915-NDA,Akron,a,,Canton,h,,final,
19150519-BUCFIN-BUCLIM-0,Buckeye League,1915-05-19,0,1915-ABJ,Findlay,a,2,Lima,h,19,final,
19150519-BUCFIN-BUCLIM-0,Buckeye League,1915-05-19,0,1915-CER,Findlay,a,,Lima,h,,final,
19150519-BUCFIN-BUCLIM-0,Buckeye League,1915-05-19,0,1915-LDN,Findlay,a,2,Lima,h,19,final,
19150519-BUCFIN-BUCLIM-0,Buckeye League,1915-05-19,0,1915-MDS,Findlay,a,,Lima,h,,final,
19150519-BUCFIN-BUCLIM-0,Buckeye League,1915-05-19,0,1915-NDA,Findlay,a,,Lima,h,,final,
19150519-BUCMAR-BUCNEW-0,Buckeye League,1915-05-19,0,1915-ABJ,Marion,a,3,Newark,h,1,final,
19150519-BUCMAR-BUCNEW-0,Buckeye League,1915-05-19,0,1915-CER,Marion,a,,Newark,h,,final,
19150519-BUCMAR-BUCNEW-0,Buckeye League,1915-05-19,0,1915-LDN,Marion,a,3,Newark,h,1,final,
19150519-BUCMAR-BUCNEW-0,Buckeye League,1915-05-19,0,1915-MDS,Marion,a,3,Newark,h,1,final,
19150519-BUCMAR-BUCNEW-0,Buckeye League,1915-05-19,0,1915-NDA,Marion,a,3,Newark,h,1,final,
19150520-BUCAKR-BUCCAN-0,Buckeye League,1915-05-20,0,1915-ABJ,Akron,a,,Canton,h,,postponed,rain
19150520-BUCAKR-BUCCAN-0,Buckeye League,1915-05-20,0,1915-CER,Akron,a,,Canton,h,,postponed,
19150520-BUCAKR-BUCCAN-0,Buckeye League,1915-05-20,0,1915-LDN,Akron,a,,Canton,h,,postponed,
19150520-BUCAKR-BUCCAN-0,Buckeye League,1915-05-20,0,1915-MDS,Akron,a,,Canton,h,,postponed,
19150520-BUCAKR-BUCCAN-0,Buckeye League,1915-05-20,0,1915-NDA,Akron,a,,Canton,h,,postponed,
19150520-BUCFIN-BUCLIM-0,Buckeye League,1915-05-20,0,1915-ABJ,Findlay,a,,Lima,h,,postponed,rain
19150520-BUCFIN-BUCLIM-0,Buckeye League,1915-05-20,0,1915-CER,Findlay,a,,Lima,h,,postponed,
19150520-BUCFIN-BUCLIM-0,Buckeye League,1915-05-20,0,1915-LDN,Findlay,a,,Lima,h,,postponed,
19150520-BUCFIN-BUCLIM-0,Buckeye League,1915-05-20,0,1915-MDS,Findlay,a,,Lima,h,,postponed,
19150520-BUCFIN-BUCLIM-0,Buckeye League,1915-05-20,0,1915-NDA,Findlay,a,,Lima,h,,postponed,
19150520-BUCMAR-BUCNEW-0,Buckeye League,1915-05-20,0,1915-ABJ,Marion,a,,Newark,h,,postponed,rain
19150520-BUCMAR-BUCNEW-0,Buckeye League,1915-05-20,0,1915-CER,Marion,a,,Newark,h,,postponed,
19150520-BUCMAR-BUCNEW-0,Buckeye League,1915-05-20,0,1915-LDN,Marion,a,,Newark,h,,postponed,
19150520-BUCMAR-BUCNEW-0,Buckeye League,1915-05-20,0,1915-MDS,Marion,a,,Newark,h,,postponed,
19150520-BUCMAR-BUCNEW-0,Buckeye League,1915-05-20,0,1915-NDA,Marion,a,,Newark,h,,postponed,
19150521-BUCAKR-BUCCAN-0,Buckeye League,1915-05-21,0,1915-ABJ,Canton,a,,Akron,h,,final,
19150521-BUCAKR-BUCCAN-0,Buckeye League,1915-05-21,0,1915-CER,Canton,a,4,Akron,h,3,final,
19150521-BUCAKR-BUCCAN-0,Buckeye League,1915-05-21,0,1915-LDN,Canton,a,4,Akron,h,3,final,
19150521-BUCAKR-BUCCAN-0,Buckeye League,1915-05-21,0,1915-MDS,Canton,a,4,Akron,h,3,final,
19150521-BUCAKR-BUCCAN-0,Buckeye League,1915-05-21,0,1915-NDA,Canton,a,,Akron,h,,final,
19150521-BUCFIN-BUCLIM-0,Buckeye League,1915-05-21,0,1915-ABJ,Findlay,a,9,Lima,h,12,final,
19150521-BUCFIN-BUCLIM-0,Buckeye League,1915-05-21,0,1915-CER,Findlay,a,,Lima,h,,final,
19150521-BUCFIN-BUCLIM-0,Buckeye League,1915-05-21,0,1915-LDN,Findlay,a,9,Lima,h,12,final,
19150521-BUCFIN-BUCLIM-0,Buckeye League,1915-05-21,0,1915-MDS,Findlay,a,9,Lima,h,12,final,
19150521-BUCFIN-BUCLIM-0,Buckeye League,1915-05-21,0,1915-NDA,Findlay,a,,Lima,h,,final,
