key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19050426-TEXAUS-TEXTEM-0,Texas League,1905-04-26,0,1905-FWRR,Austin,a,13,Temple,h,5,final,
19050426-TEXCOR-TEXWAC-0,Texas League,1905-04-26,0,1905-FWRR,Waco,a,5,Corsicana,h,4,final,
19050426-TEXDAL-TEXFTW-0,Texas League,1905-04-26,0,1905-FWRR,Fort Worth,a,2,Dallas,h,3,final,
19050427-TEXAUS-TEXTEM-0,Texas League,1905-04-27,0,1905-FWRR,Austin,a,7,Temple,h,8,final,
19050427-TEXCOR-TEXWAC-0,Texas League,1905-04-27,0,1905-FWRR,Waco,a,2,Corsicana,h,1,final,
19050427-TEXDAL-TEXFTW-0,Texas League,1905-04-27,0,1905-FWRR,Fort Worth,a,3,Dallas,h,4,final,
19050428-TEXAUS-TEXTEM-0,Texas League,1905-04-28,0,1905-FWRR,Austin,a,2,Temple,h,2,final,
19050428-TEXCOR-TEXWAC-0,Texas League,1905-04-28,0,1905-FWRR,Waco,a,5,Corsicana,h,2,final,
19050428-TEXDAL-TEXFTW-0,Texas League,1905-04-28,0,1905-FWRR,Fort Worth,a,3,Dallas,h,5,final,
19050429-TEXAUS-TEXTEM-0,Texas League,1905-04-29,0,1905-FWRR,Temple,a,,Austin,h,,postponed,rain
19050429-TEXCOR-TEXFTW-0,Texas League,1905-04-29,0,1905-FWRR,Corsicana,a,1,Fort Worth,h,6,final,
19050429-TEXDAL-TEXWAC-0,Texas League,1905-04-29,0,1905-FWRR,Waco,a,,Dallas,h,,postponed,rain
19050430-TEXAUS-TEXTEM-0,Texas League,1905-04-30,0,1905-FWRR,Temple,a,3,Austin,h,7,final,
19050430-TEXCOR-TEXFTW-0,Texas League,1905-04-30,0,1905-FWRR,Corsicana,a,3,Fort Worth,h,6,final,
19050430-TEXDAL-TEXWAC-1,Texas League,1905-04-30,1,1905-FWRR,Waco,a,6,Dallas,h,5,final,
19050430-TEXDAL-TEXWAC-2,Texas League,1905-04-30,2,1905-FWRR,Waco,a,7,Dallas,h,2,final,
19050501-TEXAUS-TEXTEM-0,Texas League,1905-05-01,0,1905-FWRR,Temple,a,1,Austin,h,4,final,
19050501-TEXCOR-TEXFTW-0,Texas League,1905-05-01,0,1905-FWRR,Corsicana,a,5,Fort Worth,h,4,final,
19050501-TEXDAL-TEXWAC-0,Texas League,1905-05-01,0,1905-FWRR,Waco,a,2,Dallas,h,3,final,
19050502-TEXAUS-TEXCOR-0,Texas League,1905-05-02,0,1905-FWRR,Austin,a,6,Corsicana,h,4,final,
19050502-TEXDAL-TEXFTW-0,Texas League,1905-05-02,0,1905-FWRR,Dallas,a,3,Fort Worth,h,4,final,
19050502-TEXTEM-TEXWAC-0,Texas League,1905-05-02,0,1905-FWRR,Temple,a,0,Waco,h,3,final,
19050503-TEXAUS-TEXCOR-0,Texas League,1905-05-03,0,1905-FWRR,Austin,a,0,Corsicana,h,2,final,
19050503-TEXDAL-TEXFTW-0,Texas League,1905-05-03,0,1905-FWRR,Dallas,a,13,Fort Worth,h,9,final,
19050503-TEXTEM-TEXWAC-0,Texas League,1905-05-03,0,1905-FWRR,Temple,a,5,Waco,h,6,final,
19050504-TEXAUS-TEXCOR-0,Texas League,1905-05-04,0,1905-FWRR,Austin,a,5,Corsicana,h,4,final,
19050504-TEXDAL-TEXFTW-0,Texas League,1905-05-04,0,1905-FWRR,Dallas,a,5,Fort Worth,h,2,final,
19050504-TEXTEM-TEXWAC-0,Texas League,1905-05-04,0,1905-FWRR,Temple,a,2,Waco,h,10,final,
19050505-TEXAUS-TEXFTW-0,Texas League,1905-05-05,0,1905-FWRR,Austin,a,1,Fort Worth,h,2,final,
19050505-TEXCOR-TEXWAC-0,Texas League,1905-05-05,0,1905-FWRR,Corsicana,a,0,Waco,h,1,final,
19050505-TEXDAL-TEXTEM-0,Texas League,1905-05-05,0,1905-FWRR,Temple,a,0,Dallas,h,6,final,
19050506-TEXAUS-TEXFTW-0,Texas League,1905-05-06,0,1905-FWRR,Austin,a,2,Fort Worth,h,5,final,
19050506-TEXCOR-TEXWAC-0,Texas League,1905-05-06,0,1905-FWRR,Corsicana,a,1,Waco,h,3,final,
19050506-TEXDAL-TEXTEM-0,Texas League,1905-05-06,0,1905-FWRR,Temple,a,4,Dallas,h,6,final,
19050507-TEXAUS-TEXFTW-0,Texas League,1905-05-07,0,1905-FWRR,Austin,a,0,Fort Worth,h,2,final,
19050507-TEXCOR-TEXWAC-0,Texas League,1905-05-07,0,1905-FWRR,Corsicana,a,2,Waco,h,3,final,
19050507-TEXDAL-TEXTEM-0,Texas League,1905-05-07,0,1905-FWRR,Temple,a,6,Dallas,h,15,final,
19050508-TEXAUS-TEXCOR-0,Texas League,1905-05-08,0,1905-FWRR,Corsicana,a,2,Austin,h,6,final,
19050508-TEXDAL-TEXWAC-0,Texas League,1905-05-08,0,1905-FWRR,Dallas,a,2,Waco,h,1,final,
19050508-TEXFTW-TEXTEM-0,Texas League,1905-05-08,0,1905-FWRR,Temple,a,9,Fort Worth,h,2,final,
19050509-TEXAUS-TEXCOR-0,Texas League,1905-05-09,0,1905-FWRR,Corsicana,a,2,Austin,h,10,final,
19050509-TEXDAL-TEXWAC-0,Texas League,1905-05-09,0,1905-FWRR,Dallas,a,0,Waco,h,0,final,
19050510-TEXAUS-TEXCOR-0,Texas League,1905-05-10,0,1905-FWRR,Corsicana,a,5,Austin,h,7,final,
19050510-TEXDAL-TEXWAC-0,Texas League,1905-05-10,0,1905-FWRR,Dallas,a,10,Waco,h,3,final,
19050510-TEXFTW-TEXTEM-0,Texas League,1905-05-10,0,1905-FWRR,Temple,a,4,Fort Worth,h,5,final,
19050511-TEXAUS-TEXWAC-0,Texas League,1905-05-11,0,1905-FWRR,Waco,a,0,Austin,h,1,final,
19050511-TEXCOR-TEXTEM-0,Texas League,1905-05-11,0,1905-FWRR,Corsicana,a,5,Temple,h,6,final,
19050511-TEXDAL-TEXFTW-0,Texas League,1905-05-11,0,1905-FWRR,Fort Worth,a,,Dallas,h,,postponed,rain
19050512-TEXAUS-TEXWAC-0,Texas League,1905-05-12,0,1905-FWRR,Waco,a,1,Austin,h,6,final,
19050512-TEXCOR-TEXTEM-0,Texas League,1905-05-12,0,1905-FWRR,Corsicana,a,9,Temple,h,12,final,
19050512-TEXDAL-TEXFTW-0,Texas League,1905-05-12,0,1905-FWRR,Fort Worth,a,,Dallas,h,,postponed,rain
19050513-TEXAUS-TEXWAC-0,Texas League,1905-05-13,0,1905-FWRR,Waco,a,3,Austin,h,4,final,
19050513-TEXCOR-TEXTEM-0,Texas League,1905-05-13,0,1905-FWRR,Corsicana,a,4,Temple,h,5,final,
19050513-TEXDAL-TEXFTW-0,Texas League,1905-05-13,0,1905-FWRR,Fort Worth,a,,Dallas,h,,postponed,rain
19050514-TEXAUS-TEXDAL-0,Texas League,1905-05-14,0,1905-FWRR,Dallas,a,,Austin,h,,postponed,rain
19050514-TEXCOR-TEXWAC-0,Texas League,1905-05-14,0,1905-FWRR,Corsicana,a,,Waco,h,,postponed,rain
19050514-TEXFTW-TEXTEM-0,Texas League,1905-05-14,0,1905-FWRR,Fort Worth,a,,Temple,h,,postponed,rain
19050515-TEXAUS-TEXDAL-0,Texas League,1905-05-15,0,1905-FWRR,Dallas,a,3,Austin,h,2,final,
19050515-TEXCOR-TEXWAC-0,Texas League,1905-05-15,0,1905-FWRR,Corsicana,a,3,Waco,h,4,final,
19050515-TEXFTW-TEXTEM-0,Texas League,1905-05-15,0,1905-FWRR,Fort Worth,a,0,Temple,h,3,final,
19050516-TEXAUS-TEXDAL-1,Texas League,1905-05-16,1,1905-FWRR,Dallas,a,3,Austin,h,0,final,
19050516-TEXAUS-TEXDAL-2,Texas League,1905-05-16,2,1905-FWRR,Dallas,a,3,Austin,h,0,final,
19050516-TEXCOR-TEXWAC-0,Texas League,1905-05-16,0,1905-FWRR,Corsicana,a,1,Waco,h,4,final,
19050516-TEXFTW-TEXTEM-0,Texas League,1905-05-16,0,1905-FWRR,Fort Worth,a,1,Temple,h,4,final,
19050517-TEXAUS-TEXFTW-0,Texas League,1905-05-17,0,1905-FWRR,Fort Worth,a,2,Austin,h,1,final,
19050517-TEXCOR-TEXWAC-0,Texas League,1905-05-17,0,1905-FWRR,Waco,a,,Corsicana,h,,postponed,Waco failed to arrive
19050517-TEXDAL-TEXTEM-0,Texas League,1905-05-17,0,1905-FWRR,Dallas,a,9,Temple,h,13,final,
19050518-TEXAUS-TEXFTW-0,Texas League,1905-05-18,0,1905-FWRR,Fort Worth,a,2,Austin,h,3,final,
19050518-TEXCOR-TEXWAC-0,Texas League,1905-05-18,0,1905-FWRR,Waco,a,5,Corsicana,h,6,final,
19050518-TEXDAL-TEXTEM-0,Texas League,1905-05-18,0,1905-FWRR,Dallas,a,7,Temple,h,6,final,
19050519-TEXAUS-TEXFTW-0,Texas League,1905-05-19,0,1905-FWRR,Fort Worth,a,5,Austin,h,4,final,
19050519-TEXCOR-TEXWAC-0,Texas League,1905-05-19,0,1905-FWRR,Waco,a,1,Corsicana,h,2,final,
19050519-TEXDAL-TEXTEM-0,Texas League,1905-05-19,0,1905-FWRR,Dallas,a,9,Temple,h,6,final,
19050520-TEXAUS-TEXWAC-0,Texas League,1905-05-20,0,1905-FWRR,Austin,a,1,Waco,h,2,final,
19050520-TEXCOR-TEXDAL-0,Texas League,1905-05-20,0,1905-FWRR,Corsicana,a,3,Dallas,h,0,final,
19050520-TEXFTW-TEXTEM-0,Texas League,1905-05-20,0,1905-FWRR,Temple,a,0,Fort Worth,h,5,final,
19050521-TEXAUS-TEXWAC-0,Texas League,1905-05-21,0,1905-FWRR,Austin,a,0,Waco,h,3,final,
19050521-TEXCOR-TEXDAL-0,Texas League,1905-05-21,0,1905-FWRR,Corsicana,a,2,Dallas,h,1,final,
19050521-TEXFTW-TEXTEM-0,Texas League,1905-05-21,0,1905-FWRR,Temple,a,0,Fort Worth,h,3,final,
19050522-TEXAUS-TEXWAC-0,Texas League,1905-05-22,0,1905-FWRR,Austin,a,2,Waco,h,3,final,
19050522-TEXCOR-TEXDAL-0,Texas League,1905-05-22,0,1905-FWRR,Corsicana,a,3,Dallas,h,8,final,
19050522-TEXFTW-TEXTEM-0,Texas League,1905-05-22,0,1905-FWRR,Temple,a,4,Fort Worth,h,5,final,
19050523-TEXAUS-TEXCOR-0,Texas League,1905-05-23,0,1905-FWRR,Austin,a,5,Corsicana,h,6,final,
19050523-TEXDAL-TEXTEM-0,Texas League,1905-05-23,0,1905-FWRR,Temple,a,4,Dallas,h,1,final,
19050523-TEXFTW-TEXWAC-0,Texas League,1905-05-23,0,1905-FWRR,Waco,a,1,Fort Worth,h,0,final,
19050524-TEXAUS-TEXCOR-0,Texas League,1905-05-24,0,1905-FWRR,Austin,a,6,Corsicana,h,0,final,
19050524-TEXDAL-TEXTEM-0,Texas League,1905-05-24,0,1905-FWRR,Temple,a,0,Dallas,h,1,final,
19050524-TEXFTW-TEXWAC-0,Texas League,1905-05-24,0,1905-FWRR,Waco,a,1,Fort Worth,h,7,final,
19050525-TEXAUS-TEXCOR-0,Texas League,1905-05-25,0,1905-FWRR,Austin,a,,Corsicana,h,,postponed,wet grounds
19050525-TEXDAL-TEXTEM-0,Texas League,1905-05-25,0,1905-FWRR,Temple,a,4,Dallas,h,7,final,
19050525-TEXFTW-TEXWAC-0,Texas League,1905-05-25,0,1905-FWRR,Waco,a,3,Fort Worth,h,0,final,
19050526-TEXAUS-TEXDAL-0,Texas League,1905-05-26,0,1905-FWRR,Austin,a,5,Dallas,h,2,final,
19050526-TEXCOR-TEXFTW-0,Texas League,1905-05-26,0,1905-FWRR,Fort Worth,a,3,Corsicana,h,4,final,
19050526-TEXTEM-TEXWAC-0,Texas League,1905-05-26,0,1905-FWRR,Temple,a,0,Waco,h,1,final,
19050527-TEXAUS-TEXDAL-0,Texas League,1905-05-27,0,1905-FWRR,Austin,a,0,Dallas,h,4,final,
19050527-TEXCOR-TEXFTW-0,Texas League,1905-05-27,0,1905-FWRR,Fort Worth,a,2,Corsicana,h,1,final,
19050527-TEXTEM-TEXWAC-0,Texas League,1905-05-27,0,1905-FWRR,Temple,a,5,Waco,h,0,final,
19050528-TEXAUS-TEXDAL-0,Texas League,1905-05-28,0,1905-FWRR,Austin,a,3,Dallas,h,1,final,
19050528-TEXCOR-TEXFTW-0,Texas League,1905-05-28,0,1905-FWRR,Fort Worth,a,4,Corsicana,h,1,final,
19050528-TEXTEM-TEXWAC-0,Texas League,1905-05-28,0,1905-FWRR,Temple,a,2,Waco,h,0,final,
19050529-TEXAUS-TEXFTW-0,Texas League,1905-05-29,0,1905-FWRR,Austin,a,0,Fort Worth,h,9,final,
19050529-TEXCOR-TEXTEM-0,Texas League,1905-05-29,0,1905-FWRR,Temple,a,6,Corsicana,h,4,final,
19050529-TEXDAL-TEXWAC-0,Texas League,1905-05-29,0,1905-FWRR,Dallas,a,2,Waco,h,5,final,
19050530-TEXAUS-TEXFTW-0,Texas League,1905-05-30,0,1905-FWRR,Austin,a,6,Fort Worth,h,2,final,
19050530-TEXCOR-TEXTEM-0,Texas League,1905-05-30,0,1905-FWRR,Temple,a,5,Corsicana,h,4,final,
