league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,S_FIRST,S_LAST,U_G
1911,Carolina Association,regular,P8823988,Leibrich,,1911-06-26,1911-07-03,2
1911,Carolina Association,regular,P7299252,Liebrich,,1911-06-17,1911-06-17,1
1911,Carolina Association,regular,P0998179,Nugent,,1911-05-06,1911-06-08,4
1911,Carolina Association,regular,P7336184,O'Brien,,1911-05-20,1911-06-27,3
1911,Carolina Association,regular,P7811347,Shea,,1911-05-06,1911-05-06,1
