key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14
NNNXRRH,1911-05-04,0,Carolina Association,regular,,Winston-Salem,8,,Anderson,6,,500,2:10,,,,,transcript/1911/1911-CN/boxes/CN-19110504.txt,"The (Charlotte) Evening News, May 5, 1911",0,2,0,1,0,0,0,5,0,,,,,,0,1,0,1,0,0,0,2,2,,,,,
NLTYFBP,1911-05-04,0,Carolina Association,regular,,Spartanburg,10,,Charlotte,14,,1200,2:14,,,,,transcript/1911/1911-CN/boxes/CN-19110504.txt,"The (Charlotte) Evening News, May 5, 1911",0,0,0,3,3,1,0,3,0,,,,,,4,0,1,1,0,1,5,2,x,,,,,
CTHPGQQ,1911-05-04,0,Carolina Association,regular,,Greensboro,2,,Greenville,10,,550,2:00,,,,,transcript/1911/1911-CN/boxes/CN-19110504.txt,"The (Charlotte) Evening News, May 5, 1911",0,0,0,0,0,0,0,2,0,,,,,,2,1,0,0,0,2,5,0,x,,,,,
MYKYWRQ,1911-05-05,0,Carolina Association,regular,,Winston-Salem,2,,Anderson,5,,350,2:00,,,,,transcript/1911/1911-CN/boxes/CN-19110504.txt,"The (Charlotte) Evening News, May 6, 1911",0,0,0,2,0,0,0,0,0,,,,,,2,0,0,1,1,1,0,0,0,,,,,
KMJVRHT,1911-05-05,0,Carolina Association,regular,,Spartanburg,2,,Charlotte,3,,450,1:40,,,,2,transcript/1911/1911-CN/boxes/CN-19110504.txt,"The (Charlotte) Evening News, May 6, 1911",0,0,0,1,0,0,0,1,0,,,,,,0,0,0,0,0,0,1,0,2,,,,,
WHCBMGS,1911-05-05,0,Carolina Association,regular,,Greensboro,7,,Greenville,9,,400,1:55,,,,,transcript/1911/1911-CN/boxes/CN-19110504.txt,"The (Charlotte) Evening News, May 6, 1911",3,0,0,0,0,4,0,0,0,,,,,,2,0,0,5,0,0,0,2,x,,,,,
NKRNJMP,1911-05-08,0,Carolina Association,regular,,Greenville,11,,Charlotte,0,,500,1:50,,,,,transcript/1911/1911-CN/boxes/CN-19110504.txt,"The Charlotte News, May 9, 1911",2,0,0,1,2,0,3,0,3,,,,,,0,0,0,0,0,0,0,0,0,,,,,
SCLDVZT,1911-05-08,0,Carolina Association,regular,,Anderson,,,Greensboro,,,,,,postponed,rain,,transcript/1911/1911-CN/boxes/CN-19110504.txt,"The Charlotte News, May 9, 1911",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LZCTBSL,1911-05-08,0,Carolina Association,regular,,Winston-Salem,9,,Spartanburg,5,,400,2:30,,,,,transcript/1911/1911-CN/boxes/CN-19110504.txt,"The Charlotte News, May 9, 1911",0,0,0,0,0,7,0,2,0,,,,,,4,0,0,0,0,0,0,0,1,,,,,
BVNCSFZ,1911-05-10,0,Carolina Association,regular,,Greenville,2,,Charlotte,6,,1000,1:55,,,,,transcript/1911/1911-CN/boxes/CN-19110504.txt,"The Charlotte News, May 11, 1911",0,0,0,0,0,0,1,0,1,,,,,,0,0,0,2,0,2,2,0,x,,,,,
YXWWJKM,1911-05-10,0,Carolina Association,regular,,Anderson,1,,Greensboro,6,,900,1:35,,,,,transcript/1911/1911-CN/boxes/CN-19110504.txt,"The Charlotte News, May 11, 1911",0,0,0,1,0,0,0,0,0,,,,,,0,2,0,2,0,0,2,0,x,,,,,
HLVTVFP,1911-05-10,0,Carolina Association,regular,,Winston-Salem,2,,Spartanburg,9,,650,1:55,,,,,transcript/1911/1911-CN/boxes/CN-19110504.txt,"The Charlotte News, May 11, 1911",0,1,0,0,0,0,0,0,2,,,,,,0,0,0,1,5,2,0,1,x,,,,,
QDJCMHP,1911-05-11,0,Carolina Association,regular,,Winston-Salem,,,Anderson,,,,,,postponed,Winston-Salem missed train connection,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 12, 1911",,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNLXVXX,1911-05-11,0,Carolina Association,regular,,Greenville,3,,Greensboro,6,,800,1:30,,,,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 12, 1911",1,0,0,1,1,0,0,0,0,,,,,,1,1,1,3,0,0,0,0,x,,,,,
ZPMJFQR,1911-05-11,0,Carolina Association,regular,,Charlotte,5,,Spartanburg,22,,650,1:55,,,,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 12, 1911",0,0,0,0,1,2,0,2,0,,,,,,1,2,4,6,1,4,3,1,x,,,,,
BSCTNKG,1911-05-12,1,Carolina Association,regular,,Winston-Salem,6,,Anderson,4,,,1:45,,,,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 13, 1911",4,1,0,0,0,0,1,,,,,,,,1,0,0,0,1,0,2,,,,,,,
YFGBWMS,1911-05-12,2,Carolina Association,regular,,Winston-Salem,5,,Anderson,0,,,1:20,,,,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 13, 1911",2,0,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,,,,,,,
FHSGSYZ,1911-05-12,0,Carolina Association,regular,,Greenville,0,,Greensboro,8,,900,1:40,,,,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 13, 1911",0,0,0,0,0,0,0,0,0,,,,,,2,0,0,4,0,1,0,1,x,,,,,
BMVBTVP,1911-05-12,0,Carolina Association,regular,,Charlotte,4,,Spartanburg,10,,700,1:40,,,,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 13, 1911",0,0,0,1,1,2,0,0,0,,,,,,0,1,2,2,3,1,1,0,x,,,,,
JPCFZGM,1911-05-13,0,Carolina Association,regular,,Winston-Salem,,,Anderson,,,,,,postponed,rain,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 14, 1911",,,,,,,,,,,,,,,,,,,,,,,,,,,,
VKGJZVK,1911-05-13,0,Carolina Association,regular,,Greenville,3,,Greensboro,2,,700,1:28,,,,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 14, 1911",0,0,0,0,0,1,0,2,0,,,,,,0,1,0,0,0,0,0,1,0,,,,,
BWFSCTT,1911-05-13,0,Carolina Association,regular,,Charlotte,,,Spartanburg,,,,,,postponed,rain,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 14, 1911",,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKJQQBN,1911-05-15,0,Carolina Association,regular,,Spartanburg,6,,Anderson,2,,,1:45,,,,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 16, 1911",1,2,0,0,0,0,0,3,0,,,,,,0,0,2,0,0,0,0,0,0,,,,,
GLRKSPM,1911-05-15,0,Carolina Association,regular,,Greensboro,16,,Charlotte,7,,950,2:05,,,,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 16, 1911",5,0,2,0,4,4,1,0,0,,,,,,0,0,3,0,0,0,2,0,2,,,,,
KVHZBKT,1911-05-15,0,Carolina Association,regular,,Greenville,4,,Winston-Salem,0,,750,1:55,,,,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 16, 1911",0,0,0,0,0,0,0,0,4,,,,,,0,0,0,0,0,0,0,0,0,,,,,
SLLKZFJ,1911-05-16,0,Carolina Association,regular,,Spartanburg,3,,Anderson,4,,,2:10,,,,1,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 17, 1911",1,0,2,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,0,0,2,0,0,1,,,
TNCPZNN,1911-05-16,0,Carolina Association,regular,,Greensboro,3,,Charlotte,0,,900,1:29,,,,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 17, 1911",0,0,0,2,1,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,
JWHLSGZ,1911-05-16,0,Carolina Association,regular,,Greenville,7,,Winston-Salem,9,,750,2:15,,,,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 17, 1911",0,0,2,0,3,0,0,1,1,,,,,,2,1,1,0,3,0,0,2,0,,,,,
VVWLBBL,1911-05-16,0,Carolina Association,regular,,Greenville,7,,Winston-Salem,9,,750,2:15,,,,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The (Charlotte) Evening Chronicle, May 17, 1911",0,0,2,0,3,0,0,1,1,,,,,,2,1,1,0,3,0,0,2,0,,,,,
CHMGJXL,1911-05-17,0,Carolina Association,regular,,Spartanburg,13,,Anderson,8,,,2:30,,,,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 18, 1911",0,2,2,0,6,3,0,0,0,,,,,,1,0,0,1,1,0,5,0,0,,,,,
DMRYVWG,1911-05-17,0,Carolina Association,regular,,Greensboro,9,,Charlotte,10,,1500,1:48,,,,2,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 18, 1911",0,0,0,1,2,2,1,0,3,,,,,,0,2,3,1,0,0,2,0,2,,,,,
JHQZNXN,1911-05-17,0,Carolina Association,regular,,Greenville,4,,Winston-Salem,2,,600,1:50,,,,,transcript/1911/1911-CN/boxes/CN-19110511.txt,"The Charlotte News, May 18. 1911",2,0,1,0,0,0,0,1,0,,,,,,0,1,0,0,0,1,0,0,0,,,,,
YWFJQJQ,1911-05-18,0,Carolina Association,regular,,Anderson,2,,Charlotte,3,,1800,1:36,,,,,transcript/1911/1911-CN/boxes/CN-19110518.txt,"The Charlotte News, May 19, 1911",1,0,0,0,0,1,0,0,0,,,,,,0,1,0,0,0,2,0,0,x,,,,,
KGDSQRH,1911-05-18,0,Carolina Association,regular,,Winston-Salem,4,,Greensboro,3,,1200,2:15,,,,,transcript/1911/1911-CN/boxes/CN-19110518.txt,"The Charlotte News, May 19, 1911",0,0,0,0,0,0,0,0,3,1,,,,,0,2,0,0,1,0,0,0,0,0,,,,
BCVCTXB,1911-05-18,0,Carolina Association,regular,,Spartanburg,2,,Greenville,7,,1000,2:04,,,,,transcript/1911/1911-CN/boxes/CN-19110518.txt,"The Charlotte News, May 19, 1911",1,0,0,1,0,0,0,0,0,,,,,,1,3,0,0,2,1,0,0,x,,,,,
HMLLDSG,1911-05-19,0,Carolina Association,regular,,Anderson,1,,Charlotte,14,,1500,1:42,,,,,transcript/1911/1911-CN/boxes/CN-19110518.txt,"The Charlotte News, May 20, 1911",0,0,0,0,0,0,0,1,0,,,,,,3,0,7,3,0,0,1,0,x,,,,,
DFGYBPG,1911-05-19,0,Carolina Association,regular,,Winston-Salem,1,,Greensboro,4,,700,1:32,,,,,transcript/1911/1911-CN/boxes/CN-19110518.txt,"The Charlotte News, May 20, 1911",0,0,0,0,1,0,0,0,0,,,,,,2,1,1,0,0,0,0,0,x,,,,,
YGCPCSJ,1911-05-19,0,Carolina Association,regular,,Spartanburg,4,,Greenville,5,,850,1:43,,,,2,transcript/1911/1911-CN/boxes/CN-19110518.txt,"The Charlotte News, May 20, 1911",2,0,0,1,0,0,0,0,1,,,,,,0,0,0,0,1,1,0,2,1,,,,,
ZPRNTSN,1911-05-20,2,Carolina Association,regular,,Anderson,,,Charlotte,,,2000,2:00,,,,,transcript/1911/1911-CN/boxes/CN-19110518.txt,"The Charlotte News, May 21, 1911",,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBPLWLJ,1911-05-20,0,Carolina Association,regular,,Winston-Salem,1,,Greensboro,4,,3200,1:56,,,,,transcript/1911/1911-CN/boxes/CN-19110518.txt,"The Charlotte News, May 21, 1911",0,0,0,0,0,1,0,0,0,,,,,,0,2,0,0,0,0,0,2,x,,,,,
RLLHYRT,1911-05-20,0,Carolina Association,regular,,Spartanburg,10,,Greenville,1,,1100,1:37,,,,,transcript/1911/1911-CN/boxes/CN-19110518.txt,"The Charlotte News, May 21, 1911",0,0,0,0,1,0,0,1,8,,,,,,0,0,0,0,0,0,0,1,0,,,,,
YBSGCLD,1911-05-22,0,Carolina Association,regular,,Charlotte,5,,Greensboro,11,,700,1:50,,,,,transcript/1911/1911-CN/boxes/CN-19110518.txt,"The Charlotte News, May 23, 1911",1,1,0,0,1,0,0,0,0,,,,,,3,1,1,0,3,0,2,1,x,,,,,
WTJXWGL,1911-05-22,0,Carolina Association,regular,,Winston-Salem,5,,Greenville,3,,650,2:13,,,,,transcript/1911/1911-CN/boxes/CN-19110518.txt,"The Charlotte News, May 23, 1911",1,0,0,1,0,0,0,3,0,,,,,,2,1,0,0,0,0,0,0,0,,,,,
DWFTMTR,1911-05-22,0,Carolina Association,regular,,Anderson,4,,Spartanburg,4,,1100,2:40,,,,,transcript/1911/1911-CN/boxes/CN-19110518.txt,"The Charlotte News, May 23, 1911",2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0
PQNWDRH,1911-05-24,0,Carolina Association,regular,,Greenville,11,,Anderson,2,,,1:40,,,,,transcript/1911/1911-CN/boxes/CN-19110518.txt,"The Charlotte News, May 25, 1911",1,1,1,0,0,0,6,2,0,,,,,,2,0,0,0,0,0,0,0,0,,,,,
BKYBZNQ,1911-05-24,0,Carolina Association,regular,,Greensboro,2,,Spartanburg,3,,750,1:35,,,,,transcript/1911/1911-CN/boxes/CN-19110518.txt,"The Charlotte News, May 25, 1911",1,0,0,0,0,1,0,0,0,,,,,,0,0,0,0,2,0,0,0,1,,,,,
BKKRHBQ,1911-05-24,0,Carolina Association,regular,,Charlotte,1,,Winston-Salem,7,,800,1:30,,,,,transcript/1911/1911-CN/boxes/CN-19110518.txt,"The Charlotte News, May 25, 1911",0,1,0,0,0,0,0,0,0,,,,,,0,0,1,2,0,1,3,0,x,,,,,
WHYPXRL,1911-05-25,0,Carolina Association,regular,,Greenville,12,,Anderson,13,,,2:30,,,,2,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, May 26, 1911",3,0,0,0,0,1,4,0,4,,,,,,0,0,1,4,0,7,0,0,1,,,,,
JWKSNFV,1911-05-25,0,Carolina Association,regular,,Greensboro,4,,Spartanburg,6,,1100,1:45,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, May 26, 1911",3,0,0,0,0,0,0,1,0,,,,,,0,1,2,0,0,2,0,1,x,,,,,
TMKBRTW,1911-05-25,0,Carolina Association,regular,,Charlotte,2,,Winston-Salem,8,,600,1:50,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, May 26, 1911",0,0,2,0,0,0,0,0,0,,,,,,5,1,0,0,2,0,0,0,x,,,,,
CLYQYQN,1911-05-26,0,Carolina Association,regular,,Greensboro,8,,Anderson,7,,,2:00,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, May 26, 1911",0,0,2,0,0,1,3,2,0,,,,,,1,2,0,0,2,1,0,1,0,,,,,
KRWHQHD,1911-05-26,0,Carolina Association,regular,,Charlotte,2,,Greenville,7,,1200,2:00,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, May 27, 1911",0,0,0,0,0,0,0,2,0,,,,,,1,0,0,0,0,0,4,2,x,,,,,
WMMWCVR,1911-05-26,0,Carolina Association,regular,,Spartanburg,2,,Winston-Salem,12,,800,1:45,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, May 27, 1911",0,0,0,0,0,0,1,0,1,,,,,,0,2,0,6,0,3,1,0,x,,,,,
PRFDCTT,1911-05-27,0,Carolina Association,regular,,Spartanburg,6,,Winston-Salem,10,,1200,1:50,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, May 28, 1911",2,0,0,0,1,2,1,0,0,,,,,,3,0,0,2,1,2,2,0,x,,,,,
BQTHTYS,1911-05-29,0,Carolina Association,regular,,Winston-Salem,5,,Charlotte,0,,400,1:37,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, May 30, 1911",0,0,0,0,0,3,0,2,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,
SFNPCKQ,1911-05-29,0,Carolina Association,regular,,Spartanburg,0,,Greensboro,10,,600,1:38,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, May 30, 1911",0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,3,1,5,0,x,,,,,
LTHYGJC,1911-05-29,0,Carolina Association,regular,,Anderson,9,,Greenville,4,,400,1:50,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, May 30, 1911",1,0,0,2,0,1,1,4,0,,,,,,3,0,0,0,1,0,0,0,0,,,,,
WMYJFCB,1911-05-30,0,Carolina Association,regular,,Winston-Salem,4,,Charlotte,0,,460,1:37,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, May 31, 1911",0,0,3,0,0,0,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,
XCTYZNB,1911-05-30,0,Carolina Association,regular,,Spartanburg,0,,Greensboro,4,,80,1:27,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, May 31, 1911",0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,2,1,0,0,0,,,,,
SMGTYZG,1911-05-30,0,Carolina Association,regular,,Anderson,2,,Greenville,3,,350,1:25,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, May 31, 1911",0,0,0,0,0,1,1,0,,,,,,,0,0,0,1,0,1,0,1,x,,,,,
SZVVVQV,1911-05-31,0,Carolina Association,regular,,Winston-Salem,,,Charlotte,,,,,,postponed,rain,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, Jun 1, 1911",,,,,,,,,,,,,,,,,,,,,,,,,,,,
XHYDPDX,1911-05-31,0,Carolina Association,regular,,Spartanburg,1,,Greensboro,2,,200,1:40,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, Jun 1, 1911",1,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,1,0,0,x,,,,,
NYCJQRD,1911-05-31,0,Carolina Association,regular,,Anderson,5,,Greenville,8,,200,1:30,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, Jun 1, 1911",0,3,2,0,0,0,0,,,,,,,,0,0,4,1,1,2,x,,,,,,,
CDSNMZK,1911-06-01,0,Carolina Association,regular,,Anderson,1,,Charlotte,8,,350,1:32,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, Jun 2, 1911",0,0,1,0,0,0,0,0,0,,,,,,0,0,5,1,0,0,2,0,x,,,,,
XZCLQNL,1911-06-01,0,Carolina Association,regular,,Winston-Salem,4,,Greensboro,1,,1150,1:45,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, Jun 2, 1911",0,0,0,1,0,0,2,1,0,,,,,,0,0,1,0,0,0,0,0,0,,,,,
CBMNLNB,1911-06-01,0,Carolina Association,regular,,Greenville,0,,Spartanburg,5,,1000,1:30,,,,,transcript/1911/1911-CN/boxes/CN-19110525.txt,"The Charlotte News, Jun 2, 1911",0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,0,3,0,x,,,,,
RPTRLPC,1911-06-02,0,Carolina Association,regular,,Anderson,8,,Charlotte,6,,650,2:03,,,,,transcript/1911/1911-CN/boxes/CN-19110602.txt,"The Charlotte News, Jun 3, 1911",1,0,0,1,1,5,0,0,0,,,,,,0,0,0,2,0,0,2,2,0,,,,,
CCHHBGS,1911-06-02,0,Carolina Association,regular,,Winston-Salem,2,,Greensboro,8,,950,1:58,,,,,transcript/1911/1911-CN/boxes/CN-19110602.txt,"The Charlotte News, Jun 3, 1911",2,0,0,0,0,0,0,0,0,,,,,,1,0,2,0,0,2,2,1,x,,,,,
ZRFFBZW,1911-06-02,0,Carolina Association,regular,,Greenville,1,,Spartanburg,2,,800,1:50,,,,,transcript/1911/1911-CN/boxes/CN-19110602.txt,"The Charlotte News, Jun 2, 1911",0,0,0,0,0,1,0,0,0,,,,,,1,0,0,0,0,0,0,1,x,,,,,
VWJMVFS,1911-06-03,0,Carolina Association,regular,,Anderson,5,,Charlotte,1,,,1:00,,,,,transcript/1911/1911-CN/boxes/CN-19110602.txt,"The Charlotte News, Jun 4, 1911",0,0,5,0,0,,,,,,,,,,0,0,1,0,0,,,,,,,,,
ZYGTVCQ,1911-06-03,0,Carolina Association,regular,,Winston-Salem,2,,Greensboro,1,,2200,1:32,,,,,transcript/1911/1911-CN/boxes/CN-19110602.txt,"The Charlotte News, Jun 3, 1911",2,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,1,,,,,
HFGQPPV,1911-06-03,0,Carolina Association,regular,,Greenville,7,,Spartanburg,5,,1200,1:50,,,,,transcript/1911/1911-CN/boxes/CN-19110602.txt,"The Charlotte News, Jun 4, 1911",1,0,3,0,1,2,0,0,0,,,,,,2,0,0,0,1,0,2,0,0,,,,,
CVZCRRB,1911-06-05,0,Carolina Association,regular,,Spartanburg,5,,Charlotte,7,,400,2:00,,,,,transcript/1911/1911-CN/boxes/CN-19110602.txt,"The Charlotte News, Jun 6, 1911",0,0,1,1,1,0,0,1,0,,,,,,0,0,0,0,5,1,1,0,x,,,,,
LNBKSPD,1911-06-05,0,Carolina Association,regular,,Greensboro,11,,Greenville,6,,300,1:55,,,,,transcript/1911/1911-CN/boxes/CN-19110602.txt,"The Charlotte News, Jun 6, 1911",0,0,7,1,0,0,3,0,0,,,,,,0,0,3,0,0,0,0,3,0,,,,,
BJJFWPX,1911-06-05,0,Carolina Association,regular,,Anderson,2,,Winston-Salem,9,,400,1:35,,,,,transcript/1911/1911-CN/boxes/CN-19110602.txt,"The Charlotte News, Jun 6, 1911",0,2,0,0,0,0,0,0,0,,,,,,0,3,1,2,1,0,2,0,x,,,,,
CMYGKCN,1911-06-06,0,Carolina Association,regular,,Spartanburg,2,,Charlotte,3,,600,1:37,,,,2,transcript/1911/1911-CN/boxes/CN-19110602.txt,"The Charlotte News, Jun 7, 1911",0,0,0,0,0,2,0,0,0,,,,,,0,0,0,0,0,2,0,0,1,,,,,
SZPDNDJ,1911-06-06,0,Carolina Association,regular,,Greensboro,5,,Greenville,4,,500,2:05,,,,,transcript/1911/1911-CN/boxes/CN-19110602.txt,"The Charlotte News, Jun 7, 1911",0,0,0,0,0,0,1,3,0,0,1,,,,0,0,1,0,0,1,0,2,0,0,0,,,
SZVRJWH,1911-06-06,0,Carolina Association,regular,,Anderson,7,,Winston-Salem,8,,350,1:45,,,,1,transcript/1911/1911-CN/boxes/CN-19110602.txt,"The Charlotte News, Jun 7, 1911",0,0,0,1,1,0,0,0,5,,,,,,0,0,0,0,4,0,0,0,4,,,,,
QDMTMTJ,1911-06-08,0,Carolina Association,regular,,Anderson,1,,Greensboro,10,,400,1:42,,,,,transcript/1911/1911-CN/boxes/CN-19110602.txt,"The Charlotte News, Jun 9, 1911",0,0,0,0,1,0,0,0,0,,,,,,7,0,0,0,1,0,0,2,x,,,,,
JQWQPCS,1911-06-08,0,Carolina Association,regular,,Charlotte,2,,Greenville,1,,500,1:40,,,,,transcript/1911/1911-CN/boxes/CN-19110602.txt,"The Charlotte News, Jun 9, 1911",0,0,0,1,0,1,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,,,,,
RTLNNDV,1911-06-08,0,Carolina Association,regular,,Winston-Salem,1,,Spartanburg,3,,400,1:45,,,,,transcript/1911/1911-CN/boxes/CN-19110602.txt,"The Charlotte News, Jun 9, 1911",0,0,0,0,0,1,0,0,0,,,,,,0,0,3,0,0,0,0,0,x,,,,,
