game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
CSMNLXS,1915,Blue Ridge League,1915-05-28,0,regular,P6050199,Hanks,
CRFPGRS,1915,Blue Ridge League,1915-05-28,0,regular,P1821841,Glatts,
XFZZJMM,1915,Blue Ridge League,1915-05-29,0,regular,P1821841,Glatts,
CFZRCYN,1915,Blue Ridge League,1915-05-31,1,regular,P1821841,Glatts,
WWHRMKS,1915,Blue Ridge League,1915-05-31,2,regular,P1821841,Glatts,
HGBMQKM,1915,Blue Ridge League,1915-06-04,0,regular,P1821841,Glatts,
XJQJFQM,1915,Blue Ridge League,1915-06-05,0,regular,P1821841,Glatts,
YJNLLCN,1915,Blue Ridge League,1915-06-07,0,regular,P0036657,McAtee,
VLQVLWX,1915,Blue Ridge League,1915-06-07,0,regular,P6050199,Hanks,
TLNRWJL,1915,Blue Ridge League,1915-06-08,0,regular,P0036657,McAtee,
LPZPCHC,1915,Blue Ridge League,1915-06-10,0,regular,P6050199,Hanks,
JVNWDKZ,1915,Blue Ridge League,1915-06-11,0,regular,P6050199,Hanks,
PFCHRVB,1915,Blue Ridge League,1915-06-12,0,regular,P6050199,Hanks,
HKBWYYB,1915,Blue Ridge League,1915-06-14,0,regular,P1821841,Glatts,
CXRZKBT,1915,Blue Ridge League,1915-06-17,0,regular,P0036657,McAtee,
YHWYJKD,1915,Blue Ridge League,1915-06-21,0,regular,P0036657,McAtee,
RYRFNSZ,1915,Blue Ridge League,1915-06-23,0,regular,P1821841,Glatts,
DHGFVPN,1915,Blue Ridge League,1915-06-24,0,regular,P1821841,Glatts,
JXLZQQJ,1915,Blue Ridge League,1915-06-26,1,regular,P1821841,Glatts,
SYGXBRJ,1915,Blue Ridge League,1915-06-26,2,regular,P1821841,Glatts,
SJTWVXC,1915,Blue Ridge League,1915-06-30,0,regular,P6050199,Hanks,
KBLXQTV,1915,Blue Ridge League,1915-07-01,0,regular,P6050199,Hanks,
FHJZFCN,1915,Blue Ridge League,1915-07-02,0,regular,P0036657,McAtee,
RMHHHGH,1915,Blue Ridge League,1915-07-03,0,regular,P0036657,McAtee,
HBTDJDL,1915,Blue Ridge League,1915-07-05,1,regular,P0036657,McAtee,
QCVRZNG,1915,Blue Ridge League,1915-07-05,2,regular,P0036657,McAtee,
HCYSFVF,1915,Blue Ridge League,1915-07-06,0,regular,P1821841,Glatts,
FVQRKDB,1915,Blue Ridge League,1915-07-07,0,regular,P0036657,McAtee,
FVCMJWP,1915,Blue Ridge League,1915-07-08,1,regular,P0036657,McAtee,
JMCRJSS,1915,Blue Ridge League,1915-07-09,0,regular,P6050199,Hanks,
BYJPXSN,1915,Blue Ridge League,1915-07-10,0,regular,P6050199,Hanks,
YPLNKMX,1915,Blue Ridge League,1915-07-12,0,regular,P0036657,McAtee,
RPCXDCV,1915,Blue Ridge League,1915-07-13,0,regular,P7974519,R. Hanks,
QMDRVGW,1915,Blue Ridge League,1915-07-14,0,regular,P6050199,Hanks,
QMDRVGW,1915,Blue Ridge League,1915-07-14,0,regular,P5595266,Cleary,
NWNYMHQ,1915,Blue Ridge League,1915-07-16,0,regular,P5595266,Cleary,
LYDFJJP,1915,Blue Ridge League,1915-07-16,0,regular,P1821841,Glatts,
BJVKKJL,1915,Blue Ridge League,1915-07-17,1,regular,P5595266,Cleary,
KDHCJGH,1915,Blue Ridge League,1915-07-17,2,regular,P5595266,Cleary,
YZMKCVY,1915,Blue Ridge League,1915-07-17,0,regular,P0036657,McAtee,
KSKCPDS,1915,Blue Ridge League,1915-07-20,0,regular,P0036657,McAtee,
KSKCPDS,1915,Blue Ridge League,1915-07-20,0,regular,P2011759,Derr,
XRKVJQK,1915,Blue Ridge League,1915-07-21,0,regular,P2011759,Derr,
XRKVJQK,1915,Blue Ridge League,1915-07-21,0,regular,P0036657,McAtee,
LMFNGYN,1915,Blue Ridge League,1915-07-22,0,regular,P0036657,McAtee,
LMFNGYN,1915,Blue Ridge League,1915-07-22,0,regular,P2011759,Derr,
ZDKHRHQ,1915,Blue Ridge League,1915-07-23,0,regular,P5595266,Cleary,
JCTYGFZ,1915,Blue Ridge League,1915-07-24,0,regular,P5595266,Cleary,
DWMFZRG,1915,Blue Ridge League,1915-07-26,0,regular,P2011759,Derr,
FTDPFFL,1915,Blue Ridge League,1915-07-27,0,regular,P2011759,Derr,
RRKSGCT,1915,Blue Ridge League,1915-07-28,0,regular,P1821841,Glatts,
DVNBZGX,1915,Blue Ridge League,1915-07-29,0,regular,P1821841,Glatts,
VTXZCZQ,1915,Blue Ridge League,1915-08-02,0,regular,P2011759,Derr,
HVZZVNJ,1915,Blue Ridge League,1915-08-03,0,regular,P2011759,Derr,
LBFVYNG,1915,Blue Ridge League,1915-08-03,0,regular,P3799019,Stradford,
TZBVMHJ,1915,Blue Ridge League,1915-08-04,0,regular,P5595266,Cleary,
GFTJPLP,1915,Blue Ridge League,1915-08-04,0,regular,P1558395,Stratford,
GFTJPLP,1915,Blue Ridge League,1915-08-04,0,regular,P1821841,Glatts,
JCFWCWQ,1915,Blue Ridge League,1915-08-06,1,regular,P5595266,Cleary,
FBJQMYV,1915,Blue Ridge League,1915-08-06,2,regular,P5595266,Cleary,
VLFVQBR,1915,Blue Ridge League,1915-08-07,1,regular,P5595266,Cleary,
QHZNNSV,1915,Blue Ridge League,1915-08-07,2,regular,P5595266,Cleary,
