key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19120425-TXOARD-TXOWIC-0,Texas-Oklahoma League,1912-04-25,0,1912-DMN,Ardmore,a,,Wichita Falls,h,,final,
19120425-TXOBON-TXOGVL-0,Texas-Oklahoma League,1912-04-25,0,1912-DMN,Bonham,a,0,Greenville,h,3,final,
19120425-TXODEN-TXOMCK-0,Texas-Oklahoma League,1912-04-25,0,1912-DMN,McKinney,a,2,Denison,h,4,final,
19120425-TXODUR-TXOSHE-0,Texas-Oklahoma League,1912-04-25,0,1912-DMN,Sherman,a,6,Durant,h,0,final,
19120426-TXOARD-TXOWIC-0,Texas-Oklahoma League,1912-04-26,0,1912-DMN,Ardmore,a,3,Wichita Falls,h,4,final,
19120426-TXOBON-TXOGVL-0,Texas-Oklahoma League,1912-04-26,0,1912-DMN,Bonham,a,8,Greenville,h,2,final,
19120426-TXODEN-TXOMCK-0,Texas-Oklahoma League,1912-04-26,0,1912-DMN,McKinney,a,,Denison,h,,final,
19120426-TXODUR-TXOSHE-0,Texas-Oklahoma League,1912-04-26,0,1912-DMN,Sherman,a,1,Durant,h,2,final,
19120427-TXOARD-TXOWIC-0,Texas-Oklahoma League,1912-04-27,0,1912-DMN,Ardmore,a,12,Wichita Falls,h,5,final,
19120427-TXOBON-TXOGVL-0,Texas-Oklahoma League,1912-04-27,0,1912-DMN,Bonham,a,3,Greenville,h,1,final,
19120427-TXODEN-TXOMCK-0,Texas-Oklahoma League,1912-04-27,0,1912-DMN,McKinney,a,4,Denison,h,8,final,
19120427-TXODUR-TXOSHE-0,Texas-Oklahoma League,1912-04-27,0,1912-DMN,Durant,a,2,Sherman,h,8,final,
19120428-TXOARD-TXODEN-0,Texas-Oklahoma League,1912-04-28,0,1912-DMN,Denison,a,13,Ardmore,h,7,final,
19120428-TXODUR-TXOWIC-0,Texas-Oklahoma League,1912-04-28,0,1912-DMN,Durant,a,1,Wichita Falls,h,13,final,
19120428-TXOGVL-TXOSHE-0,Texas-Oklahoma League,1912-04-28,0,1912-DMN,Greenville,a,7,Sherman,h,2,final,
19120429-TXOARD-TXODEN-0,Texas-Oklahoma League,1912-04-29,0,1912-DMN,Denison,a,3,Ardmore,h,2,final,
19120429-TXOBON-TXOMCK-0,Texas-Oklahoma League,1912-04-29,0,1912-DMN,McKinney,a,3,Bonham,h,9,final,
19120429-TXODUR-TXOWIC-0,Texas-Oklahoma League,1912-04-29,0,1912-DMN,Durant,a,2,Wichita Falls,h,7,final,
19120429-TXOGVL-TXOSHE-0,Texas-Oklahoma League,1912-04-29,0,1912-DMN,Greenville,a,1,Sherman,h,7,final,
19120430-TXOARD-TXODEN-0,Texas-Oklahoma League,1912-04-30,0,1912-DMN,Denison,a,1,Ardmore,h,4,final,
19120430-TXOBON-TXOMCK-0,Texas-Oklahoma League,1912-04-30,0,1912-DMN,McKinney,a,0,Bonham,h,9,final,
19120430-TXODUR-TXOWIC-0,Texas-Oklahoma League,1912-04-30,0,1912-DMN,Durant,a,4,Wichita Falls,h,6,final,
19120430-TXOGVL-TXOSHE-0,Texas-Oklahoma League,1912-04-30,0,1912-DMN,Greenville,a,2,Sherman,h,10,final,
19120501-TXOARD-TXODEN-0,Texas-Oklahoma League,1912-05-01,0,1912-DMN,Denison,a,4,Ardmore,h,5,final,
19120501-TXOBON-TXOMCK-0,Texas-Oklahoma League,1912-05-01,0,1912-DMN,McKinney,a,2,Bonham,h,1,final,
19120501-TXODUR-TXOWIC-0,Texas-Oklahoma League,1912-05-01,0,1912-DMN,Durant,a,10,Wichita Falls,h,3,final,
19120501-TXOGVL-TXOSHE-0,Texas-Oklahoma League,1912-05-01,0,1912-DMN,Greenville,a,0,Sherman,h,10,final,
19120502-TXOARD-TXODUR-0,Texas-Oklahoma League,1912-05-02,0,1912-DMN,Durant,a,2,Ardmore,h,3,final,
19120502-TXOBON-TXODEN-0,Texas-Oklahoma League,1912-05-02,0,1912-DMN,Bonham,a,8,Denison,h,1,final,
19120502-TXOGVL-TXOMCK-0,Texas-Oklahoma League,1912-05-02,0,1912-DMN,Greenville,a,6,McKinney,h,7,final,
19120502-TXOSHE-TXOWIC-0,Texas-Oklahoma League,1912-05-02,0,1912-DMN,Sherman,a,1,Wichita Falls,h,4,final,
19120503-TXOARD-TXODUR-0,Texas-Oklahoma League,1912-05-03,0,1912-DMN,Durant,a,0,Ardmore,h,5,final,
19120503-TXOBON-TXODEN-0,Texas-Oklahoma League,1912-05-03,0,1912-DMN,Bonham,a,3,Denison,h,0,final,
19120503-TXOGVL-TXOMCK-0,Texas-Oklahoma League,1912-05-03,0,1912-DMN,Greenville,a,14,McKinney,h,1,final,
19120503-TXOSHE-TXOWIC-0,Texas-Oklahoma League,1912-05-03,0,1912-DMN,Sherman,a,0,Wichita Falls,h,1,final,
19120504-TXOARD-TXODUR-0,Texas-Oklahoma League,1912-05-04,0,1912-DMN,Durant,a,5,Ardmore,h,2,final,
19120504-TXOBON-TXODEN-0,Texas-Oklahoma League,1912-05-04,0,1912-DMN,Bonham,a,4,Denison,h,6,final,
19120504-TXOGVL-TXOMCK-0,Texas-Oklahoma League,1912-05-04,0,1912-DMN,Greenville,a,,McKinney,h,,postponed,
19120504-TXOSHE-TXOWIC-0,Texas-Oklahoma League,1912-05-04,0,1912-DMN,Sherman,a,12,Wichita Falls,h,2,final,
19120505-TXOARD-TXODUR-0,Texas-Oklahoma League,1912-05-05,0,1912-DMN,Durant,a,4,Ardmore,h,7,final,
19120505-TXOBON-TXODEN-0,Texas-Oklahoma League,1912-05-05,0,1912-DMN,Bonham,a,3,Denison,h,0,final,
19120505-TXOGVL-TXOMCK-0,Texas-Oklahoma League,1912-05-05,0,1912-DMN,Greenville,a,2,McKinney,h,0,final,
19120505-TXOSHE-TXOWIC-0,Texas-Oklahoma League,1912-05-05,0,1912-DMN,Sherman,a,2,Wichita Falls,h,1,final,
19120506-TXOARD-TXODUR-0,Texas-Oklahoma League,1912-05-06,0,1912-DMN,Ardmore,a,7,Durant,h,2,final,
19120506-TXOBON-TXOGVL-0,Texas-Oklahoma League,1912-05-06,0,1912-DMN,Greenville,a,0,Bonham,h,5,final,
19120506-TXODEN-TXOMCK-0,Texas-Oklahoma League,1912-05-06,0,1912-DMN,McKinney,a,4,Denison,h,8,final,
19120506-TXOSHE-TXOWIC-0,Texas-Oklahoma League,1912-05-06,0,1912-DMN,Wichita Falls,a,2,Sherman,h,1,final,
19120507-TXOARD-TXODUR-0,Texas-Oklahoma League,1912-05-07,0,1912-DMN,Ardmore,a,1,Durant,h,0,final,
19120507-TXOBON-TXOGVL-0,Texas-Oklahoma League,1912-05-07,0,1912-DMN,Greenville,a,4,Bonham,h,8,final,
19120507-TXODEN-TXOMCK-0,Texas-Oklahoma League,1912-05-07,0,1912-DMN,McKinney,a,5,Denison,h,7,final,
19120507-TXOSHE-TXOWIC-0,Texas-Oklahoma League,1912-05-07,0,1912-DMN,Wichita Falls,a,5,Sherman,h,0,final,
19120508-TXOARD-TXODUR-0,Texas-Oklahoma League,1912-05-08,0,1912-DMN,Ardmore,a,8,Durant,h,13,final,
19120508-TXOBON-TXOGVL-0,Texas-Oklahoma League,1912-05-08,0,1912-DMN,Greenville,a,2,Bonham,h,5,final,
