game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
CKTJNRC,1915,Colonial League,1915-05-20,0,regular,P4277445,Latham,
CKTJNRC,1915,Colonial League,1915-05-20,0,regular,P8567588,Waters,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P1693694,Graham,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P0730550,Finnell,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P7827780,Setley,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P0730550,Finnell,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P7827780,Setley,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P1693694,Graham,
TRTLZHH,1915,Colonial League,1915-05-22,0,regular,P5350218,Finnel,
GHVWGJN,1915,Colonial League,1915-05-23,0,regular,P7827780,Setley,
YTQSGRD,1915,Colonial League,1915-05-24,0,regular,P0730550,Finnell,
FVWSHKB,1915,Colonial League,1915-05-24,0,regular,P4277445,Latham,
YLQGRPZ,1915,Colonial League,1915-05-25,0,regular,P1693694,Graham,
YLQGRPZ,1915,Colonial League,1915-05-25,0,regular,P8567588,Waters,
PSRBCMR,1915,Colonial League,1915-05-25,0,regular,P4277445,Latham,
ZSPCZKD,1915,Colonial League,1915-05-25,0,regular,P0730550,Finnell,
JFBVDTZ,1915,Colonial League,1915-05-25,0,regular,P7827780,Setley,
DDDXBQX,1915,Colonial League,1915-05-27,0,regular,P8567588,Waters,
DDDXBQX,1915,Colonial League,1915-05-27,0,regular,P1693694,Graham,
HXKWYJB,1915,Colonial League,1915-05-27,0,regular,P0730550,Finnell,
JCPBFKH,1915,Colonial League,1915-05-27,0,regular,P4277445,Latham,
BKSQMHD,1915,Colonial League,1915-05-27,0,regular,P7827780,Setley,
LMRWRZD,1915,Colonial League,1915-05-28,0,regular,P1693694,Graham,
LMRWRZD,1915,Colonial League,1915-05-28,0,regular,P8567588,Waters,
PBNMGWJ,1915,Colonial League,1915-05-28,0,regular,P4277445,Latham,
ZTFXYSX,1915,Colonial League,1915-05-28,0,regular,P0730550,Finnell,
