key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15
JPGQXSL,1915-07-07,0,Colonial,regular,,New Bedford,2,,New Haven,3,,,2:00,,final,,,1915/1915-HC/HC-19150701.txt,"Hartford Courant, July 8, 1915",1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1,0,0,0,0,0,1,,
QRYHFHD,1915-07-07,0,Colonial,regular,,Fall River,10,,Taunton,7,,,2:05,,final,,,1915/1915-HC/HC-19150701.txt,"Hartford Courant, July 8, 1915",1,0,1,5,0,2,0,1,0,,,,,,,1,2,0,0,0,3,0,0,1,,,,,,
VPBVQYX,1915-07-08,0,Colonial,regular,,Brockton,,,Fall River,,,,,,postponed,rain,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 9, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YGGKNVH,1915-07-08,0,Colonial,regular,,Pawtucket,,,Hartford,,,,,,postponed,rain,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 9, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZMYCSV,1915-07-08,0,Colonial,regular,,New Bedford,,,New Haven,,,,,,postponed,rain,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 9, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLRVTJL,1915-07-08,0,Colonial,regular,,Springfield,,,Taunton,,,,,,postponed,rain,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 9, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XNNCBFT,1915-07-09,1,Colonial,regular,,Fall River,4,,Brockton,0,,,1:33,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 10, 1915",1,0,0,0,0,0,0,0,3,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
NSPSYNB,1915-07-09,2,Colonial,regular,,Fall River,1,,Brockton,0,,,1:05,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 10, 1915",0,0,0,1,0,0,0,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,
CJWFFBR,1915-07-09,1,Colonial,regular,,New Haven,5,,Hartford,2,,,1:46,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 10, 1915",0,0,1,1,3,0,0,0,,,,,,,,0,2,0,0,0,0,0,0,,,,,,,
GJQWVKJ,1915-07-09,2,Colonial,regular,,New Haven,0,,Hartford,7,,,1:10,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 10, 1915",0,0,0,0,0,0,0,,,,,,,,,1,2,2,2,0,0,x,,,,,,,,
PLGTRFD,1915-07-09,0,Colonial,regular,,Taunton,0,,New Bedford,14,,,1:37,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 10, 1915",0,0,0,0,0,0,0,0,0,,,,,,,5,3,3,0,0,0,0,3,x,,,,,,
BNLZRDX,1915-07-09,0,Colonial,regular,,Pawtucket,2,,Springfield,13,,,1:40,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 10, 1915",2,0,0,0,0,0,0,0,0,,,,,,,3,0,0,0,4,0,3,3,x,,,,,,
VWXQRHG,1915-07-10,1,Colonial,regular,,Taunton,1,,Brockton,13,,,1:45,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 11, 1915",0,0,0,0,0,0,0,0,1,,,,,,,0,1,6,0,1,0,2,3,x,,,,,,
GVKVYVM,1915-07-10,2,Colonial,regular,,Taunton,6,,Brockton,8,,,1:24,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 11, 1915",0,0,0,0,4,1,1,,,,,,,,,1,0,2,2,3,0,x,,,,,,,,
JPTBZTQ,1915-07-10,1,Colonial,regular,,Hartford,9,,New Bedford,7,,,1:35,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 11, 1915",2,0,1,0,0,4,0,0,2,,,,,,,0,0,0,4,1,0,2,0,0,,,,,,
JBRWKLR,1915-07-10,2,Colonial,regular,,Hartford,0,,New Bedford,4,,,1:00,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 11, 1915",0,0,0,0,0,0,0,,,,,,,,,0,0,0,2,1,1,x,,,,,,,,
RNSSTKH,1915-07-10,1,Colonial,regular,,Fall River,2,,New Haven,1,,,1:35,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 11, 1915",0,2,0,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,
GMMMLDD,1915-07-10,2,Colonial,regular,,Fall River,2,,New Haven,5,,,1:22,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 11, 1915",2,0,0,0,0,0,0,0,0,,,,,,,1,1,0,0,0,0,2,1,x,,,,,,
FHKBQJD,1915-07-10,1,Colonial,regular,,Pawtucket,1,,Springfield,0,,,1:30,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 11, 1915",0,0,0,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
MZXHZSW,1915-07-10,2,Colonial,regular,,Pawtucket,4,,Springfield,8,,,1:23,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 11, 1915",1,0,0,0,1,0,2,,,,,,,,,0,6,0,2,0,0,x,,,,,,,,
BDDSDDJ,1915-07-12,0,Colonial,regular,,Pawtucket,1,,Hartford,0,,,1:42,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 13, 1915",0,0,0,0,0,0,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
BPFRYKL,1915-07-12,0,Colonial,regular,,Brockton,,,New Haven,,,,,,postponed,rain,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 13, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RLWYVJD,1915-07-12,0,Colonial,regular,,New Bedford,3,,Springfield,4,,,1:55,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 13, 1915",2,0,0,0,0,0,1,0,0,0,0,0,,,,0,0,0,0,0,2,1,0,0,0,0,1,,,
SBPMDBN,1915-07-13,0,Colonial,regular,,Pawtucket,8,,Hartford,6,,,1:45,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 14, 1915",0,0,0,5,1,0,0,2,0,,,,,,,0,1,3,0,0,0,0,2,0,,,,,,
XNZPDGK,1915-07-13,0,Colonial,regular,,Brockton,6,,New Haven,7,,,1:45,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 14, 1915",3,0,1,0,2,0,0,0,0,,,,,,,1,1,5,0,0,0,0,0,x,,,,,,
BFJHVBR,1915-07-13,0,Colonial,regular,,New Bedford,0,,Springfield,1,,,1:30,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 14, 1915",0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,
MYVTCZL,1915-07-14,0,Colonial,regular,,Pawtucket,8,,Hartford,7,,,1:58,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 15, 1915",0,0,0,0,1,4,3,0,0,,,,,,,0,2,0,0,0,2,0,3,0,,,,,,
LKLMHGJ,1915-07-14,1,Colonial,regular,,Brockton,6,,New Haven,4,,,1:50,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 15, 1915",3,0,0,0,0,3,1,0,0,,,,,,,0,0,0,0,0,4,0,0,0,,,,,,
YBZVTLG,1915-07-14,2,Colonial,regular,,Brockton,5,,New Haven,4,,,2:00,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 15, 1915",0,0,0,0,0,3,0,0,1,1,,,,,,0,0,0,0,0,0,4,0,0,0,,,,,
NTSLZRD,1915-07-14,0,Colonial,regular,,New Bedford,0,,Springfield,4,,,1:35,,final,,,1915/1915-HC/HC-19150708.txt,"Hartford Courant, July 15, 1915",0,0,0,0,0,0,0,0,0,,,,,,,2,2,0,0,0,0,0,0,x,,,,,,
SDGLFBT,1915-07-15,0,Colonial,regular,,New Bedford,3,,Hartford,4,,,1:10,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 16, 1915",0,0,0,0,3,0,0,0,0,,,,,,,0,0,1,0,0,3,0,0,x,,,,,,
TXWDSHF,1915-07-15,0,Colonial,regular,,Pawtucket,3,,New Haven,1,,,1:40,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 16, 1915",1,0,0,1,1,0,0,0,0,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,
BHNMYBQ,1915-07-15,0,Colonial,regular,,Brockton,2,,Springfield,11,,,1:40,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 16, 1915",0,0,0,0,0,0,0,2,0,,,,,,,2,0,2,3,2,1,0,1,x,,,,,,
QVCKKQY,1915-07-16,0,Colonial,regular,,New Bedford,3,,Hartford,4,,,1:25,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 17, 1915",2,0,0,1,0,0,0,0,0,,,,,,,0,0,1,0,2,0,0,1,x,,,,,,
XNZGDNS,1915-07-16,0,Colonial,regular,,Pawtucket,1,,New Haven,3,,,1:30,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 17, 1915",0,0,0,1,0,0,0,0,0,,,,,,,0,2,1,0,0,0,0,0,x,,,,,,
DWYGCXP,1915-07-16,0,Colonial,regular,,Brockton,3,,Springfield,0,,,1:21,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 17, 1915",2,0,0,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
GHDKMQP,1915-07-17,1,Colonial,regular,,New Bedford,0,,Hartford,8,,,1:35,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 18, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,1,1,0,3,1,1,1,x,,,,,,
ZTKRBNC,1915-07-17,2,Colonial,regular,,New Bedford,3,,Hartford,2,,,1:50,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 18, 1915",0,0,2,0,0,0,0,0,0,1,,,,,,1,1,0,0,0,0,0,0,0,0,,,,,
JRMLNKM,1915-07-17,1,Colonial,regular,,Pawtucket,6,,New Haven,7,,,2:00,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 18, 1915",4,0,0,0,0,0,1,0,1,,,,,,,0,0,1,2,2,0,0,2,x,,,,,,
RJHLPSD,1915-07-17,2,Colonial,regular,,Pawtucket,4,,New Haven,1,,,1:21,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 18, 1915",4,0,0,0,0,0,0,,,,,,,,,0,1,0,0,0,0,0,,,,,,,,
PNYYRQH,1915-07-17,1,Colonial,regular,,Brockton,0,,Springfield,2,,,1:14,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 18, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,2,0,0,0,0,0,x,,,,,,
JMSZKDJ,1915-07-17,2,Colonial,regular,,Brockton,0,,Springfield,3,,,1:19,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 18, 1915",0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,1,2,x,,,,,,,,
SNLPDWX,1915-07-19,0,Colonial,regular,,Brockton,,,Hartford,,,,,,postponed,rain,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 20, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QBGRRBF,1915-07-19,0,Colonial,regular,,New Haven,4,,New Bedford,11,,,1:38,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 20, 1915",0,1,0,0,0,1,0,2,0,,,,,,,1,1,4,0,0,3,2,0,x,,,,,,
HXMHCVZ,1915-07-19,0,Colonial,regular,,Pawtucket,,,Springfield,,,,,,postponed,rain,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 20, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QQHFPNP,1915-07-20,1,Colonial,regular,,Brockton,3,,Hartford,4,,,1:45,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 21, 1915",0,0,0,0,0,0,1,0,2,,,,,,,2,0,0,0,0,1,0,0,1,,,,,,
GMDZJZJ,1915-07-20,2,Colonial,regular,,Brockton,4,,Hartford,5,,,1:15,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 21, 1915",0,1,0,0,3,0,0,,,,,,,,,0,0,3,2,0,0,x,,,,,,,,
QDMQNXP,1915-07-20,0,Colonial,regular,,New Haven,7,,New Bedford,6,,,1:55,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 21, 1915",2,1,0,0,2,0,0,0,2,,,,,,,0,1,0,0,0,0,1,0,4,,,,,,
LLGKJVG,1915-07-20,0,Colonial,regular,,Pawtucket,0,,Springfield,5,,,1:35,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 21, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,3,0,2,0,0,x,,,,,,
CXZYTJK,1915-07-21,0,Colonial,regular,,Brockton,,,Hartford,,,,,,postponed,rain,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JNMQWXL,1915-07-21,1,Colonial,regular,,New Haven,5,,New Bedford,1,,,1:39,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 22, 1915",0,1,0,3,0,0,1,0,0,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,
CRWTHSN,1915-07-21,2,Colonial,regular,,New Haven,0,,New Bedford,5,,,1:24,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 22, 1915",0,0,0,0,0,0,0,,,,,,,,,4,0,1,0,0,0,x,,,,,,,,
SZBLFJN,1915-07-21,0,Colonial,regular,,Pawtucket,4,,Springfield,5,,,1:10,,final,,,1915/1915-HC/HC-19150715.txt,"Hartford Courant, July 22, 1915",0,3,0,0,1,,,,,,,,,,,4,0,0,1,0,,,,,,,,,,
YXJHMBL,1915-07-22,0,Colonial,regular,,New Haven,1,,Brockton,6,,,1:20,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 23, 1915",1,0,0,0,0,0,0,0,0,,,,,,,2,0,1,0,0,0,2,1,x,,,,,,
PBPXRSG,1915-07-22,0,Colonial,regular,,Pawtucket,2,,New Bedford,1,,,2:00,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 23, 1915",0,0,0,0,0,0,0,2,0,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,
ZBBQHQT,1915-07-22,1,Colonial,regular,,Hartford,1,,Springfield,2,,,1:32,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 23, 1915",0,0,0,0,0,1,0,0,0,,,,,,,0,0,0,0,0,2,0,0,x,,,,,,
FWHXLRQ,1915-07-22,2,Colonial,regular,,Hartford,1,,Springfield,2,,,1:10,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 23, 1915",0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,2,,,,,,,,
BHYRTQT,1915-07-23,0,Colonial,regular,,New Haven,5,,Brockton,1,,,1:44,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 24, 1915",2,0,0,2,0,1,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,
DFXDWKB,1915-07-23,0,Colonial,regular,,Pawtucket,7,,New Bedford,22,,,2:19,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 24, 1915",1,0,1,3,1,0,1,0,0,,,,,,,0,6,6,0,5,1,0,4,x,,,,,,
YGYSDRW,1915-07-23,0,Colonial,regular,,Hartford,5,,Springfield,4,,,1:37,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 24, 1915",3,0,0,2,0,0,0,0,0,,,,,,,2,0,2,0,0,0,0,0,0,,,,,,
HFLBLYL,1915-07-24,1,Colonial,regular,,Pawtucket,3,,New Bedford,7,,,1:23,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 25, 1915",0,0,0,1,1,0,1,0,0,,,,,,,0,2,0,0,0,5,0,0,x,,,,,,
PNZMHRB,1915-07-24,2,Colonial,regular,,Pawtucket,1,,New Bedford,2,,,:53,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 25, 1915",0,1,0,0,0,0,0,,,,,,,,,0,1,0,0,0,1,x,,,,,,,,
KYQVKJL,1915-07-24,1,Colonial,regular,,Brockton,2,,New Haven,0,,,1:45,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 25, 1915",0,0,0,1,0,0,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
DFLKGQL,1915-07-24,2,Colonial,regular,,Brockton,0,,New Haven,1,,,1:14,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 25, 1915",0,0,0,0,0,0,0,,,,,,,,,0,0,1,0,0,0,x,,,,,,,,
MZYQYNH,1915-07-24,1,Colonial,regular,,Hartford,8,,Springfield,0,,,1:30,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 25, 1915",0,0,1,4,1,0,2,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
DHBDNZR,1915-07-24,2,Colonial,regular,,Hartford,1,,Springfield,4,,,1:15,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 25, 1915",0,0,0,0,0,0,1,,,,,,,,,0,0,4,0,0,0,x,,,,,,,,
JPNHGWG,1915-07-26,0,Colonial,regular,,Pawtucket,3,,Hartford,7,,,1:40,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 27, 1915",1,0,0,0,2,0,0,0,0,,,,,,,2,3,0,0,0,0,2,0,x,,,,,,
QCWFJJR,1915-07-26,0,Colonial,regular,,Springfield,3,,New Bedford,2,,,2:35,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 27, 1915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
RBNHSZL,1915-07-26,0,Colonial,regular,,Brockton,7,,New Haven,0,,,1:40,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 27, 1915",0,0,1,0,2,2,0,0,2,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
GMSXNPN,1915-07-27,0,Colonial,regular,,Pawtucket,3,,Hartford,4,,,1:50,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 28, 1915",0,1,0,0,1,0,0,1,0,,,,,,,0,2,0,1,1,0,0,0,x,,,,,,
CLWKGCY,1915-07-27,0,Colonial,regular,,Springfield,2,,New Bedford,3,,,1:30,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 28, 1915",1,0,0,0,0,0,0,1,0,,,,,,,0,0,0,0,0,0,2,0,1,,,,,,
TTSBHBR,1915-07-27,0,Colonial,regular,,Brockton,5,,New Haven,6,,,1:35,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 28, 1915",0,0,0,2,0,0,3,0,0,,,,,,,2,1,2,1,0,0,0,0,x,,,,,,
BFXVVXG,1915-07-28,0,Colonial,regular,,Pawtucket,2,,Hartford,5,,,1:30,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 29, 1915",1,0,0,1,0,0,0,0,0,,,,,,,2,0,0,2,0,0,1,0,x,,,,,,
NLHBZQP,1915-07-28,1,Colonial,regular,,Springfield,3,,New Bedford,7,,,1:40,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 29, 1915",1,0,0,0,1,0,1,0,0,,,,,,,0,0,3,4,0,0,0,0,x,,,,,,
FCDQSSR,1915-07-28,2,Colonial,regular,,Springfield,0,,New Bedford,2,,,1:10,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 29, 1915",0,0,0,0,0,0,0,,,,,,,,,0,0,2,0,0,0,x,,,,,,,,
FDGWRMV,1915-07-28,0,Colonial,regular,,Brockton,5,,New Haven,4,,,1:45,,final,,,1915/1915-HC/HC-19150722.txt,"Hartford Courant, July 29, 1915",2,0,0,0,0,2,0,0,1,,,,,,,0,0,0,0,1,0,0,1,2,,,,,,
DWSDSCM,1915-07-29,0,Colonial,regular,,Springfield,0,,Brockton,4,,,1:30,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, July 30, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,3,0,1,x,,,,,,
HYPLHVM,1915-07-29,1,Colonial,regular,,New Bedford,0,,Hartford,7,,,1:45,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, July 30, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,1,1,2,2,0,x,,,,,,
VKMDJLL,1915-07-29,2,Colonial,regular,,New Bedford,5,,Hartford,3,,,1:25,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, July 30, 1915",0,0,0,1,3,1,0,,,,,,,,,0,2,1,0,0,0,0,,,,,,,,
PTWQGRV,1915-07-29,0,Colonial,regular,,Pawtucket,4,,New Haven,9,,,1:45,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, July 30, 1915",0,0,0,0,0,1,1,2,0,,,,,,,0,0,0,0,2,3,4,0,x,,,,,,
CQTHPKV,1915-07-30,0,Colonial,regular,,Springfield,3,,Brockton,8,,,1:24,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, July 31, 1915",1,0,0,0,1,0,1,0,0,,,,,,,0,0,3,0,4,1,0,0,x,,,,,,
CLGKPTL,1915-07-30,0,Colonial,regular,,New Bedford,0,,Hartford,3,,,1:30,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, July 31, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,2,0,1,0,0,0,x,,,,,,
GWPBCRY,1915-07-30,0,Colonial,regular,,Pawtucket,2,,New Haven,4,,,1:44,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, July 31, 1915",0,2,0,0,0,0,0,0,0,,,,,,,1,3,0,0,0,0,0,0,x,,,,,,
GYTXWJC,1915-07-31,1,Colonial,regular,,New Bedford,6,,Hartford,5,,,1:40,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 1, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,2,0,1,0,0,0,x,,,,,,
RQFHPMF,1915-07-31,2,Colonial,regular,,New Bedford,4,,Hartford,1,,,1:15,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 1, 1915",0,0,0,1,0,0,3,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,
PXLXDDD,1915-07-31,1,Colonial,regular,,Pawtucket,1,,New Haven,4,,,1:55,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 1, 1915",0,1,0,0,0,0,0,0,0,,,,,,,1,1,0,0,0,0,2,0,x,,,,,,
PCQWDMS,1915-07-31,2,Colonial,regular,,Pawtucket,5,,New Haven,0,,,1:20,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 1, 1915",1,0,1,0,3,0,0,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,
XGMQNRK,1915-07-31,1,Colonial,regular,,Brockton,5,,Springfield,1,,,,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 1, 1915",0,0,0,0,0,3,0,0,2,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,
PMKFMCT,1915-07-31,2,Colonial,regular,,Brockton,4,,Springfield,5,,,,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 1, 1915",3,0,0,0,1,0,0,0,,,,,,,,1,1,2,0,0,0,0,1,,,,,,,
ZKMWYXM,1915-08-02,0,Colonial,regular,,Pawtucket,,,Brockton,,,,,,postponed,wet grounds,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LQGDWSZ,1915-08-02,0,Colonial,regular,,Springfield,3,,Hartford,3,,,1:20,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 3, 1915",2,1,0,0,0,0,,,,,,,,,,3,0,0,0,0,0,,,,,,,,,
QYSQJFG,1915-08-02,0,Colonial,regular,,New Bedford,5,,New Haven,6,,,1:40,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 3, 1915",3,0,0,0,0,0,0,2,0,,,,,,,0,0,3,0,0,2,0,1,x,,,,,,
BRCWWTQ,1915-08-03,1,Colonial,regular,,Pawtucket,0,,Brockton,5,,,1:35,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 4, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,3,0,x,,,,,,
FPRYPTL,1915-08-03,2,Colonial,regular,,Pawtucket,0,,Brockton,2,,,1:15,,final,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 4, 1915",0,0,0,0,0,0,0,,,,,,,,,0,0,0,2,0,0,x,,,,,,,,
MRDVMZB,1915-08-03,0,Colonial,regular,,Springfield,,,Hartford,,,,,,postponed,wet grounds,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 4, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNMTYTH,1915-08-03,0,Colonial,regular,,New Bedford,,,New Haven,,,,,,postponed,wet grounds,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 4, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBTSTTJ,1915-08-04,0,Colonial,regular,,Pawtucket,,,Brockton,,,,,,postponed,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 5, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFSMZVX,1915-08-04,1,Colonial,regular,,Springfield,,,Hartford,,,,,,postponed,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 5, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZLKRVWH,1915-08-04,2,Colonial,regular,,Springfield,,,Hartford,,,,,,postponed,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 5, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GQDVTBZ,1915-08-04,0,Colonial,regular,,New Bedford,,,New Haven,,,,,,postponed,,,1915/1915-HC/HC-19150729.txt,"Hartford Courant, August 5, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWFBFWC,1915-08-05,0,Colonial,regular,,Brockton,,,Hartford,,,,,,postponed,,,1915/1915-HC/HC-19150805.txt,"Hartford Courant, August 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWPPVMJ,1915-08-05,0,Colonial,regular,,Pawtucket,,,New Bedford,,,,,,postponed,,,1915/1915-HC/HC-19150805.txt,"Hartford Courant, August 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFYJNRT,1915-08-05,1,Colonial,regular,,New Haven,6,,Springfield,8,,,1:55,,final,,,1915/1915-HC/HC-19150805.txt,"Hartford Courant, August 6, 1915",0,1,0,0,0,2,3,0,0,,,,,,,0,0,5,0,3,0,0,0,x,,,,,,
