game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_TBF,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
CKTJNRC,1915,Colonial League,1915-05-20,0,regular,P9461257,McGuinn,,New Haven,1b,10,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,,,
CKTJNRC,1915,Colonial League,1915-05-20,0,regular,P0984907,Frazier,,New Haven,2b,2,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,1,5,1,,,,
CKTJNRC,1915,Colonial League,1915-05-20,0,regular,P3633812,Schmitt,,New Haven,rf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
CKTJNRC,1915,Colonial League,1915-05-20,0,regular,P1927278,Coles,,New Haven,cf,4,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
CKTJNRC,1915,Colonial League,1915-05-20,0,regular,P9661757,Murphy,,New Haven,c,5,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
CKTJNRC,1915,Colonial League,1915-05-20,0,regular,P0910625,Soper,,New Haven,1b-c,6,3,0,,1,,,,,,,,,1,1,,,,,,,,,,,,,,4,2,1,,,,
CKTJNRC,1915,Colonial League,1915-05-20,0,regular,P1751202,Edwards,,New Haven,3b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
CKTJNRC,1915,Colonial League,1915-05-20,0,regular,P2039249,Pastor,,New Haven,ss,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
CKTJNRC,1915,Colonial League,1915-05-20,0,regular,P5393522,Houck,,New Haven,p,9,3,0,,1,,,,,,,,,,,,,,,,,,,2,5,1,,,1,4,0,,,,
CKTJNRC,1915,Colonial League,1915-05-20,0,regular,,TOTALS,,New Haven,,,30,2,,5,,,,,,,,,,,,3,,,,,,,,,,,,24,11,3,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P5434438,Demoe,,New Bedford,2b-ss,1,5,2,,2,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P5860403,Eaton,,New Bedford,p,10,4,0,,0,,,,,,,,,,,,,,,,,,,3,6,2,,,0,5,1,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P8130432,Cassavant,,New Bedford,ss,2,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P1367109,Gleason,,New Bedford,2b,3,2,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,2,0,1,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P6319770,Linder,,New Bedford,lf,4,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P1624615,Melvin,,New Bedford,cf,5,5,1,,3,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P9988100,Greenalade,,New Bedford,rf,6,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P8539374,Gammons,,New Bedford,1b,7,3,0,,1,,,,,,,,,,2,,,,,,,,,,,,,,0,1,0,1,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P4123419,Doherty,,New Bedford,3b,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P4194017,Phillips,,New Bedford,c,9,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,8,1,2,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,,TOTALS,,New Bedford,,,36,6,,12,,,,,,,,,,,,,,,,,,,,,,,,24,15,7,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P6107375,Proulx,,Taunton,3b,1,3,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P4257168,Connell,,Taunton,ss,2,4,2,,2,,,,,,,,1,,,,,,,,,,,,,,,,3,1,1,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P4945027,Kiley,,Taunton,cf,3,3,2,,1,,,,,,,1,1,,1,,,,,,,,,,,,,,1,0,0,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P5213259,Whiteside,,Taunton,lf,4,5,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P5330661,Barry,,Taunton,c,5,4,0,,2,,,,,,,,,1,1,,,,,,,,,,,,,,10,3,0,1,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P2280455,Freitag,,Taunton,rf,6,4,2,,2,,,,,,,,,,1,,,,,,,,,,,,,,0,0,0,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P6434333,Dean,,Taunton,2b,7,4,1,,2,,,,,,,,,,1,,,,,,,,,,,,,,1,3,0,1,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P9374260,Hart,,Taunton,1b,8,4,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,7,0,0,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,P4710707,Sherman,,Taunton,p,9,3,0,,1,,,,,,,1,,,,,,,,,,,,8,9,,2,,0,4,0,,,,
QZCDVKQ,1915,Colonial League,1915-05-20,0,regular,,TOTALS,,Taunton,,,34,9,,12,,,,,,,,,,,,,,,,,,,,,,,,27,13,2,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P6483792,Speraw,,Brockton,3b,1,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P0015453,Doherty,,Brockton,ss,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P4389165,Jacobson,,Brockton,lf,3,4,1,,3,,1,,,,,,,,1,,,,,,,,,,,,,,2,0,0,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P1593050,Thornton,,Brockton,rf,4,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P6196841,Bangs,,Brockton,2b,5,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P8092421,Gruber,,Brockton,1b,6,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,11,1,0,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P4544624,Zahan,,Brockton,cf,7,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P8317077,Dempsey,,Brockton,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,10,1,0,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P8523894,Warwick,,Brockton,p,9,4,0,,1,,1,,,,,,,,,,,,,,,,,1,10,,1,,2,3,0,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,,TOTALS,,Brockton,,,36,5,,9,,,,,,,,,,,,,,,,,,,,,,,,27,11,1,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P5734722,Jones,,Fall River,cf,1,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P7483886,Connell,,Fall River,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P8423423,Morris,,Fall River,lf,2,3,1,,0,,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P5919894,Bentley,,Fall River,3b,3,2,0,,1,,,,,,,,1,,,,,,,,,,,,,,,,2,3,1,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P6450014,Phoenix,,Fall River,2b,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P8543796,Glennon,,Fall River,ss,5,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,0,3,0,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P4072422,Merigan,,Fall River,1b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,10,2,1,1,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P4972673,Giroux,,Fall River,rf,7,4,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P4424932,Kelly,,Fall River,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,12,0,0,1,,2,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,P8922870,Haley,,Fall River,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,1,8,,,,0,1,0,,,,
SSQHKRF,1915,Colonial League,1915-05-20,0,regular,,TOTALS,,Fall River,,,31,2,,4,,,,,,,,,,,,,,,,,,,,,,,,27,14,4,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P6510620,Fryer,,Pawtucket,2b,1,5,1,,0,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P2588097,Geran,,Pawtucket,p,10,3,0,,0,,,,,,,,,,,,,,7,,,,6,1,2,,,,0,5,1,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P2055330,Crowther,,Pawtucket,ss,2,5,2,,2,1,,,,,,,,,2,,,,,,,,,,,,,,3,4,1,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P4899584,Aldred,,Pawtucket,lf,3,3,2,,2,,,,,,,,1,,,,,,,,,,,,,,,,1,0,0,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P4930083,Gilmore,,Pawtucket,rf,4,4,1,,3,1,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P7269854,Burns,,Pawtucket,1b,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,13,2,0,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P3380984,Killian,,Pawtucket,cf,6,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P3494241,Cooney,,Pawtucket,3b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P8223084,McGinley,,Pawtucket,c,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P5375051,McAlroy,,Pawtucket,p,9,1,0,,0,,,,,,,,,,,,,,1,,,,4,4,2,,,,0,0,0,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,,TOTALS,,Pawtucket,,,38,6,,11,,,,,,,,,,,,8,,,,,,,,,,,,24,19,3,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P3157374,Quinn,,Springfield,1b,1,2,1,,0,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,1,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P0079286,Sharpe,,Springfield,cf,2,4,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P7352071,Swander,,Springfield,lf,3,4,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P7145765,Young,,Springfield,rf,4,2,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P0875156,Keyes,,Springfield,3b,5,2,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P2831849,Wilcox,,Springfield,2b,6,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,1,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P7747979,Thompson,,Springfield,ss,7,3,2,,1,,,1,,,,,,,,,,,,,,,,,,,,,2,4,1,2,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P1500435,Bridges,,Springfield,c,8,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,,1,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,P8504744,Woodman,,Springfield,p,9,3,1,,0,,,,,,,,,,,,,,,,,,,3,1,,,,0,6,1,,,,
VDZDTNC,1915,Colonial League,1915-05-20,0,regular,,TOTALS,,Springfield,,,30,8,,10,,,,,,,,,,,,4,,,,,,,,,,,,27,16,5,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P6483792,Speraw,,Brockton,3b,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P0015453,Doherty,,Brockton,ss,2,3,0,,3,,,,,,,,,,1,,,,,,,,,,,,,,0,3,0,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P4389165,Jacobson,,Brockton,lf,3,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,1,0,0,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P1593050,Thornton,,Brockton,rf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P6196841,Bangs,,Brockton,2b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P8092421,Gruber,,Brockton,1b,6,4,2,,3,,,,,,,,,,1,,,,,,,,,,,,,,14,0,0,1,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P5395726,MacPherson,,Brockton,cf,7,4,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,0,0,0,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P8317077,Dempsey,,Brockton,c,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,8,2,0,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P4710979,Benson,,Brockton,p,9,4,0,,1,,,,,,,,,,,,,,,,,,,1,7,,1,,0,4,1,1,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,,TOTALS,,Brockton,,,34,4,,10,,,,,,,,,,,,,,,,,,,,,,,,27,16,2,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P5734722,Jones,,Fall River,cf,1,3,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P8423423,Morris,,Fall River,1b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,11,0,1,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P5919894,Bentley,,Fall River,3b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P6450014,Phoenix,,Fall River,2b,4,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P8543796,Glennon,,Fall River,ss,5,2,1,,0,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P9357264,McSherry,,Fall River,lf,6,2,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,3,0,0,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P4972673,Giroux,,Fall River,rf,7,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P7483886,Connell,,Fall River,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,P8171453,Steward,,Fall River,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,2,4,,,1,0,1,0,,,,
WHGRSPS,1915,Colonial League,1915-05-21,0,regular,,TOTALS,,Fall River,,,28,3,,4,,,,,,,,,,,,,,,,,,,,,,,,24,10,1,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P9866302,Menosky,,New Haven,lf,1,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P1093769,Froser,,New Haven,2b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P5874436,Schmidt,,New Haven,rf,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P1927278,Coles,,New Haven,cf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P0910625,Soper,,New Haven,c,5,3,0,,0,,,,,,,,,,1,,,,,,,,,,,,,,9,1,0,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P9461257,McGuinn,,New Haven,1b,6,2,0,,1,,,,,,,,,,,,,,,,,,,,,,,,10,2,1,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P1751202,Edwards,,New Haven,3b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P2039249,Pastor,,New Haven,ss,8,3,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,3,1,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P6837086,Walker,,New Haven,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,1,9,,,,0,3,1,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,,TOTALS,,New Haven,,,27,0,,3,,,,,,,,,,,,4,,,,,,,,,,,,27,14,4,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P6510620,Fryer,,Pawtucket,2b,1,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,2,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P2055330,Crowther,,Pawtucket,ss,2,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,2,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P4899584,Aldred,,Pawtucket,lf,3,4,1,,2,,,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P4930083,Gilmore,,Pawtucket,rf,4,4,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P7269854,Burns,,Pawtucket,1b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,3,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P3380984,Killian,,Pawtucket,cf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P3494241,Cooney,,Pawtucket,3b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P8223084,McGinley,,Pawtucket,c,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,P9104653,Somers,,Pawtucket,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,4,4,,,,0,5,0,,,,
CNCGBZD,1915,Colonial League,1915-05-22,0,regular,,TOTALS,,Pawtucket,,,32,3,,3,,,,,,,,,,,,1,,,,,,,,,,,,27,14,1,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P6483792,Speraw,,Brockton,3b,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P8317077,Dempsey,,Brockton,c,10,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,,,1,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P0730428,Howson,,Brockton,p,11,3,0,,1,1,,,,,,,,,,,,,,,,,,1,8,1,,,0,5,1,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P0015453,Doherty,,Brockton,ss,2,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,2,2,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P4389165,Jacobson,,Brockton,lf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P1593050,Thornton,,Brockton,rf,4,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P6196841,Bangs,,Brockton,2b,5,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P8092421,Gruber,,Brockton,1b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,12,0,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P7569998,Mac Pherson,,Brockton,cf,7,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P8369103,Zahn,,Brockton,cf,8,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P0791326,Powers,,Brockton,cf,9,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,,TOTALS,,Brockton,,,30,1,,3,,,,,,,,,,,,,,,,,,,,,,,,27,14,1,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P4317921,Praulx,,Taunton,3b,1,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P4710707,Sherman,,Taunton,p,10,1,0,,0,,,,,,,,,,,,,,,,,,,1,3,,,,0,4,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P4031163,Gilroy,,Taunton,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P0767206,O'Connell,,Taunton,ss,2,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,1,5,1,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P4945027,Kiley,,Taunton,cf,3,3,0,,0,,,,,,,1,,,,,,,,,,,,,,,,,1,0,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P5213259,Whiteside,,Taunton,lf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P5330661,Barry,,Taunton,c,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,,,1,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P9374260,Hart,,Taunton,rf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P1825186,Deane,,Taunton,2b,7,3,0,,0,,,,,,,,,,1,,,,,,,,,,,,,,0,2,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P5404346,Merrigan,,Taunton,1b,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,P1978980,Walsh,,Taunton,p,9,1,0,,0,,,,,,,,,,,,,,,,,,,,4,,,,0,2,0,,,,
PGYWSTH,1915,Colonial League,1915-05-22,0,regular,,TOTALS,,Taunton,,,31,2,,4,,,,,,,,,,,,,,,,,,,,,,,,27,15,1,,,,
TRTLZHH,1915,Colonial League,1915-05-22,0,regular,P9357264,McSherry,,Fall River,lf,1,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
