game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
SQDRNRZ,1910,Central Kansas League,1910-06-30,0,regular,P6422336,Hamlin,
WHKFRMQ,1910,Central Kansas League,1910-07-01,0,regular,P6422336,Hamlin,
TVVWXLH,1910,Central Kansas League,1910-07-04,1,regular,P6422336,Hamlin,
TVVWXLH,1910,Central Kansas League,1910-07-04,1,regular,P9685174,Ahearn,
KSLPLHY,1910,Central Kansas League,1910-07-04,0,regular,P6422336,Hamlin,
KSLPLHY,1910,Central Kansas League,1910-07-04,0,regular,P9685174,Ahearn,
HDZVXLK,1910,Central Kansas League,1910-07-05,0,regular,P9685174,Ahearn,
QZBKSGW,1910,Central Kansas League,1910-07-09,0,regular,P0997798,Flaherty,
SBYPBKZ,1910,Central Kansas League,1910-08-01,0,regular,P5958924,Miller,
SBYPBKZ,1910,Central Kansas League,1910-08-01,0,regular,P9300672,Zillinski,
YSVKJFV,1910,Central Kansas League,1910-08-02,0,regular,P0373644,McKee,
RYHFHFN,1910,Central Kansas League,1910-08-04,0,regular,P9049495,Graham,
MNLLFRL,1910,Central Kansas League,1910-08-05,0,regular,P9049495,Graham,
NRMGGFR,1910,Central Kansas League,1910-08-06,0,regular,P9049495,Graham,
NWJFPYD,1910,Central Kansas League,1910-08-07,0,regular,P6422336,Hamlin,
SCKKTQT,1910,Central Kansas League,1910-08-15,0,regular,P9260486,Cave,
PXGNCCT,1910,Central Kansas League,1910-08-16,0,regular,P9260486,Cave,
