game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P7319028,Burton,,Abilene,2b,1,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P1432915,Ellis,,Abilene,lf,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P5659962,Wilson [Abi],,Abilene,1b,3,2,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P4133514,Monroe,,Abilene,cf,4,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P0550728,Ward,,Abilene,ss,5,3,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P6697243,Ergot,,Abilene,c,6,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P0128447,Bechtold,,Abilene,rf,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P4545500,Britton,,Abilene,3b,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P6982713,Slatter,,Abilene,p,9,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,,TOTALS,,Abilene,,,27,9,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P7641872,Stewart,,Manhattan,cf,1,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P8855830,Wilson [Man],,Manhattan,1b,2,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P5047593,Bond,,Manhattan,3b,3,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P7189341,Coe,,Manhattan,c,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P3683901,Stribble,,Manhattan,2b,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P6229070,Shull,,Manhattan,ss,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P2525967,Irwin,,Manhattan,rf,7,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,P9328069,Johnson,,Manhattan,p,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
VQWQNFR,1909,Central Kansas League,1909-07-06,0,regular,,TOTALS,,Manhattan,,,28,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
YVTDHTB,1909,Central Kansas League,1909-07-28,1,regular,P7319028,Burton,,Abilene,2b,1,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,,,,
