league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1909,Central Kansas League,regular,P1384161,Allingham,,Clay Center,1909-07-28,1909-08-23,3,0,0,0,0,0,0,0,0,0,3,0
1909,Central Kansas League,regular,P6362987,Armstrong,,Ellsworth,1909-07-30,1909-08-21,4,0,4,0,0,0,0,0,0,0,0,0
1909,Central Kansas League,regular,P9316936,Bankhead,,Abilene,1909-08-17,1909-08-17,1,0,0,0,0,0,0,0,0,0,0,0
1909,Central Kansas League,regular,P8580321,Barnes,,Manhattan,1909-08-16,1909-08-18,3,0,0,0,0,0,2,2,0,0,0,0
1909,Central Kansas League,regular,P6458381,Bartley,,Abilene,1909-08-16,1909-08-27,6,0,1,0,0,0,0,0,0,0,6,0
1909,Central Kansas League,regular,P3061757,Beal,,Beloit,1909-08-30,1909-08-30,1,1,0,0,0,0,0,0,0,0,0,1
1909,Central Kansas League,regular,P6287043,Bear,,Minneapolis,1909-08-27,1909-08-27,1,1,0,0,0,0,0,0,0,0,0,1
1909,Central Kansas League,regular,P0128447,Bechtold,,Abilene,1909-07-06,1909-08-30,16,0,0,3,0,0,12,1,2,11,0,0
1909,Central Kansas League,regular,P1727365,Biel,,Beloit,1909-08-23,1909-08-23,1,1,0,0,0,0,0,0,0,0,0,1
1909,Central Kansas League,regular,P5047593,Bond,,Manhattan,1909-07-06,1909-07-06,1,0,0,0,1,0,0,0,0,0,0,0
1909,Central Kansas League,regular,P4545500,Britton,,Abilene,1909-07-06,1909-08-30,15,0,0,0,15,0,0,0,0,0,0,0
1909,Central Kansas League,regular,P9754206,Brooks,,Ellsworth,1909-07-30,1909-08-21,4,0,0,4,0,0,0,0,0,0,0,0
1909,Central Kansas League,regular,P2219990,Bryant,,Manhattan,1909-08-17,1909-08-17,1,0,0,0,0,0,0,0,0,0,0,0
1909,Central Kansas League,regular,P7319028,Burton,,Abilene,1909-07-06,1909-08-16,8,0,0,8,0,0,0,0,0,0,0,0
1909,Central Kansas League,regular,P1687264,Burton,,Manhattan,1909-08-18,1909-08-18,1,0,0,1,0,0,0,0,0,0,0,0
1909,Central Kansas League,regular,P2068685,Campbell,,Junction City,1909-08-05,1909-08-07,3,0,3,0,0,0,0,0,0,0,0,0
1909,Central Kansas League,regular,P1095075,Choteau,,Abilene,1909-07-30,1909-07-30,1,1,0,0,0,0,0,0,0,0,0,1
1909,Central Kansas League,regular,P1237919,Citizen,,Minneapolis,1909-08-26,1909-08-27,2,0,0,0,2,0,0,0,0,0,0,0
1909,Central Kansas League,regular,P6358084,Coe,,Junction City,1909-08-05,1909-08-07,3,0,0,0,0,0,0,0,0,0,3,0
1909,Central Kansas League,regular,P7189341,Coe,,Manhattan,1909-07-06,1909-08-16,2,1,0,0,0,0,0,0,0,0,1,1
1909,Central Kansas League,regular,P9986291,Cox,,Beloit,1909-08-30,1909-08-30,1,1,0,0,0,0,0,0,0,0,0,1
1909,Central Kansas League,regular,P3484634,Culver,,Beloit,1909-08-30,1909-08-30,1,0,0,0,0,0,1,0,0,1,0,0
1909,Central Kansas League,regular,P5657003,Davis,,Clay Center,1909-07-28,1909-07-28,2,0,0,0,0,0,2,0,2,0,0,0
