team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Colonial League,COLBRO,Brockton,1915-HC,19150610-COLBRO-COLPAW-0,,,Aldred,,b05,rf
Colonial League,COLBRO,Brockton,1915-HC,19150611-COLBRO-COLPAW-0,,,Aldred,,b05,rf
Colonial League,COLBRO,Brockton,1915-HC,19150612-COLBRO-COLTAU-0,,,Aldred,,b05,rf
Colonial League,COLBRO,Brockton,1915-HC,19150616-COLBRO-COLPAW-0,,,Aldred,,a01,rf
Colonial League,COLBRO,Brockton,1915-HC,19150617-COLBRO-COLPAW-0,,,Aldred,,a01,rf
Colonial League,COLBRO,Brockton,1915-HC,19150618-COLBRO-COLNHV-0,,,Aldred,,a01,rf
Colonial League,COLBRO,Brockton,1915-HC,19150619-COLBRO-COLNHV-0,,,Aldred,,a01,rf
Colonial League,COLBRO,Brockton,1915-HC,19150621-COLBRO-COLNHV-0,,,Aldred,,a01,rf
Colonial League,COLBRO,Brockton,1915-HC,19150622-COLBRO-COLPAW-0,,,Aldred,,b01,rf
Colonial League,COLBRO,Brockton,1915-HC,19150623-COLBRO-COLNHV-0,,,Aldred,,b01,rf
Colonial League,COLBRO,Brockton,1915-HC,19150624-COLBRO-COLNHV-0,,,Aldred,,b01,rf
Colonial League,COLBRO,Brockton,1915-HC,19150625-COLBRO-COLNHV-0,,,Aldred,,b01,rf
Colonial League,COLBRO,Brockton,1915-HC,19150628-COLBRO-COLNBD-0,,,Aldred,,b01,rf
Colonial League,COLBRO,Brockton,1915-HC,19150629-COLBRO-COLNBD-0,,,Aldred,,b01,rf
Colonial League,COLBRO,Brockton,1915-HC,19150630-COLBRO-COLNBD-0,,,Aldred,,b06,rf
Colonial League,COLBRO,Brockton,1915-HC,19150703-COLBRO-COLNBD-1,,,Aldred,,a06,rf
Colonial League,COLBRO,Brockton,1915-HC,19150703-COLBRO-COLNBD-2,,,Aldred,,a06,rf
Colonial League,COLBRO,Brockton,1915-HC,19150705-COLBRO-COLNBD-2,,,Aldred,,b06,rf
Colonial League,COLBRO,Brockton,1915-HC,19150706-COLBRO-COLSPR-0,,,Aldred,,b05,rf
Colonial League,COLBRO,Brockton,1915-HC,19150707-COLBRO-COLSPR-0,,,Aldred,,b06,rf
Colonial League,COLBRO,Brockton,1915-HC,19150709-COLBRO-COLFAL-1,,,Aldred,,b06,rf
Colonial League,COLBRO,Brockton,1915-HC,19150709-COLBRO-COLFAL-2,,,Aldred,,b06,rf
Colonial League,COLBRO,Brockton,1915-HC,19150710-COLBRO-COLTAU-1,,,Aldred,,b06,rf
