team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
South Atlantic League,SALALB,Albany,1915-CS,19150414-SALALB-SALCBS-0,,,Alton,,b08,p
South Atlantic League,SALALB,Albany,1915-CS,19150419-SALALB-SALMAC-0,,,Alton,,a08,p
South Atlantic League,SALALB,Albany,1915-CS,19150422-SALALB-SALMAC-0,,,Alton,,b08,p
South Atlantic League,SALALB,Albany,1915-CS,19150423-SALALB-SALMAC-0,,,Alton,,b09,ph
South Atlantic League,SALALB,Albany,1915-CS,19150426-SALALB-SALCBS-2,,,Alton,,a08,p
South Atlantic League,SALALB,Albany,1915-CS,19150429-SALALB-SALJAX-0,,,Alton,,a09,p
South Atlantic League,SALALB,Albany,1915-CS,19150501-SALALB-SALAUG-0,,,Alton,,b08,p
South Atlantic League,SALALB,Albany,1915-CS,19150503-SALALB-SALAUG-0,,,Alton,,b08,p
South Atlantic League,SALALB,Albany,1915-CS,19150508-SALALB-SALSAV-0,,,Alton,,b08,p
South Atlantic League,SALALB,Albany,1915-CS,19150512-SALALB-SALCHA-1,,,Alton,,b08,p
South Atlantic League,SALALB,Albany,1915-CS,19150515-SALALB-SALSAV-0,,,Alton,,a09,p
South Atlantic League,SALALB,Albany,1915-CS,19150517-SALALB-SALSAV-0,,,Alton,,a08,p
South Atlantic League,SALALB,Albany,1915-CS,19150520-SALALB-SALCHA-0,,,Alton,,a08,p
South Atlantic League,SALALB,Albany,1915-CS,19150524-SALALB-SALCBA-0,,,Alton,,a08,p
South Atlantic League,SALALB,Albany,1915-CS,19150528-SALALB-SALJAX-0,,,Alton,,a08,p
South Atlantic League,SALALB,Albany,1915-CS,19150601-SALALB-SALMAC-0,,,Alton,,b08,p
South Atlantic League,SALALB,Albany,1915-CS,19150602-SALALB-SALMAC-0,,,Alton,,b09,ph
South Atlantic League,SALALB,Albany,1915-CS,19150604-SALALB-SALJAX-1,,,Alton,,b08,p
South Atlantic League,SALALB,Albany,1915-CS,19150604-SALALB-SALJAX-2,,,Alton,,b10,ph
South Atlantic League,SALALB,Albany,1915-CS,19150607-SALALB-SALMAC-0,,,Alton,,a08,p
South Atlantic League,SALALB,Albany,1915-CS,19150608-SALALB-SALMAC-0,,,Alton,,a07,rf
South Atlantic League,SALALB,Albany,1915-CS,19150609-SALALB-SALMAC-0,,,Alton,,a10,p
South Atlantic League,SALALB,Albany,1915-CS,19150610-SALALB-SALSAV-0,,,Alton,,b06,cf
