key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10
YPWRSTP,1909-04-26,0,Carolina Association,regular,,Charlotte,2,,Winston-Salem,0,,,1:45,,,,,data/boxscores/transcript/1909/1909-WSJ/WSJ-19090422.txt,"Winston-Salem Journal Apr 27, 1909",0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,
FQGVBBH,1909-04-27,0,Carolina Association,regular,,Charlotte,3,,Winston-Salem,7,,,1:55,,,,,data/boxscores/transcript/1909/1909-WSJ/WSJ-19090422.txt,"Winston-Salem Journal Apr 28, 1909",0,0,0,0,0,2,0,0,1,,3,1,1,1,1,0,0,0,x,
XRRHJCS,1909-04-28,0,Carolina Association,regular,,Charlotte,7,,Winston-Salem,2,,,1:45,,,,,data/boxscores/transcript/1909/1909-WSJ/WSJ-19090422.txt,"Winston-Salem Journal Apr 29, 1909",0,2,0,0,0,0,2,1,0,,0,0,0,0,0,0,2,0,0,
FZFYNQG,1909-05-31,0,Carolina Association,regular,,Greenville,,,Anderson,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-WSJ/WSJ-19090527.txt,"Winston-Salem Journal Jun 1, 1909",,,,,,,,,,,,,,,,,,,,
TFZCRFP,1909-05-31,0,Carolina Association,regular,,Spartanburg,7,,Greensboro,9,,,2:00,,,,,data/boxscores/transcript/1909/1909-WSJ/WSJ-19090527.txt,"Winston-Salem Journal Jun 1, 1909",1,0,0,0,3,0,3,0,0,,1,0,3,0,4,0,1,0,x,
RLRXJSN,1909-05-31,0,Carolina Association,regular,,Charlotte,3,,Winston-Salem,4,,,2:15,,,,,data/boxscores/transcript/1909/1909-WSJ/WSJ-19090527.txt,"Winston-Salem Journal Jun 1, 1909",1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,1
GDYTMXY,1909-06-01,0,Carolina Association,regular,,Charlotte,1,,Winston-Salem,5,,,2:00,,,,,data/boxscores/transcript/1909/1909-WSJ/WSJ-19090527.txt,"Winston-Salem Journal Jun 2, 1909",0,0,0,1,0,0,0,0,0,,0,1,2,0,1,0,0,1,x,
