key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19150426-FLGAME-FLGDOT-0,Florida-Alabama-Georgia League,1915-04-26,0,1915-MT,Americus,a,3,Dothan,h,8,final,
19150426-FLGBRU-FLGWAY-0,Florida-Alabama-Georgia League,1915-04-26,0,1915-MT,Waycross,a,4,Brunswick,h,3,final,
19150426-FLGTHO-FLGVAL-0,Florida-Alabama-Georgia League,1915-04-26,0,1915-MT,Valdosta,a,2,Thomasville,h,1,final,
19150427-FLGAME-FLGDOT-0,Florida-Alabama-Georgia League,1915-04-27,0,1915-MT,Americus,a,7,Dothan,h,4,final,
19150427-FLGBRU-FLGWAY-0,Florida-Alabama-Georgia League,1915-04-27,0,1915-MT,Waycross,a,1,Brunswick,h,5,final,
19150427-FLGTHO-FLGVAL-0,Florida-Alabama-Georgia League,1915-04-27,0,1915-MT,Valdosta,a,7,Thomasville,h,9,final,
19150428-FLGAME-FLGDOT-0,Florida-Alabama-Georgia League,1915-04-28,0,1915-MT,Americus,a,9,Dothan,h,0,final,
19150428-FLGBRU-FLGWAY-0,Florida-Alabama-Georgia League,1915-04-28,0,1915-MT,Waycross,a,5,Brunswick,h,9,final,
19150428-FLGTHO-FLGVAL-0,Florida-Alabama-Georgia League,1915-04-28,0,1915-MT,Valdosta,a,2,Thomasville,h,3,final,
19150429-FLGAME-FLGTHO-0,Florida-Alabama-Georgia League,1915-04-29,0,1915-MT,Thomasville,a,5,Americus,h,8,final,
19150429-FLGBRU-FLGVAL-0,Florida-Alabama-Georgia League,1915-04-29,0,1915-MT,Brunswick,a,11,Valdosta,h,5,final,
19150429-FLGDOT-FLGWAY-0,Florida-Alabama-Georgia League,1915-04-29,0,1915-MT,Dothan,a,0,Waycross,h,0,final,
19150430-FLGAME-FLGTHO-0,Florida-Alabama-Georgia League,1915-04-30,0,1915-MT,Thomasville,a,8,Americus,h,6,final,
19150430-FLGBRU-FLGVAL-0,Florida-Alabama-Georgia League,1915-04-30,0,1915-MT,Brunswick,a,0,Valdosta,h,2,final,
19150430-FLGDOT-FLGWAY-0,Florida-Alabama-Georgia League,1915-04-30,0,1915-MT,Dothan,a,4,Waycross,h,5,final,
19150501-FLGAME-FLGTHO-0,Florida-Alabama-Georgia League,1915-05-01,0,1915-MT,Thomasville,a,6,Americus,h,7,final,
19150501-FLGBRU-FLGVAL-0,Florida-Alabama-Georgia League,1915-05-01,0,1915-MT,Brunswick,a,8,Valdosta,h,4,final,
19150501-FLGDOT-FLGWAY-1,Florida-Alabama-Georgia League,1915-05-01,1,1915-MT,Dothan,a,12,Waycross,h,1,final,
19150501-FLGDOT-FLGWAY-2,Florida-Alabama-Georgia League,1915-05-01,2,1915-MT,Dothan,a,4,Waycross,h,2,final,
19150503-FLGAME-FLGBRU-0,Florida-Alabama-Georgia League,1915-05-03,0,1915-MT,Brunswick,a,12,Americus,h,2,final,
19150503-FLGDOT-FLGTHO-0,Florida-Alabama-Georgia League,1915-05-03,0,1915-MT,Dothan,a,9,Thomasville,h,9,final,
19150503-FLGVAL-FLGWAY-0,Florida-Alabama-Georgia League,1915-05-03,0,1915-MT,Waycross,a,0,Valdosta,h,7,final,
19150504-FLGAME-FLGBRU-0,Florida-Alabama-Georgia League,1915-05-04,0,1915-MT,Brunswick,a,0,Americus,h,1,final,
19150504-FLGDOT-FLGTHO-0,Florida-Alabama-Georgia League,1915-05-04,0,1915-MT,Dothan,a,9,Thomasville,h,2,final,
19150504-FLGVAL-FLGWAY-0,Florida-Alabama-Georgia League,1915-05-04,0,1915-MT,Waycross,a,1,Valdosta,h,1,final,
19150505-FLGAME-FLGBRU-0,Florida-Alabama-Georgia League,1915-05-05,0,1915-MT,Brunswick,a,3,Americus,h,4,final,
19150505-FLGDOT-FLGTHO-0,Florida-Alabama-Georgia League,1915-05-05,0,1915-MT,Dothan,a,3,Thomasville,h,5,final,
19150505-FLGVAL-FLGWAY-0,Florida-Alabama-Georgia League,1915-05-05,0,1915-MT,Waycross,a,5,Valdosta,h,0,final,
19150506-FLGAME-FLGWAY-0,Florida-Alabama-Georgia League,1915-05-06,0,1915-MT,Americus,a,1,Waycross,h,5,final,
19150506-FLGBRU-FLGTHO-0,Florida-Alabama-Georgia League,1915-05-06,0,1915-MT,Thomasville,a,6,Brunswick,h,5,final,
19150506-FLGDOT-FLGVAL-0,Florida-Alabama-Georgia League,1915-05-06,0,1915-MT,Valdosta,a,8,Dothan,h,8,final,
19150507-FLGAME-FLGWAY-0,Florida-Alabama-Georgia League,1915-05-07,0,1915-MT,Americus,a,1,Waycross,h,2,final,
19150507-FLGBRU-FLGTHO-0,Florida-Alabama-Georgia League,1915-05-07,0,1915-MT,Thomasville,a,2,Brunswick,h,4,final,
19150507-FLGDOT-FLGVAL-0,Florida-Alabama-Georgia League,1915-05-07,0,1915-MT,Valdosta,a,,Dothan,h,,postponed,
19150508-FLGAME-FLGWAY-0,Florida-Alabama-Georgia League,1915-05-08,0,1915-MT,Americus,a,5,Waycross,h,5,final,
19150508-FLGBRU-FLGTHO-0,Florida-Alabama-Georgia League,1915-05-08,0,1915-MT,Thomasville,a,2,Brunswick,h,0,final,
19150508-FLGDOT-FLGVAL-1,Florida-Alabama-Georgia League,1915-05-08,1,1915-MT,Valdosta,a,1,Dothan,h,3,final,
19150508-FLGDOT-FLGVAL-2,Florida-Alabama-Georgia League,1915-05-08,2,1915-MT,Valdosta,a,2,Dothan,h,3,final,
19150510-FLGAME-FLGVAL-0,Florida-Alabama-Georgia League,1915-05-10,0,1915-MT,Americus,a,0,Valdosta,h,1,final,
19150510-FLGBRU-FLGDOT-0,Florida-Alabama-Georgia League,1915-05-10,0,1915-MT,Dothan,a,1,Brunswick,h,3,final,
19150510-FLGTHO-FLGWAY-0,Florida-Alabama-Georgia League,1915-05-10,0,1915-MT,Thomasville,a,0,Waycross,h,4,final,
19150511-FLGAME-FLGVAL-0,Florida-Alabama-Georgia League,1915-05-11,0,1915-MT,Americus,a,,Valdosta,h,,postponed,
19150511-FLGBRU-FLGDOT-0,Florida-Alabama-Georgia League,1915-05-11,0,1915-MT,Dothan,a,,Brunswick,h,,postponed,
19150511-FLGTHO-FLGWAY-0,Florida-Alabama-Georgia League,1915-05-11,0,1915-MT,Thomasville,a,1,Waycross,h,2,final,
19150512-FLGAME-FLGVAL-1,Florida-Alabama-Georgia League,1915-05-12,1,1915-MT,Americus,a,0,Valdosta,h,1,final,
19150512-FLGAME-FLGVAL-2,Florida-Alabama-Georgia League,1915-05-12,2,1915-MT,Americus,a,0,Valdosta,h,4,final,
19150512-FLGBRU-FLGDOT-1,Florida-Alabama-Georgia League,1915-05-12,1,1915-MT,Dothan,a,1,Brunswick,h,6,final,
19150512-FLGBRU-FLGDOT-2,Florida-Alabama-Georgia League,1915-05-12,2,1915-MT,Dothan,a,1,Brunswick,h,4,final,
19150512-FLGTHO-FLGWAY-0,Florida-Alabama-Georgia League,1915-05-12,0,1915-MT,Thomasville,a,3,Waycross,h,2,final,
19150513-FLGAME-FLGWAY-0,Florida-Alabama-Georgia League,1915-05-13,0,1915-MT,Americus,a,2,Waycross,h,3,final,
19150513-FLGBRU-FLGTHO-0,Florida-Alabama-Georgia League,1915-05-13,0,1915-MT,Brunswick,a,2,Thomasville,h,1,final,
19150513-FLGDOT-FLGVAL-0,Florida-Alabama-Georgia League,1915-05-13,0,1915-MT,Dothan,a,8,Valdosta,h,2,final,
19150514-FLGAME-FLGWAY-0,Florida-Alabama-Georgia League,1915-05-14,0,1915-MT,Waycross,a,13,Americus,h,4,final,
19150514-FLGBRU-FLGTHO-0,Florida-Alabama-Georgia League,1915-05-14,0,1915-MT,Brunswick,a,4,Thomasville,h,2,final,
19150514-FLGDOT-FLGVAL-0,Florida-Alabama-Georgia League,1915-05-14,0,1915-MT,Dothan,a,2,Valdosta,h,1,final,
19150515-FLGAME-FLGWAY-0,Florida-Alabama-Georgia League,1915-05-15,0,1915-MT,Waycross,a,4,Americus,h,8,final,
