team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Florida-Alabama-Georgia League,FLGAME,Americus,1915-MT,19150517-FLGAME-FLGVAL-0,,,Barlet,,b07,2b
Florida-Alabama-Georgia League,FLGAME,Americus,1915-MT,19150427-FLGAME-FLGDOT-0,,,Barnard,,a09,2b
Florida-Alabama-Georgia League,FLGAME,Americus,1915-MT,19150428-FLGAME-FLGDOT-0,,,Barnard,,a06,lf
Florida-Alabama-Georgia League,FLGAME,Americus,1915-MT,19150430-FLGAME-FLGTHO-0,,,Barnard,,b10,ph
Florida-Alabama-Georgia League,FLGAME,Americus,1915-MT,19150429-FLGAME-FLGTHO-0,,,Blansit,,b09,p
Florida-Alabama-Georgia League,FLGAME,Americus,1915-MT,19150504-FLGAME-FLGBRU-0,,,Blansit,,b08,p
Florida-Alabama-Georgia League,FLGAME,Americus,1915-MT,19150508-FLGAME-FLGWAY-0,,,Blansit,,a08,p
Florida-Alabama-Georgia League,FLGAME,Americus,1915-MT,19150514-FLGAME-FLGWAY-0,,,Blansit,,b09,p
Florida-Alabama-Georgia League,FLGAME,Americus,1915-MT,19150505-FLGAME-FLGBRU-0,,,Dickerson,,b08,p
Florida-Alabama-Georgia League,FLGAME,Americus,1915-MT,19150512-FLGAME-FLGVAL-1,,,Dickerson,,a08,p
Florida-Alabama-Georgia League,FLGAME,Americus,1915-MT,19150513-FLGAME-FLGWAY-0,,,Dickerson,,a08,lf
Florida-Alabama-Georgia League,FLGAME,Americus,1915-MT,19150514-FLGAME-FLGWAY-0,,,Dickerson,,b10,ph
Florida-Alabama-Georgia League,FLGAME,Americus,1915-MT,19150515-FLGAME-FLGWAY-0,Dickerson,,Dickinson,,b08,p
Florida-Alabama-Georgia League,FLGAME,Americus,1915-MT,19150429-FLGAME-FLGTHO-0,,,Dozier,,b08,p
Florida-Alabama-Georgia League,FLGAME,Americus,1915-MT,19150430-FLGAME-FLGTHO-0,,,Dozier,,b09,p
