league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1915,New York State League,regular,P1451710,Ahles,,Utica,1915-05-30,1915-09-05,2,0,0,0,0,0,0,0,0,0,2,0
1915,New York State League,regular,P1293048,Baxter,,Albany,1915-05-30,1915-05-30,1,0,0,0,0,1,0,0,0,0,0,0
1915,New York State League,regular,P8960841,Baxter,,Wilkes-Barre,1915-06-26,1915-09-05,13,0,0,8,0,5,0,0,0,0,0,0
1915,New York State League,regular,P9164009,Bell,,Syracuse,1915-05-30,1915-05-30,1,1,0,0,0,0,0,0,0,0,0,1
1915,New York State League,regular,P7080485,Bemis,,Elmira,1915-07-24,1915-07-24,1,0,0,0,0,0,0,0,0,0,1,0
1915,New York State League,regular,P4625651,Bender,,Wilkes-Barre,1915-09-04,1915-09-05,2,0,0,0,0,0,2,0,0,2,0,0
1915,New York State League,regular,P0853020,Beretski,,Wilkes-Barre,1915-06-05,1915-09-05,5,5,0,0,0,0,0,0,0,0,0,5
1915,New York State League,regular,P3630562,Brackett,,Albany,1915-05-30,1915-05-30,1,0,0,0,0,0,1,0,1,0,0,0
1915,New York State League,regular,P2055399,Brady,,Elmira,1915-07-24,1915-07-24,1,1,0,0,0,0,0,0,0,0,0,1
1915,New York State League,regular,P7560782,Breckenridge,,Troy,1915-06-12,1915-06-26,2,0,0,0,0,0,2,0,2,0,0,0
1915,New York State League,regular,P2089246,Briger,,Wilkes-Barre,1915-06-12,1915-08-14,7,0,0,0,0,0,0,0,0,0,7,0
1915,New York State League,regular,P2628418,Brower,,Utica,1915-05-30,1915-09-05,3,2,0,0,0,0,1,1,0,0,0,2
1915,New York State League,regular,P0335627,Brown,,Wilkes-Barre,1915-05-29,1915-09-05,17,1,1,0,0,0,16,0,3,14,0,1
1915,New York State League,regular,P6632441,Bruggy,,Troy,1915-05-30,1915-06-26,3,0,2,0,0,0,0,0,0,0,1,0
1915,New York State League,regular,P3853622,Buck,,Utica,1915-07-17,1915-07-17,1,1,0,0,0,0,0,0,0,0,0,1
1915,New York State League,regular,P1617458,Buckels,,Troy,1915-06-26,1915-06-26,1,1,0,0,0,0,0,0,0,0,0,1
1915,New York State League,regular,P7487644,Burke,,Wilkes-Barre,1915-05-29,1915-09-05,17,0,0,0,17,0,0,0,0,0,0,0
1915,New York State League,regular,P2337008,Catiz,,Elmira,1915-07-24,1915-07-24,2,0,0,0,2,0,0,0,0,0,0,0
1915,New York State League,regular,P0840427,Clougher,,Albany,1915-05-30,1915-05-30,1,0,0,0,0,0,0,0,0,0,1,0
1915,New York State League,regular,P9216357,Connors,,Scranton,1915-09-04,1915-09-04,1,0,0,0,0,0,1,0,1,0,0,0
