game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
WBMVCDX,1915,New York State League,1915-05-29,0,regular,P9602344,Dougherty,
QBLJBRP,1915,New York State League,1915-05-30,0,regular,P7523819,Pender,
FZKJKSZ,1915,New York State League,1915-05-30,0,regular,P9602344,Dougherty,
XZHSKSP,1915,New York State League,1915-05-30,0,regular,P0852652,Johnson,
XZHSKSP,1915,New York State League,1915-05-30,0,regular,P0766514,O'Connor,
HZBWVTW,1915,New York State League,1915-06-05,0,regular,P3524291,McBride,
FZYNLYF,1915,New York State League,1915-06-12,0,regular,P3524291,McBride,
LCQWMGH,1915,New York State League,1915-06-26,0,regular,P0766514,O'Connor,
LCQWMGH,1915,New York State League,1915-06-26,0,regular,P3524291,McBride,
GDCGTKF,1915,New York State League,1915-07-03,1,regular,P2865251,Kuhn,
GDCGTKF,1915,New York State League,1915-07-03,1,regular,P7523819,Pender,
WFGVLKL,1915,New York State League,1915-07-03,2,regular,P7523819,Pender,
WFGVLKL,1915,New York State League,1915-07-03,2,regular,P2865251,Kuhn,
KZHTQWJ,1915,New York State League,1915-07-10,1,regular,P0852652,Johnson,
CYKZJPP,1915,New York State League,1915-07-10,2,regular,P0852652,Johnson,
GSVBSPH,1915,New York State League,1915-07-17,1,regular,P7523819,Pender,
GSVBSPH,1915,New York State League,1915-07-17,1,regular,P9602344,Dougherty,
MMDNGYB,1915,New York State League,1915-07-17,2,regular,P9602344,Dougherty,
MMDNGYB,1915,New York State League,1915-07-17,2,regular,P7523819,Pender,
VLVBVNY,1915,New York State League,1915-07-24,1,regular,P7523819,Pender,
RZTGMWR,1915,New York State League,1915-07-24,2,regular,P7523819,Pender,
CPWCGGQ,1915,New York State League,1915-08-14,0,regular,P0852652,Johnson,
XSRWCMS,1915,New York State League,1915-09-04,1,regular,P2865251,Kuhn,
RGFJRNM,1915,New York State League,1915-09-04,2,regular,P2865251,Kuhn,
SKKHJSH,1915,New York State League,1915-09-05,0,regular,P9602344,Dougherty,
