game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
LLPNWDW,1911,Carolina Association,1911-05-01,0,regular,P4096757,Nugent,
BMYXZTN,1911,Carolina Association,1911-05-01,0,regular,P9589258,O'Brien,
XFSSWSR,1911,Carolina Association,1911-05-01,0,regular,P7198949,Shea,
RPWKXLW,1911,Carolina Association,1911-05-22,0,regular,P4534141,Canny,
FFDRRPT,1911,Carolina Association,1911-05-23,0,regular,P4534141,Canny,
KWDVBTM,1911,Carolina Association,1911-05-23,0,regular,P9589258,O'Brien,
BKPVSJX,1911,Carolina Association,1911-05-27,0,regular,P4096757,Nugent,
PBKLZKB,1911,Carolina Association,1911-05-27,0,regular,P4534141,Canny,
CKNHLSC,1911,Carolina Association,1911-06-09,0,regular,P4534141,Canny,
CKNHLSC,1911,Carolina Association,1911-06-09,0,regular,P9589258,O'Brien,
BDHTQDT,1911,Carolina Association,1911-07-29,0,regular,P6300302,Robinson,
VBMNBJZ,1911,Carolina Association,1911-07-29,0,regular,P9589258,O'Brien,
LHFPKWK,1911,Carolina Association,1911-07-29,0,regular,P4096757,Nugent,
TNYVXCJ,1911,Carolina Association,1911-09-02,0,regular,P9589258,O'Brien,
