league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1909,Carolina Association,regular,P0968502,Brent,,Winston-Salem,1909-05-11,1909-05-11,1,0,0,0,0,0,1,1,0,0,0,0
1909,Carolina Association,regular,P1895708,Carter,,Winston-Salem,1909-05-11,1909-05-11,1,0,0,0,0,0,1,0,1,0,0,0
1909,Carolina Association,regular,P2822726,Dent,,Winston-Salem,1909-05-11,1909-05-11,1,1,0,0,0,0,0,0,0,0,0,1
1909,Carolina Association,regular,P0832585,Dolan,,Winston-Salem,1909-05-11,1909-05-11,1,0,1,0,0,0,0,0,0,0,0,0
1909,Carolina Association,regular,P6151799,Fogarty,,Winston-Salem,1909-05-11,1909-05-11,1,0,0,0,0,0,1,0,0,1,0,0
1909,Carolina Association,regular,P4515930,Kelly,G.,Anderson,1909-05-11,1909-05-11,1,0,0,0,0,0,0,0,0,0,1,0
1909,Carolina Association,regular,P0309277,Kelly,J.,Anderson,1909-05-11,1909-05-11,1,0,1,0,0,0,0,0,0,0,0,0
1909,Carolina Association,regular,P3995294,Lovette,,Winston-Salem,1909-05-11,1909-05-11,1,0,0,0,0,1,0,0,0,0,0,0
1909,Carolina Association,regular,P4035648,McHugh,,Anderson,1909-05-11,1909-05-11,1,0,0,0,0,0,1,0,0,1,0,0
1909,Carolina Association,regular,P1582193,McMillan,,Anderson,1909-05-11,1909-05-11,1,0,0,0,0,0,1,1,0,0,0,0
1909,Carolina Association,regular,P3107193,Meyers,,Anderson,1909-05-11,1909-05-11,1,0,0,0,0,1,0,0,0,0,0,0
1909,Carolina Association,regular,P2230697,Miller,,Anderson,1909-05-11,1909-05-11,1,0,0,1,0,0,0,0,0,0,0,0
1909,Carolina Association,regular,P5400696,Moran,,Winston-Salem,1909-05-11,1909-05-11,1,0,0,0,0,0,0,0,0,0,1,0
1909,Carolina Association,regular,P6536979,Mosier,,Anderson,1909-05-11,1909-05-11,1,0,0,0,1,0,0,0,0,0,0,0
1909,Carolina Association,regular,P6634500,Redmond,,Winston-Salem,1909-05-11,1909-05-11,1,0,0,1,0,0,0,0,0,0,0,0
1909,Carolina Association,regular,P3223196,Snedden,,Winston-Salem,1909-05-11,1909-05-11,1,0,0,0,1,0,0,0,0,0,0,0
1909,Carolina Association,regular,P3533082,Waters,,Anderson,1909-05-11,1909-05-11,1,1,0,0,0,0,0,0,0,0,0,1
1909,Carolina Association,regular,P8738697,Wherrell,,Anderson,1909-05-11,1909-05-11,1,0,0,0,0,0,1,0,1,0,0,0
