league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1910,Carolina Association,regular,P9080409,Abercrombie,,Spartanburg,1910-06-02,1910-06-02,1,1,0,0,0,0,0,0,0,0,0,1
1910,Carolina Association,regular,P1206873,Bauswine,,Charlotte,1910-06-02,1910-06-02,1,1,0,0,0,0,0,0,0,0,0,1
1910,Carolina Association,regular,P8793982,Bentley,,Greensboro,1910-04-30,1910-06-07,3,0,0,0,0,0,2,0,0,2,1,0
1910,Carolina Association,regular,P9299698,Beusse,,Greensboro,1910-06-02,1910-06-07,2,0,0,0,0,0,0,0,0,0,2,0
1910,Carolina Association,regular,P5440832,Bigbie,,Spartanburg,1910-04-30,1910-06-07,3,0,0,0,0,3,0,0,0,0,0,0
1910,Carolina Association,regular,P8927400,Blackstone,,Greenville,1910-04-30,1910-06-13,4,0,0,0,0,0,4,4,0,0,0,0
1910,Carolina Association,regular,P2495165,Brannon,,Anderson,1910-04-30,1910-06-07,3,0,0,0,0,0,0,0,0,0,3,0
1910,Carolina Association,regular,P8174704,Brazille,,Charlotte,1910-06-07,1910-06-13,2,2,0,0,0,0,0,0,0,0,0,2
1910,Carolina Association,regular,P8345955,Brennen,,Charlotte,1910-04-30,1910-04-30,1,0,0,1,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P4368993,Brent,,Winston-Salem,1910-04-30,1910-06-07,3,0,0,0,0,0,3,3,0,0,0,0
1910,Carolina Association,regular,P2507119,Brockman,,Greenville,1910-04-30,1910-04-30,1,0,1,0,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P5633386,Bullock,,Spartanburg,1910-04-30,1910-06-02,2,0,2,0,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P0693442,Corbett,,Anderson,1910-04-30,1910-06-07,3,0,0,3,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P2229105,Cote,,Winston-Salem,1910-06-02,1910-06-07,2,0,0,0,0,0,0,0,0,0,2,0
1910,Carolina Association,regular,P2137565,Coutts,,Charlotte,1910-04-30,1910-06-13,4,0,0,0,0,0,4,4,0,0,0,0
1910,Carolina Association,regular,P5419365,Cross,,Charlotte,1910-04-30,1910-06-13,4,0,0,1,3,0,0,0,0,0,0,0
1910,Carolina Association,regular,P7651394,Crouch,,Spartanburg,1910-06-07,1910-06-07,1,1,0,0,0,0,0,0,0,0,0,1
1910,Carolina Association,regular,P4812087,Derrick,C.,Greenville,1910-04-30,1910-06-13,4,0,0,0,0,4,0,0,0,0,0,0
1910,Carolina Association,regular,P3766970,Derrick,F.,Greenville,1910-04-30,1910-06-13,4,0,3,0,0,0,1,0,1,0,0,0
1910,Carolina Association,regular,P2299754,Doak,,Greensboro,1910-06-02,1910-06-07,2,0,0,0,1,1,0,0,0,0,0,0
1910,Carolina Association,regular,P4800871,Dobard,,Charlotte,1910-04-30,1910-06-13,4,0,0,0,0,4,0,0,0,0,0,0
1910,Carolina Association,regular,P0973024,Donaldson,,Spartanburg,1910-04-30,1910-04-30,1,0,0,0,1,0,0,0,0,0,0,0
1910,Carolina Association,regular,P6223335,Drumm,,Greenville,1910-06-02,1910-06-02,1,1,0,0,0,0,0,0,0,0,0,1
1910,Carolina Association,regular,P5331352,Duvie,,Charlotte,1910-04-30,1910-06-02,2,2,0,0,0,0,0,0,0,0,0,2
1910,Carolina Association,regular,P5030475,Eldridge,,Greensboro,1910-06-02,1910-06-02,1,1,0,0,0,0,0,0,0,0,0,1
1910,Carolina Association,regular,P4759535,Fairbanks,,Spartanburg,1910-04-30,1910-06-07,3,0,0,1,0,0,2,0,2,0,0,0
1910,Carolina Association,regular,P5901676,Farmer,,Anderson,1910-06-02,1910-06-07,2,2,0,0,0,0,0,0,0,0,0,2
1910,Carolina Association,regular,P3691570,Ferrell,,Winston-Salem,1910-06-02,1910-06-02,1,1,0,0,0,0,0,0,0,0,0,1
1910,Carolina Association,regular,P4074628,Flowers,,Greenville,1910-06-07,1910-06-07,1,1,0,0,0,0,0,0,0,0,0,1
1910,Carolina Association,regular,P9286498,Fogarty,,Winston-Salem,1910-04-30,1910-06-07,3,0,1,0,0,0,2,0,2,0,0,0
1910,Carolina Association,regular,P0503905,Francis,,Charlotte,1910-06-02,1910-06-02,1,0,0,0,0,0,0,0,0,0,1,0
1910,Carolina Association,regular,P6809715,Gardin,,Spartanburg,1910-04-30,1910-06-07,3,0,0,0,0,0,3,0,1,2,0,0
1910,Carolina Association,regular,P9523569,Garman,,Charlotte,1910-04-30,1910-06-13,4,0,4,0,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P3377397,Gilmore,,Winston-Salem,1910-04-30,1910-04-30,1,0,0,0,0,0,0,0,0,0,1,0
1910,Carolina Association,regular,P9006221,Gorham,,Anderson,1910-04-30,1910-06-07,3,0,0,0,3,0,0,0,0,0,0,0
1910,Carolina Association,regular,P6126434,Hammersley,,Greensboro,1910-06-07,1910-06-07,1,1,0,0,0,0,0,0,0,0,0,1
1910,Carolina Association,regular,P1594430,Hargraves,,Charlotte,1910-06-02,1910-06-02,1,0,0,0,0,0,1,0,0,1,0,0
1910,Carolina Association,regular,P7059386,Harrington,,Spartanburg,1910-04-30,1910-06-07,2,0,0,0,0,0,0,0,0,0,2,0
1910,Carolina Association,regular,P7150887,Harris,,Spartanburg,1910-06-02,1910-06-07,2,0,0,0,2,0,0,0,0,0,0,0
1910,Carolina Association,regular,P7137000,Hartley,,Anderson,1910-04-30,1910-06-07,3,0,0,0,0,0,3,3,0,0,0,0
1910,Carolina Association,regular,P8959517,Hicks,,Greensboro,1910-04-30,1910-06-07,3,0,3,0,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P7979357,Holt,,Winston-Salem,1910-04-30,1910-04-30,1,0,0,0,1,0,0,0,0,0,0,0
1910,Carolina Association,regular,P8749741,Humphrey,,Charlotte,1910-04-30,1910-06-13,4,1,0,0,0,0,4,0,0,4,0,1
