game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_TBF,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P1844482,Wehrell,,Anderson,cf,1,5,2,,4,,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P1088084,Mangum,,Anderson,p,10,3,2,,1,,,,,,,,,,,,,,,,,,,1,5,,,,0,3,0,,,,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P0693442,Corbett,,Anderson,2b,2,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,,,,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P3149936,Kelly,,Anderson,rf,3,3,3,,2,1,1,,,,,1,,,,,,,,,,,,,,,,,1,0,0,,,,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P4109442,McCarthy,J.,Anderson,1b,4,4,0,,1,1,,,,,,,1,,,,,,,,,,,,,,,,8,2,0,,,,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P9006221,Gorham,,Anderson,3b,5,5,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P7137000,Hartley,,Anderson,lf,6,3,1,,0,,,,,,,1,,,1,,,,,,,,,,,,,,2,0,0,,,,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P8747192,McEnroe,,Anderson,ss,7,4,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,1,1,0,,,,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P2495165,Brannon,,Anderson,c,8,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,9,0,0,,,1,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P6484698,Skipworth,,Anderson,p,9,0,0,,0,,,,,,,,,,,,,,0.2,,,,2,1,1,,,,0,1,0,,,,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,,TOTALS,,Anderson,,,35,12,,12,,,,,,,,,,,,5,,,,,,,,,,,,27,13,1,,,,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P6178452,Jenkins,,Greenville,3b,1,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P8018959,Ochs,,Greenville,rf,2,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,,,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P3766970,Derrick,F.,Greenville,cf,3,3,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,4,0,0,,,,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P4812087,Derrick,C.,Greenville,ss,4,4,1,,3,,,,,,,,,,1,,,,,,,,,,,,,,1,3,0,1,,,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P8927400,Blackstone,,Greenville,lf,5,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,3,0,0,,,,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P2669702,Wingo,,Greenville,c,6,4,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,1,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P4015992,Stouch,,Greenville,2b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
