key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9
DLBSXCH,1910-04-30,0,Carolina Association,regular,,Greenville,3,,Anderson,12,,,1:50,,,,,transcript/1910/1910-CN/boxes/CN-19100428.txt,"The Charlotte News May 1, 1910",3,0,0,0,0,0,0,0,0,3,0,8,0,0,0,1,0,x
VKCGNNK,1910-04-30,0,Carolina Association,regular,,Spartanburg,4,,Charlotte,6,,1600,2:00,,,,,transcript/1910/1910-CN/boxes/CN-19100428.txt,"The Charlotte News May 1, 1910",0,0,0,0,0,2,0,2,0,1,0,0,1,1,0,2,1,x
VVQCFYJ,1910-04-30,0,Carolina Association,regular,,Winston-Salem,0,,Greensboro,8,,900,1:31,,,,,transcript/1910/1910-CN/boxes/CN-19100428.txt,"The Charlotte News May 1, 1910",0,0,0,0,0,0,0,0,0,1,0,2,1,4,0,0,0,x
