key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13
HNNZKJT,1915-04-14,0,Texas,regular,,Dallas,7,,Fort Worth,6,,,2:04,,final,,,1915/1915-DMN/DMN-19150414.txt,"Dallas Morning News, April 15, 1915",0,0,2,4,1,0,0,0,0,,,,,1,0,0,0,2,0,3,0,0,,,,
VRCPCNY,1915-04-14,0,Texas,regular,,Houston,2,,Galveston,3,,,1:32,,final,,,1915/1915-DMN/DMN-19150414.txt,"Dallas Morning News, April 15, 1915",0,0,0,1,0,0,1,0,0,,,,,3,0,0,0,0,0,0,0,x,,,,
DBXLPHG,1915-04-14,0,Texas,regular,,Beaumont,,,San Antonio,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150414.txt,"Dallas Morning News, April 15, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
FJKWZQY,1915-04-14,0,Texas,regular,,Shreveport,6,,Waco,3,,,1:27,,final,,,1915/1915-DMN/DMN-19150414.txt,"Dallas Morning News, April 15, 1915",3,0,0,0,1,0,0,0,2,,,,,0,0,0,0,0,0,0,1,2,,,,
SDKRDVY,1915-04-14,0,Western Association,regular,,Muskogee,7,,Fort Smith,2,,,1:55,,final,,,1915/1915-DMN/DMN-19150414.txt,"Dallas Morning News, April 15, 1915",1,2,0,1,1,1,0,1,0,,,,,1,0,0,0,0,0,0,1,0,,,,
VDGKRNS,1915-04-14,0,Western Association,regular,,Denison,16,,McAlester,10,,,2:25,,final,,,1915/1915-DMN/DMN-19150414.txt,"Dallas Morning News, April 15, 1915",4,1,2,0,2,3,3,1,0,,,,,0,0,3,1,0,1,2,0,3,,,,
FPXRCDD,1915-04-14,0,Western Association,regular,,Tulsa,1,,Oklahoma City,2,,,1:40,,final,,,1915/1915-DMN/DMN-19150414.txt,"Dallas Morning News, April 15, 1915",1,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,2,x,,,,
VMWQBSM,1915-04-14,0,Western Association,regular,,Paris,0,,Sherman,5,,,1:40,,final,,,1915/1915-DMN/DMN-19150414.txt,"Dallas Morning News, April 15, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,0,4,0,0,1,0,x,,,,
JLLJMRV,1915-04-15,0,Middle Texas,regular,,Austin,,,Bartlett,,,,1:50,,final,,,1915/1915-DMN/DMN-19150415.txt,"Dallas Morning News, April 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
DPXGNTN,1915-04-15,0,Middle Texas,regular,,Temple,,,Belton,,,,1:40,,final,,,1915/1915-DMN/DMN-19150415.txt,"Dallas Morning News, April 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
HZZXHNK,1915-04-15,0,Middle Texas,regular,,Brenham [I],5,,Schulenburg,1,,,,,final,,,1915/1915-DMN/DMN-19150415.txt,"Dallas Morning News, April 16, 1915",0,0,0,0,1,2,0,0,2,,,,,0,0,0,0,0,0,0,1,0,,,,
FTZLSCM,1915-04-15,0,Texas,regular,,Dallas,4,,Fort Worth,6,,,2:00,,final,,,1915/1915-DMN/DMN-19150415.txt,"Dallas Morning News, April 16, 1915",1,0,1,0,2,0,0,0,0,,,,,3,0,0,0,0,0,1,2,x,,,,
SNWDDZR,1915-04-15,0,Texas,regular,,Houston,3,,Galveston,5,,,2:15,,final,,,1915/1915-DMN/DMN-19150415.txt,"Dallas Morning News, April 16, 1915",0,1,0,0,0,0,1,1,0,,,,,0,0,5,0,0,0,0,0,x,,,,
DHLWYLW,1915-04-15,1,Texas,regular,,Beaumont,2,,San Antonio,3,,,2:22,,final,,#2,1915/1915-DMN/DMN-19150415.txt,"Dallas Morning News, April 16, 1915",0,1,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,1,
MKWYSMY,1915-04-15,2,Texas,regular,,Beaumont,0,,San Antonio,6,,,1:40,,final,,,1915/1915-DMN/DMN-19150415.txt,"Dallas Morning News, April 16, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,0,2,2,0,2,0,x,,,,
CDLPGZX,1915-04-15,0,Texas,regular,,Shreveport,2,,Waco,10,,,1:33,,final,,,1915/1915-DMN/DMN-19150415.txt,"Dallas Morning News, April 16, 1915",0,0,0,0,0,0,0,2,0,,,,,0,0,2,0,6,0,0,2,x,,,,
GBNXTKG,1915-04-15,0,Western Association,regular,,Muskogee,2,,Fort Smith,6,,,1:32,,final,,,1915/1915-DMN/DMN-19150415.txt,"Dallas Morning News, April 16, 1915",0,0,0,1,0,0,1,0,0,,,,,0,0,0,0,1,5,0,0,x,,,,
TKHCYCG,1915-04-15,0,Western Association,regular,,Denison,11,,McAlester,1,,,2:10,,final,,,1915/1915-DMN/DMN-19150415.txt,"Dallas Morning News, April 16, 1915",0,2,0,0,1,5,3,0,0,,,,,0,1,0,0,0,0,0,0,0,,,,
NWKCWDD,1915-04-15,0,Western Association,regular,,Tulsa,2,,Oklahoma City,5,,,1:47,,final,,,1915/1915-DMN/DMN-19150415.txt,"Dallas Morning News, April 16, 1915",1,0,1,0,0,0,0,0,0,,,,,0,0,0,1,3,0,1,0,x,,,,
WVVFMXV,1915-04-15,0,Western Association,regular,,Paris,0,,Sherman,5,,,1:35,,final,,,1915/1915-DMN/DMN-19150415.txt,"Dallas Morning News, April 16, 1915",0,0,0,0,0,0,0,0,0,,,,,0,5,0,0,0,0,0,0,x,,,,
ZRLPQCY,1915-04-16,0,Middle Texas,regular,,Austin,1,,Bartlett,0,,,1:40,,final,,,1915/1915-DMN/DMN-19150416.txt,"Dallas Morning News, April 17, 1915",0,0,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
NPKXTLP,1915-04-16,0,Middle Texas,regular,,Temple,,,Belton,,,,1:20,,final,,,1915/1915-DMN/DMN-19150416.txt,"Dallas Morning News, April 17, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
LQCXHZR,1915-04-16,0,Middle Texas,regular,,Brenham [I],0,,Schulenburg,6,,,1:35,,final,,,1915/1915-DMN/DMN-19150416.txt,"Dallas Morning News, April 17, 1915",0,0,0,0,0,0,0,0,0,,,,,0,2,0,0,1,0,0,3,x,,,,
SZRDXVD,1915-04-16,0,Texas,regular,,Dallas,4,,Fort Worth,2,,,1:45,,final,,,1915/1915-DMN/DMN-19150416.txt,"Dallas Morning News, April 17, 1915",0,0,2,0,0,0,0,2,0,,,,,2,0,0,0,0,0,0,0,0,,,,
BWWCSMD,1915-04-16,0,Texas,regular,,Houston,6,,Galveston,2,,,1:55,,final,,,1915/1915-DMN/DMN-19150416.txt,"Dallas Morning News, April 17, 1915",0,0,1,2,0,0,3,0,0,,,,,0,0,0,0,0,0,2,0,0,,,,
XWNGXXQ,1915-04-16,0,Texas,regular,,Beaumont,4,,San Antonio,5,,,1:55,,final,,#1,1915/1915-DMN/DMN-19150416.txt,"Dallas Morning News, April 17, 1915",0,0,2,0,2,0,0,0,0,,,,,0,0,0,0,0,0,0,0,5,,,,
KWDYCKP,1915-04-16,0,Texas,regular,,Shreveport,6,,Waco,4,,,1:51,,final,,,1915/1915-DMN/DMN-19150416.txt,"Dallas Morning News, April 17, 1915",2,0,0,0,0,3,1,0,0,,,,,0,1,0,1,2,0,0,0,0,,,,
DSGBNQQ,1915-04-16,0,Western Association,regular,,McAlester,6,,Denison,1,,,1:50,,final,,,1915/1915-DMN/DMN-19150416.txt,"Dallas Morning News, April 17, 1915",1,0,0,0,2,2,0,1,0,,,,,0,0,0,0,0,1,0,0,0,,,,
YYRWNJT,1915-04-16,0,Western Association,regular,,Fort Smith,7,,Muskogee,2,,,2:05,,final,,,1915/1915-DMN/DMN-19150416.txt,"Dallas Morning News, April 17, 1915",0,0,0,1,1,0,5,0,0,,,,,0,0,0,2,0,0,0,0,0,,,,
VGJBLDH,1915-04-16,0,Western Association,regular,,Sherman,4,,Paris,10,,,1:53,,final,,,1915/1915-DMN/DMN-19150416.txt,"Dallas Morning News, April 17, 1915",0,3,0,0,0,0,0,1,0,,,,,2,0,1,0,0,0,4,3,x,,,,
DGYMXDG,1915-04-16,0,Western Association,regular,,Oklahoma City,4,,Tulsa,6,,,2:00,,final,,,1915/1915-DMN/DMN-19150416.txt,"Dallas Morning News, April 17, 1915",2,0,0,0,1,0,0,1,0,,,,,0,0,0,1,0,0,1,4,x,,,,
TGKFRPC,1915-04-17,0,Dallas Bankers,regular,,Security,1,,City Nationals,5,,,,,final,,,1915/1915-DMN/DMN-19150417.txt,"Dallas Morning News, April 18, 1915",0,0,0,0,0,0,1,0,0,,,,,0,1,0,0,0,0,0,4,x,,,,
QTTMDDH,1915-04-17,0,Dallas Commercial,regular,,Magnolia,1,,Southwest General Electric,9,,,1:55,,final,,,1915/1915-DMN/DMN-19150417.txt,"Dallas Morning News, April 18, 1915",1,0,0,0,0,0,0,0,0,,,,,0,0,2,7,0,0,0,0,x,,,,
GLGNVPZ,1915-04-17,0,Dallas Commercial,regular,,Post Office,6,,Texas & Pacific,10,,,2:00,,final,,,1915/1915-DMN/DMN-19150417.txt,"Dallas Morning News, April 18, 1915",1,0,0,1,2,1,0,1,0,,,,,0,0,2,2,1,0,5,0,x,,,,
XVZFVZT,1915-04-17,0,Middle Texas,regular,,Bartlett,4,,Austin,2,,,1:38,,final,,,1915/1915-DMN/DMN-19150417.txt,"Austin American-Statesman, April 18, 1915",2,0,0,1,0,0,0,0,1,,,,,2,0,0,0,0,0,0,0,0,,,,
WBTYRTD,1915-04-17,0,Middle Texas,regular,,Schulenburg,0,,Brenham [I],5,,,1:25,,final,,,1915/1915-DMN/DMN-19150417.txt,"Dallas Morning News, April 18, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,5,0,0,0,x,,,,
YCMTQVY,1915-04-17,0,Middle Texas,regular,,Belton,,,Temple,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150417.txt,"Dallas Morning News, April 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
YRZLXBG,1915-04-17,0,Texas,regular,,Waco,2,,Dallas,5,,,1:30,,final,,,1915/1915-DMN/DMN-19150417.txt,"Dallas Morning News, April 18, 1915",0,0,0,0,0,0,2,0,0,,,,,0,0,0,3,2,0,0,0,x,,,,
XTLXYNK,1915-04-17,0,Texas,regular,,Shreveport,1,,Fort Worth,4,,,1:22,,final,,,1915/1915-DMN/DMN-19150417.txt,"Dallas Morning News, April 18, 1915",0,1,0,0,0,0,0,0,0,,,,,2,0,2,0,0,0,0,0,x,,,,
FQKXTJL,1915-04-17,0,Texas,regular,,Beaumont,3,,Galveston,1,,,1:38,,final,,,1915/1915-DMN/DMN-19150417.txt,"Dallas Morning News, April 18, 1915",0,0,0,0,1,2,0,0,0,,,,,0,0,0,0,0,1,0,0,0,,,,
QZPRJGJ,1915-04-17,0,Texas,regular,,San Antonio,6,,Houston,1,,"5,467",2:07,,final,,,1915/1915-DMN/DMN-19150417.txt,"Dallas Morning News, April 18, 1915",2,0,0,1,3,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,,,,
MCGHPKC,1915-04-17,0,Western Association,regular,,McAlester,0,,Denison,6,,,1:35,,final,,,1915/1915-DMN/DMN-19150417.txt,"Dallas Morning News, April 18, 1915",0,0,0,0,0,0,0,0,0,,,,,0,3,1,1,0,0,0,1,x,,,,
MQRNYNN,1915-04-17,0,Western Association,regular,,Fort Smith,7,,Muskogee,5,,,1:59,,final,,,1915/1915-DMN/DMN-19150417.txt,"Dallas Morning News, April 18, 1915",1,2,0,0,3,0,1,0,0,,,,,2,0,0,1,0,0,2,0,0,,,,
FGPXWKH,1915-04-17,0,Western Association,regular,,Sherman,10,,Paris,6,,,2:06,,final,,,1915/1915-DMN/DMN-19150417.txt,"Dallas Morning News, April 18, 1915",0,1,0,2,0,0,3,4,0,,,,,2,0,1,2,0,0,0,1,0,,,,
STQFKSJ,1915-04-17,0,Western Association,regular,,Oklahoma City,3,,Tulsa,1,,,1:45,,final,,,1915/1915-DMN/DMN-19150417.txt,"Dallas Morning News, April 18, 1915",0,0,0,2,1,0,0,0,0,,,,,0,1,0,0,0,0,0,0,0,,,,
KYRFRPL,1915-04-18,0,Middle Texas,regular,,Bartlett,,,Austin,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150418.txt,"Dallas Morning News, April 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
QMPRBGD,1915-04-18,0,Middle Texas,regular,,Schulenburg,6,,Brenham [I],1,,,1:55,,final,,,1915/1915-DMN/DMN-19150418.txt,"Dallas Morning News, April 19, 1915",0,1,0,0,3,2,0,0,0,,,,,0,0,0,0,1,0,0,0,0,,,,
QSPCQPZ,1915-04-18,0,Middle Texas,regular,,Belton,6,,Temple,3,,,2:35,,final,,,1915/1915-DMN/DMN-19150418.txt,"Dallas Morning News, April 19, 1915",0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0
WZSFSSW,1915-04-18,0,Texas,regular,,Waco,6,,Dallas,5,,,1:55,,final,,,1915/1915-DMN/DMN-19150418.txt,"Dallas Morning News, April 19, 1915",0,0,0,0,0,4,0,1,1,,,,,0,0,0,0,0,3,0,2,0,,,,
FLCFHWW,1915-04-18,0,Texas,regular,,Shreveport,0,,Fort Worth,3,,,1:35,,final,,,1915/1915-DMN/DMN-19150418.txt,"Dallas Morning News, April 19, 1915",0,0,0,0,0,0,0,0,0,,,,,0,2,0,0,0,0,1,0,x,,,,
LSKHXXQ,1915-04-18,0,Texas,regular,,Beaumont,0,,Galveston,6,,,1:38,,final,,,1915/1915-DMN/DMN-19150418.txt,"Dallas Morning News, April 19, 1915",0,0,0,0,0,0,0,0,0,,,,,1,0,0,1,0,0,3,1,x,,,,
PKSPVPW,1915-04-18,0,Texas,regular,,San Antonio,1,,Houston,4,,,1:41,,final,,,1915/1915-DMN/DMN-19150418.txt,"Dallas Morning News, April 19, 1915",0,0,0,0,0,0,0,1,0,,,,,3,1,0,0,0,0,0,0,x,,,,
BXXFHQF,1915-04-18,0,Western Association,regular,,McAlester,5,,Denison,9,,,2:00,,final,,,1915/1915-DMN/DMN-19150418.txt,"Dallas Morning News, April 19, 1915",0,1,0,1,0,0,3,0,0,,,,,5,0,0,0,0,0,0,4,x,,,,
XFGHBQS,1915-04-18,0,Western Association,regular,,Fort Smith,11,,Muskogee,3,,,1:55,,final,,,1915/1915-DMN/DMN-19150418.txt,"Dallas Morning News, April 19, 1915",5,4,0,0,0,1,0,1,0,,,,,2,0,1,0,0,0,0,0,0,,,,
NXYJYNR,1915-04-18,0,Western Association,regular,,Sherman,1,,Paris,3,,,1:40,,final,,,1915/1915-DMN/DMN-19150418.txt,"Dallas Morning News, April 19, 1915",0,0,0,0,0,1,0,0,0,,,,,0,0,1,0,0,0,0,2,x,,,,
FBTYFTF,1915-04-18,0,Western Association,regular,,Oklahoma City,2,,Tulsa,4,,,1:40,,final,,,1915/1915-DMN/DMN-19150418.txt,"Dallas Morning News, April 19, 1915",0,0,0,0,0,0,0,0,2,,,,,3,0,0,0,0,0,1,0,x,,,,
MFLQDBT,1915-04-19,1,Middle Texas,regular,,Bartlett,11,,Austin,1,,,2:05,,final,,,1915/1915-DMN/DMN-19150419.txt,"Austin American-Statesman, April 20, 1915",0,1,0,7,3,0,0,0,0,,,,,0,0,0,0,0,1,0,0,0,,,,
YRZGPPP,1915-04-19,2,Middle Texas,regular,,Bartlett,3,,Austin,3,,,1:35,,final,,,1915/1915-DMN/DMN-19150419.txt,"Austin American-Statesman, April 20, 1915",1,0,1,0,1,0,0,,,,,,,0,0,0,0,0,0,3,,,,,,
NBVLBSN,1915-04-19,0,Middle Texas,regular,,Schulenburg,3,,Brenham [I],1,,,1:30,,final,,,1915/1915-DMN/DMN-19150419.txt,"Austin American-Statesman, April 20, 1915",0,1,0,0,0,1,1,0,0,,,,,0,0,1,0,0,0,0,0,0,,,,
MYNZSKS,1915-04-19,1,Middle Texas,regular,,Belton,0,,Temple,1,,,1:20,,final,,,1915/1915-DMN/DMN-19150419.txt,"Dallas Morning News, April 20, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,x,,,,
FMDLLMG,1915-04-19,2,Middle Texas,regular,,Belton,3,,Temple,6,,,1:20,,completed early,by agreement,,1915/1915-DMN/DMN-19150419.txt,"Dallas Morning News, April 20, 1915",0,0,1,0,1,0,0,,,,,,,4,1,1,0,0,0,x,,,,,,
GDCBZHB,1915-04-19,0,Texas,regular,,Waco,,,Dallas,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150419.txt,"Dallas Morning News, April 20, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
PPSYQQZ,1915-04-19,0,Texas,regular,,Shreveport,,,Fort Worth,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150419.txt,"Dallas Morning News, April 20, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
FCZPRLK,1915-04-19,0,Texas,regular,,Beaumont,3,,Galveston,4,,,1:42,,final,,#2,1915/1915-DMN/DMN-19150419.txt,"Dallas Morning News, April 20, 1915",0,0,0,2,0,0,0,1,0,,,,,0,0,0,0,0,0,1,2,1,,,,
LFPMGXH,1915-04-19,0,Texas,regular,,San Antonio,0,,Houston,3,,,1:45,,final,,,1915/1915-DMN/DMN-19150419.txt,"Dallas Morning News, April 20, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,1,0,0,1,x,,,,
MXFHKQY,1915-04-19,0,Western Association,regular,,Fort Smith,3,,Denison,9,,,1:45,,final,,,1915/1915-DMN/DMN-19150419.txt,"Dallas Morning News, April 20, 1915",1,0,0,0,0,0,1,0,1,,,,,0,0,1,1,1,0,5,1,x,,,,
WPDSGDV,1915-04-19,0,Western Association,regular,,Oklahoma City,6,,McAlester,7,,,1:50,,final,,,1915/1915-DMN/DMN-19150419.txt,"Dallas Morning News, April 20, 1915",2,0,0,0,1,3,0,0,0,,,,,0,2,1,1,3,0,0,0,x,,,,
PSXJKXX,1915-04-19,0,Western Association,regular,,Muskogee,,,Paris,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150419.txt,"Dallas Morning News, April 20, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
JPPJSXH,1915-04-19,0,Western Association,regular,,Tulsa,2,,Sherman,5,,,1:53,,final,,,1915/1915-DMN/DMN-19150419.txt,"Dallas Morning News, April 20, 1915",0,2,0,0,0,0,0,0,0,,,,,0,0,0,0,0,3,2,0,x,,,,
