team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Central Kansas League,CKSABI,Abilene,1910-SDU,19100517-CKSABI-CKSSAL-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-SDU,19100518-CKSABI-CKSSAL-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-SEJ,19100519-CKSABI-CKSELL-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-EM,19100520-CKSABI-CKSELL-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-SEJ,19100521-CKSABI-CKSELL-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100523-CKSABI-CKSBEL-0,,,Bechtold,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100524-CKSABI-CKSBEL-0,,,Bechtold,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-BDC,19100525-CKSABI-CKSBEL-0,,,Bechtold,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100526-CKSABI-CKSCON-0,,,Bechtold,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100527-CKSABI-CKSCON-0,,,Bechtold,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-ADR,19100528-CKSABI-CKSCON-0,,,Bechtold,,b00,?
Central Kansas League,CKSABI,Abilene,1910-CCD,19100531-CKSABI-CKSCLC-1,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-CCD,19100531-CKSABI-CKSCLC-2,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-CCD,19100601-CKSABI-CKSCLC-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-JCDU,19100602-CKSABI-CKSJUC-0,,,Bechtold,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-JCDU,19100603-CKSABI-CKSJUC-0,,,Bechtold,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100606-CKSABI-CKSMAN-0,,,Bechtold,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100609-CKSABI-CKSMAN-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100610-CKSABI-CKSMAN-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100611-CKSABI-CKSMAN-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100613-CKSABI-CKSCLC-0,,,Bechtold,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100614-CKSABI-CKSCLC-0,,,Bechtold,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100615-CKSABI-CKSCLC-0,,,Bechtold,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-JCDU,19100617-CKSABI-CKSJUC-0,,,Bechtold,,a00,cf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100618-CKSABI-CKSJUC-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100619-CKSABI-CKSJUC-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100620-CKSABI-CKSCON-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-CDK,19100621-CKSABI-CKSCON-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-CDK,19100622-CKSABI-CKSCON-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-ADR,19100623-CKSABI-CKSBEL-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100624-CKSABI-CKSBEL-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-BDC,19100625-CKSABI-CKSBEL-0,,,Bechtold,,a00,rf
Central Kansas League,CKSABI,Abilene,1910-SEJ,19100628-CKSABI-CKSSAL-0,,,Bechtold,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-SEJ,19100629-CKSABI-CKSSAL-0,,,Bechtold,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100630-CKSABI-CKSELL-0,,,Bechtold,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-SEJ,19100627-CKSABI-CKSSAL-0,Bechtold,,Bectold,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100719-CKSABI-CKSBEL-0,,,Bradley,,b04,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100720-CKSABI-CKSBEL-0,,,Bradley,,b04,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100721-CKSABI-CKSCON-0,,,Bradley,,a04,rf
Central Kansas League,CKSABI,Abilene,1910-CBE,19100722-CKSABI-CKSCON-0,,,Bradley,,b04,2b
Central Kansas League,CKSABI,Abilene,1910-CBE,19100723-CKSABI-CKSCON-0,,,Bradley,,a04,3b
Central Kansas League,CKSABI,Abilene,1910-ADC,19100726-CKSABI-CKSMAN-1,,,Bradley,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100726-CKSABI-CKSMAN-2,,,Bradley,,b03,lf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100727-CKSABI-CKSMAN-0,,,Bradley,,b00,rf
Central Kansas League,CKSABI,Abilene,1910-ADC,19100728-CKSABI-CKSJUC-0,,,Bradley,,b00,rf-1b
Central Kansas League,CKSABI,Abilene,1910-MM,19100801-CKSABI-CKSMAN-0,,,Bradley,,a05,2b
Central Kansas League,CKSABI,Abilene,1910-MM,19100802-CKSABI-CKSMAN-0,,,Bradley,,a06,2b
Central Kansas League,CKSABI,Abilene,1910-ADC,19100803-CKSABI-CKSMAN-1,,,Bradley,,a06,2b
Central Kansas League,CKSABI,Abilene,1910-ADC,19100805-CKSABI-CKSCLC-0,,,Bradley,,b06,2b
Central Kansas League,CKSABI,Abilene,1910-ADR,19100811-CKSABI-CKSCON-0,,,Bradley,,b06,2b
Central Kansas League,CKSABI,Abilene,1910-CBE,19100812-CKSABI-CKSCON-0,,,Bradley,,b06,2b
Central Kansas League,CKSABI,Abilene,1910-JCDU,19100815-CKSABI-CKSJUC-0,,,Bradley,,a06,2b
Central Kansas League,CKSABI,Abilene,1910-JCDU,19100816-CKSABI-CKSJUC-0,,,Bradley,,a06,2b
Central Kansas League,CKSABI,Abilene,1910-CCD,19100531-CKSABI-CKSCLC-1,Britton,,Bretton,,a07,3b
Central Kansas League,CKSABI,Abilene,1910-CCD,19100531-CKSABI-CKSCLC-2,Britton,,Bretton,,a08,3b
Central Kansas League,CKSABI,Abilene,1910-CCD,19100601-CKSABI-CKSCLC-0,Britton,,Bretton,,a08,3b
Central Kansas League,CKSABI,Abilene,1910-SEJ,19100519-CKSABI-CKSELL-0,Britton,,Brittain,,a08,3b
Central Kansas League,CKSABI,Abilene,1910-EM,19100520-CKSABI-CKSELL-0,Britton,,Brittain,,a08,3b
Central Kansas League,CKSABI,Abilene,1910-EM,19100714-CKSABI-CKSELL-0,Britton,,Brittain,,a05,3b
Central Kansas League,CKSABI,Abilene,1910-EM,19100715-CKSABI-CKSELL-0,Britton,,Brittain,,a05,3b
Central Kansas League,CKSABI,Abilene,1910-EM,19100716-CKSABI-CKSELL-0,Britton,,Brittain,,a06,3b
Central Kansas League,CKSABI,Abilene,1910-MM,19100801-CKSABI-CKSMAN-0,Britton,,Brittain,,a07,3b
Central Kansas League,CKSABI,Abilene,1910-MM,19100802-CKSABI-CKSMAN-0,Britton,,Brittain,,a05,3b
Central Kansas League,CKSABI,Abilene,1910-CCD,19100708-CKSABI-CKSCLC-0,Britton,,Brittian,,a07,3b
Central Kansas League,CKSABI,Abilene,1910-CCD,19100709-CKSABI-CKSCLC-0,Britton,,Brittian,,a07,3b
Central Kansas League,CKSABI,Abilene,1910-SDU,19100517-CKSABI-CKSSAL-0,,,Britton,,a06,3b
Central Kansas League,CKSABI,Abilene,1910-SDU,19100518-CKSABI-CKSSAL-0,,,Britton,,a08,3b
Central Kansas League,CKSABI,Abilene,1910-SEJ,19100521-CKSABI-CKSELL-0,,,Britton,,a07,3b
Central Kansas League,CKSABI,Abilene,1910-ADC,19100523-CKSABI-CKSBEL-0,,,Britton,,b07,3b
Central Kansas League,CKSABI,Abilene,1910-ADC,19100524-CKSABI-CKSBEL-0,,,Britton,,b07,3b
Central Kansas League,CKSABI,Abilene,1910-BDC,19100525-CKSABI-CKSBEL-0,,,Britton,,b07,3b
Central Kansas League,CKSABI,Abilene,1910-ADC,19100526-CKSABI-CKSCON-0,,,Britton,,b07,3b
Central Kansas League,CKSABI,Abilene,1910-ADC,19100527-CKSABI-CKSCON-0,,,Britton,,b08,3b
Central Kansas League,CKSABI,Abilene,1910-ADR,19100528-CKSABI-CKSCON-0,,,Britton,,b08,3b
Central Kansas League,CKSABI,Abilene,1910-JCDU,19100602-CKSABI-CKSJUC-0,,,Britton,,b07,3b
