game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
YMSPQTY,1915,Northern League,1915-05-08,0,regular,P8462149,Landry,
BLGLRDT,1915,Northern League,1915-05-10,0,regular,P8462149,Landry,
NHTQJQK,1915,Northern League,1915-05-11,0,regular,P8462149,Landry,
QNWQNDL,1915,Northern League,1915-05-12,0,regular,P8462149,Landry,
RZBDLVZ,1915,Northern League,1915-05-13,0,regular,P8462149,Landry,
MHYXTQV,1915,Northern League,1915-05-18,0,regular,P6227981,Jacobs,
CFXGWXB,1915,Northern League,1915-05-19,0,regular,P6227981,Jacobs,
GGWBRBC,1915,Northern League,1915-05-20,0,regular,P6227981,Jacobs,
KSDTXSC,1915,Northern League,1915-05-21,0,regular,P8462149,Landry,
QKPZPCQ,1915,Northern League,1915-05-22,1,regular,P8462149,Landry,
SZTXQKR,1915,Northern League,1915-05-22,2,regular,P8462149,Landry,
YRLFQTD,1915,Northern League,1915-05-24,1,regular,P8462149,Landry,
XYKWBMK,1915,Northern League,1915-05-24,2,regular,P8462149,Landry,
GHYRXYS,1915,Northern League,1915-05-25,0,regular,P8462149,Landry,
BHJLQKC,1915,Northern League,1915-05-26,0,regular,P6227981,Jacobs,
ZXKZHQK,1915,Northern League,1915-05-27,0,regular,P6227981,Jacobs,
VYYSSYF,1915,Northern League,1915-05-28,0,regular,P6227981,Jacobs,
KMGYVDH,1915,Northern League,1915-05-29,1,regular,P6227981,Jacobs,
SLBZFZY,1915,Northern League,1915-05-29,2,regular,P6227981,Jacobs,
ZYVSVXH,1915,Northern League,1915-05-30,0,exhibition,P6678234,Dusty Rhoades,
ZHCVMRH,1915,Northern League,1915-05-31,1,regular,P8462149,Landry,
DRTCBKC,1915,Northern League,1915-05-31,2,regular,P8462149,Landry,
JFCBJGS,1915,Northern League,1915-06-02,0,regular,P8462149,Landry,
JFLSXRQ,1915,Northern League,1915-06-03,0,regular,P8462149,Landry,
MVPNCVS,1915,Northern League,1915-06-05,0,regular,P8462149,Landry,
NGQPSSM,1915,Northern League,1915-06-06,0,regular,P8462149,Landry,
MMHXTHL,1915,Northern League,1915-06-07,0,regular,P8462149,Landry,
SXDQBRY,1915,Northern League,1915-06-09,1,regular,P8462149,Landry,
RYPLZCW,1915,Northern League,1915-06-09,2,regular,P8462149,Landry,
QTGBCJX,1915,Northern League,1915-06-15,0,regular,P8462149,Landry,
TBWKBPD,1915,Northern League,1915-06-16,0,regular,P8462149,Landry,
FDBQTYR,1915,Northern League,1915-06-17,0,regular,P8462149,Landry,
BVBTFHN,1915,Northern League,1915-06-19,0,regular,P8462149,Landry,
JVQJTZP,1915,Northern League,1915-06-20,0,regular,P8462149,Landry,
NWHPHNN,1915,Northern League,1915-06-21,0,regular,P8462149,Landry,
RTLPGSR,1915,Northern League,1915-06-22,0,regular,P8462149,Landry,
VBLRSZR,1915,Northern League,1915-06-24,0,regular,P6227981,Jacobs,
YKVYVHC,1915,Northern League,1915-06-25,1,regular,P6227981,Jacobs,
PSJZGSD,1915,Northern League,1915-06-25,2,regular,P6227981,Jacobs,
BTXZWBN,1915,Northern League,1915-06-26,0,regular,P6227981,Jacobs,
XZMJJHR,1915,Northern League,1915-06-28,0,regular,P2255101,Carney,
JSPKGNJ,1915,Northern League,1915-06-29,0,regular,P2255101,Carney,
NGKRWPF,1915,Northern League,1915-06-30,0,regular,P2255101,Carney,
CPRLHRD,1915,Northern League,1915-07-01,1,regular,P8462149,Landry,
PZFTCHF,1915,Northern League,1915-07-01,2,regular,P8462149,Landry,
TTCTCQK,1915,Northern League,1915-07-03,1,regular,P8462149,Landry,
DDGVBZB,1915,Northern League,1915-07-03,2,regular,P8462149,Landry,
LSKNTNT,1915,Northern League,1915-07-05,1,regular,P6190935,Robert Boese,
LSKNTNT,1915,Northern League,1915-07-05,1,regular,P7627999,Bartoff,
LSKNTNT,1915,Northern League,1915-07-05,1,regular,P1950791,Thomas,
GKJSBGL,1915,Northern League,1915-07-06,0,regular,P8462149,Landry,
XWKPDBP,1915,Northern League,1915-07-06,0,regular,P6227981,Jacobs,
VGZMWTD,1915,Northern League,1915-07-06,0,regular,P2255101,Carney,
JJHPTQB,1915,Northern League,1915-07-07,0,regular,P8462149,Landry,
DFTMMWR,1915,Northern League,1915-07-07,0,regular,P6227981,Jacobs,
JCTPPCG,1915,Northern League,1915-07-07,1,regular,P2255101,Carney,
FDKTZZJ,1915,Northern League,1915-07-07,2,regular,P2255101,Carney,
DYXJGPY,1915,Northern League,1915-07-08,0,regular,P6227981,Jacobs,
PLDPNKV,1915,Northern League,1915-07-08,0,regular,P2255101,Carney,
ZPRNLVT,1915,Northern League,1915-07-09,0,regular,P6227981,Jacobs,
PBBKPKG,1915,Northern League,1915-07-09,0,regular,P8462149,Landry,
SZXTPBJ,1915,Northern League,1915-07-10,0,regular,P6227981,Jacobs,
PFJGJGG,1915,Northern League,1915-07-10,0,regular,P2255101,Carney,
WHPYNFF,1915,Northern League,1915-07-12,1,regular,P7076289,Rhoades,
WHPYNFF,1915,Northern League,1915-07-12,1,regular,P3749836,Gervais,
YXVLJCG,1915,Northern League,1915-07-13,0,regular,P2255101,Carney,
QNXNLVL,1915,Northern League,1915-07-13,0,regular,P8462149,Landry,
LZFRTXG,1915,Northern League,1915-07-13,0,regular,P8004104,Fox,
KSQYSQG,1915,Northern League,1915-07-14,0,regular,P8462149,Landry,
RZLXLJT,1915,Northern League,1915-07-15,1,regular,P2255101,Carney,
QPTRSTX,1915,Northern League,1915-07-15,2,regular,P2255101,Carney,
GWDKSPR,1915,Northern League,1915-07-16,0,regular,P8462149,Landry,
TLYXYNQ,1915,Northern League,1915-07-16,0,regular,P8004104,Fox,
WFXCQMH,1915,Northern League,1915-07-20,0,regular,P8462149,Landry,
RZMFNWL,1915,Northern League,1915-07-20,0,regular,P8004104,Fox,
NGLNCXW,1915,Northern League,1915-07-21,1,regular,P8004104,Fox,
RDWJNTB,1915,Northern League,1915-07-21,2,regular,P8004104,Fox,
YCFFHJR,1915,Northern League,1915-07-22,0,regular,P8004104,Fox,
SKXPKZC,1915,Northern League,1915-07-23,0,regular,P2255101,Carney,
PRDGZFK,1915,Northern League,1915-07-23,1,regular,P8004104,Fox,
PYVYQYR,1915,Northern League,1915-07-23,2,regular,P8004104,Fox,
FWNTHQH,1915,Northern League,1915-07-24,1,regular,P8462149,Landry,
KJTFSQS,1915,Northern League,1915-07-24,2,regular,P8462149,Landry,
LYYSTPG,1915,Northern League,1915-07-24,1,regular,P8004104,Fox,
HPHSLJG,1915,Northern League,1915-07-24,2,regular,P8004104,Fox,
YJCWGJG,1915,Northern League,1915-07-24,0,regular,P2255101,Carney,
BPDLVWG,1915,Northern League,1915-07-26,0,regular,P2255101,Carney,
MBCYCBG,1915,Northern League,1915-07-28,2,regular,P8462149,Landry,
ZTJSKMW,1915,Northern League,1915-07-31,0,regular,P2255101,Carney,
LKBRBNG,1915,Northern League,1915-08-26,0,regular,P2255101,Carney,
