game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
NTFNLVH,1910,Central Kansas League,1910-05-23,0,regular,P3273001,Sparks,
SZGFXPP,1910,Central Kansas League,1910-05-24,0,regular,P9792213,,
XVYZQPK,1910,Central Kansas League,1910-05-26,0,regular,P8071722,Weymen,
XVYZQPK,1910,Central Kansas League,1910-05-26,0,regular,P3273001,Sparks,
CXCWYZG,1910,Central Kansas League,1910-05-27,0,regular,P8524066,Wayman,
CXCWYZG,1910,Central Kansas League,1910-05-27,0,regular,P3273001,Sparks,
HLRDHDV,1910,Central Kansas League,1910-06-06,0,regular,P8824901,Graham,
WFLJSYF,1910,Central Kansas League,1910-06-09,0,regular,P8014442,Snyder,
JBJPGQZ,1910,Central Kansas League,1910-06-10,0,regular,P8014442,Snyder,
PWPJPFX,1910,Central Kansas League,1910-06-11,0,regular,P8014442,Snyder,
SKKNPTL,1910,Central Kansas League,1910-06-13,0,regular,P8385370,Snider,
NDQGXJD,1910,Central Kansas League,1910-06-14,0,regular,P8014442,Snyder,
FKWJWSQ,1910,Central Kansas League,1910-06-15,0,regular,P8385370,Snider,
QCMMRNJ,1910,Central Kansas League,1910-06-18,0,regular,P9792213,,
RWJQXJS,1910,Central Kansas League,1910-06-19,0,regular,P9792213,,
KNKWWTL,1910,Central Kansas League,1910-06-20,0,regular,P6197742,Hamlin,
YHHKKDX,1910,Central Kansas League,1910-06-24,0,regular,P8014442,Snyder,
ZSJJTNP,1910,Central Kansas League,1910-06-30,0,regular,P7777482,Mythen,
FRVBVXK,1910,Central Kansas League,1910-07-01,0,regular,P7777482,Mythen,
CTQSKMM,1910,Central Kansas League,1910-07-12,0,regular,P6273958,Reilly,
ZBHZSBQ,1910,Central Kansas League,1910-07-19,0,regular,P2318548,Whalen,
KDDPQMC,1910,Central Kansas League,1910-07-20,0,regular,P9792213,,
HWFDXNZ,1910,Central Kansas League,1910-07-21,0,regular,P8824901,Graham,
DXWZPMB,1910,Central Kansas League,1910-07-25,0,regular,P9792213,,
WQFZTMH,1910,Central Kansas League,1910-07-26,1,regular,P6197742,Hamlin,
JNLQKNW,1910,Central Kansas League,1910-07-26,2,regular,P6197742,Hamlin,
PVRSYCD,1910,Central Kansas League,1910-07-27,0,regular,P6197742,Hamlin,
KDJYGQP,1910,Central Kansas League,1910-07-28,0,regular,P9792213,,
FLJJJVF,1910,Central Kansas League,1910-08-03,1,regular,P8824901,Graham,
KFBCCLW,1910,Central Kansas League,1910-08-05,0,regular,P9792213,,
NGZWZVR,1910,Central Kansas League,1910-08-07,0,regular,P9792213,,
