game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
LCGXZMD,1910,Pacific Coast League,1910-03-30,0,regular,P2891427,McGreevy,
QHZXLLC,1910,Pacific Coast League,1910-04-03,2,regular,P2891427,McGreevy,
