key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9
LCGXZMD,1910-03-30,0,Pacific Coast,regular,,Vernon,0,,Los Angeles,1,,4000,1:30,,final,,,1910/1910-LAH/LAH-19100330.txt,"Los Angeles Herald, 1910-03-31",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,X
QHZXLLC,1910-04-03,2,Pacific Coast,regular,,Los Angeles,0,,Vernon,1,,5000,1:35,,final,,,1910/1910-LAH/LAH-19100330.txt,"Los Angeles Herald, 1910-04-04",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
