league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1910,Carolina Association,regular,P8576501, Clapp,,Greensboro,1910-04-28,1910-04-28,1,0,0,0,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P2259507,Abercrombie,,Spartanburg,1910-05-02,1910-05-06,5,1,0,0,0,0,4,0,1,3,0,1
1910,Carolina Association,regular,P9374451,Averett,,Spartanburg,1910-04-29,1910-05-09,3,3,0,0,0,0,0,0,0,0,0,3
1910,Carolina Association,regular,P4717816,Bausewine,,Charlotte,1910-04-29,1910-04-29,1,1,0,0,0,0,0,0,0,0,0,1
1910,Carolina Association,regular,P6179059,Bauswine,,Charlotte,1910-05-03,1910-05-09,2,2,0,0,0,0,0,0,0,0,0,2
1910,Carolina Association,regular,P5712400,Bennett,,Winston-Salem,1910-05-02,1910-05-10,3,3,0,0,0,0,0,0,0,0,0,3
1910,Carolina Association,regular,P2124846,Bent,,Greensboro,1910-05-03,1910-05-03,1,0,0,0,0,0,0,0,0,0,1,0
1910,Carolina Association,regular,P3766168,Bentley,,Greensboro,1910-04-28,1910-05-10,8,0,0,0,0,0,1,0,0,1,7,0
1910,Carolina Association,regular,P4617856,Beusse,F.,Greensboro,1910-04-28,1910-04-28,1,0,0,0,1,0,0,0,0,0,0,0
1910,Carolina Association,regular,P0413018,Bigbie,,Spartanburg,1910-04-28,1910-05-10,9,0,0,0,0,9,0,0,0,0,0,0
1910,Carolina Association,regular,P4375682,Blackstone,,Greenville,1910-04-28,1910-05-10,9,0,0,0,0,0,9,9,0,0,0,0
1910,Carolina Association,regular,P3399639,Brannon,,Anderson,1910-04-28,1910-05-10,5,0,0,0,0,0,0,0,0,0,5,0
1910,Carolina Association,regular,P3146890,Brazille,,Charlotte,1910-04-28,1910-05-06,3,3,0,0,0,0,0,0,0,0,0,3
1910,Carolina Association,regular,P6253753,Brennan,,Charlotte,1910-04-28,1910-04-28,1,0,0,1,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P8193597,Brennen,,Charlotte,1910-04-29,1910-05-10,8,0,0,8,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P5889755,Brennon,,Anderson,1910-05-03,1910-05-03,1,0,0,0,0,0,0,0,0,0,1,0
1910,Carolina Association,regular,P8451131,Brent,,Winston-Salem,1910-04-28,1910-05-10,9,0,0,0,0,0,9,9,0,0,0,0
1910,Carolina Association,regular,P6589257,Brockman,,Greenville,1910-04-28,1910-05-02,3,0,3,0,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P9895549,Buesse,C.,Greensboro,1910-04-29,1910-04-29,1,0,0,0,0,0,0,0,0,0,1,0
1910,Carolina Association,regular,P8850432,Buesse,F.,Greensboro,1910-04-29,1910-04-29,1,0,0,0,1,0,0,0,0,0,0,0
1910,Carolina Association,regular,P9715524,Bullock,,Spartanburg,1910-04-28,1910-05-10,9,0,9,0,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P3971425,Cashion,,Greenville,1910-05-03,1910-05-10,6,0,0,0,0,0,5,0,5,0,1,0
1910,Carolina Association,regular,P4142581,Clapp,,Greensboro,1910-04-29,1910-05-09,4,0,0,3,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P1597916,Corbett,,Anderson,1910-04-28,1910-05-10,9,0,0,9,0,0,0,0,0,0,0,0
1910,Carolina Association,regular,P3042039,Coutts,,Charlotte,1910-04-28,1910-05-10,9,0,0,0,0,0,9,9,0,0,0,0
1910,Carolina Association,regular,P5143743,Cross,,Charlotte,1910-04-28,1910-05-10,9,0,0,0,9,0,0,0,0,0,0,0
1910,Carolina Association,regular,P2623580,Crouch,,Spartanburg,1910-05-03,1910-05-09,2,2,0,0,0,0,0,0,0,0,0,2
1910,Carolina Association,regular,P1921848,Davies,,Greenville,1910-04-29,1910-04-29,1,1,0,0,0,0,0,0,0,0,0,1
1910,Carolina Association,regular,P9522641,Derrick,C.,Greenville,1910-04-28,1910-05-10,9,0,0,0,0,9,0,0,0,0,0,0
1910,Carolina Association,regular,P8477524,Derrick,F.,Greenville,1910-04-28,1910-05-10,9,0,6,0,0,0,3,0,3,0,0,0
1910,Carolina Association,regular,P5705345,Dobard,,Charlotte,1910-04-28,1910-05-10,6,0,0,0,0,6,0,0,0,0,0,0
1910,Carolina Association,regular,P0518869,Dona'dson,,Spartanburg,1910-04-29,1910-04-29,1,0,0,0,1,0,0,0,0,0,0,0
1910,Carolina Association,regular,P6421306,Donaldson,,Spartanburg,1910-04-28,1910-05-02,2,0,0,0,2,0,0,0,0,0,0,0
1910,Carolina Association,regular,P7127809,Drumm,,Greenville,1910-04-29,1910-05-04,2,2,0,0,0,0,0,0,0,0,0,2
1910,Carolina Association,regular,P7829861,Duff,,Winston-Salem,1910-04-29,1910-04-29,1,1,0,0,0,0,0,0,0,0,0,1
1910,Carolina Association,regular,P5055730,Duvie,,Charlotte,1910-05-04,1910-05-10,2,2,0,0,0,0,0,0,0,0,0,2
1910,Carolina Association,regular,P9112613,Eldridge,,Greensboro,1910-04-29,1910-05-09,3,3,0,0,0,0,0,0,0,0,0,3
1910,Carolina Association,regular,P0207817,Fairbanks,,Spartanburg,1910-04-28,1910-05-10,9,0,0,5,0,0,4,0,3,1,0,0
1910,Carolina Association,regular,P5626054,Farmer,,Anderson,1910-04-28,1910-05-04,2,2,0,0,0,0,0,0,0,0,0,2
