game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
BBSWPCT,1915,Blue Ridge League,1915-05-27,0,regular,P5310140,Stricker,,Chambersburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBSWPCT,1915,Blue Ridge League,1915-05-27,0,regular,P2368453,Stroh,,Chambersburg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBSWPCT,1915,Blue Ridge League,1915-05-27,0,regular,,TOTALS,,Chambersburg,,,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
BBSWPCT,1915,Blue Ridge League,1915-05-27,0,regular,P6283929,Revener,,Hagerstown,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBSWPCT,1915,Blue Ridge League,1915-05-27,0,regular,P8203478,Laughlin,,Hagerstown,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBSWPCT,1915,Blue Ridge League,1915-05-27,0,regular,,TOTALS,,Hagerstown,,,,3,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P7531335,Reeder,,Gettysburg,2b,1,5,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P5702478,Rudolph,,Gettysburg,lf,2,5,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P1354086,Jarosick,,Gettysburg,c,3,4,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P4608038,Plank,,Gettysburg,1b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P5007315,Stover,,Gettysburg,ss,5,3,1,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0,4,1,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P2763281,Kelly,,Gettysburg,cf,6,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P4073071,Jones,,Gettysburg,rf,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P4948027,Oyler,,Gettysburg,3b,8,4,2,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P1134099,Stair,,Gettysburg,p,9,3,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,5,6,2,,,0,6,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,,TOTALS,,Gettysburg,,,36,5,,9,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,27,14,2,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P5061247,Starr,,Hanover,2b,1,2,0,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P2957137,Traub,,Hanover,p,10,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,0,3,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P2281606,Howe,,Hanover,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P3660928,Eline,,Hanover,3b,2,4,0,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P4708559,Coyle,,Hanover,ss,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P7787024,Clunk,,Hanover,cf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P4148452,Steinbach,,Hanover,c,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P0932041,Raab,,Hanover,lf,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P1416693,Hostetter,,Hanover,1b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,1,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P4098859,Hershey,,Hanover,rf,8,2,0,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,P6667122,Johnson,,Hanover,p,9,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,,0,2,0,,,,
NPNCVTN,1915,Blue Ridge League,1915-05-27,0,regular,,TOTALS,,Hanover,,,32,0,,4,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,26,12,1,,,,
PKTRCNT,1915,Blue Ridge League,1915-05-27,0,regular,P9428503,Stevens,,Frederick,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKTRCNT,1915,Blue Ridge League,1915-05-27,0,regular,P6217102,Whalen,,Frederick,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKTRCNT,1915,Blue Ridge League,1915-05-27,0,regular,,TOTALS,,Frederick,,,,14,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
PKTRCNT,1915,Blue Ridge League,1915-05-27,0,regular,P8247791,Kelly,,Martinsburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKTRCNT,1915,Blue Ridge League,1915-05-27,0,regular,P8488095,Schauffle,,Martinsburg,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKTRCNT,1915,Blue Ridge League,1915-05-27,0,regular,P9975200,Zachary,,Martinsburg,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKTRCNT,1915,Blue Ridge League,1915-05-27,0,regular,,TOTALS,,Martinsburg,,,,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P7531335,Reeder,,Gettysburg,2b,1,3,0,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P2090447,Kane,,Gettysburg,lf,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P2763281,Kelly,,Gettysburg,cf,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P4608038,Plank,,Gettysburg,1b,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P5007315,Stover,,Gettysburg,ss,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P1354086,Jarosick,,Gettysburg,c,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P4073071,Jones,,Gettysburg,rf,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P4948027,Oyler,,Gettysburg,3b,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P5702478,Rudolph,,Gettysburg,p,9,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,1,1,1,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,,TOTALS,,Gettysburg,,,30,1,,5,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,27,7,2,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P5061247,Starr,,Hanover,ss,1,4,1,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,4,1,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P3660928,Eline,,Hanover,3b,2,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P2479182,Herman,,Hanover,2b,3,5,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P7787024,Clunk,,Hanover,rf,4,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P4148452,Steinbach,,Hanover,c,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P0932041,Raab,,Hanover,cf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P1416693,Hostetter,,Hanover,1b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P4098859,Hershey,,Hanover,rf,8,3,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,P7566049,Sherman,,Hanover,p,9,3,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,1,0,,,,
MYCTTRN,1915,Blue Ridge League,1915-05-28,0,regular,,TOTALS,,Hanover,,,35,5,,10,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,27,11,1,,,,
RCPWWBX,1915,Blue Ridge League,1915-05-28,0,regular,P3160850,Bitters,,Chambersburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCPWWBX,1915,Blue Ridge League,1915-05-28,0,regular,P2368453,Stroh,,Chambersburg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCPWWBX,1915,Blue Ridge League,1915-05-28,0,regular,,TOTALS,,Chambersburg,,,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
RCPWWBX,1915,Blue Ridge League,1915-05-28,0,regular,P2514682,Pearson,,Hagerstown,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCPWWBX,1915,Blue Ridge League,1915-05-28,0,regular,P8203478,Laughlin,,Hagerstown,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCPWWBX,1915,Blue Ridge League,1915-05-28,0,regular,,TOTALS,,Hagerstown,,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
ZRYRZQC,1915,Blue Ridge League,1915-05-28,0,regular,P7076879,Norton,,Frederick,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
