game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
VKCGNNK,1910,Carolina Association,1910-04-30,0,regular,P3473665,Handiboe,
VVQCFYJ,1910,Carolina Association,1910-04-30,0,regular,P8829153,Mackey,
DLBSXCH,1910,Carolina Association,1910-04-30,0,regular,P3067569,McCloskey,
PJNJJGD,1910,Carolina Association,1910-06-02,0,regular,P1221341,Mackay,
BNYFSRJ,1910,Carolina Association,1910-06-02,0,regular,P3473665,Handiboe,
MJKXSMV,1910,Carolina Association,1910-06-02,0,regular,P4637475,Rudderham,
RKHBHSJ,1910,Carolina Association,1910-06-07,0,regular,P1221341,Mackay,
RMJLZSP,1910,Carolina Association,1910-06-07,0,regular,P1365521,Handibou,
VXWTKTL,1910,Carolina Association,1910-06-13,0,regular,P1221341,Mackay,
THXDZKV,1910,Carolina Association,1910-08-08,0,regular,P3473665,Handiboe,
SZYMGPT,1910,Carolina Association,1910-08-09,0,regular,P3399459,Hamilton,
VGMXMXZ,1910,Carolina Association,1910-08-13,0,regular,P4637475,Rudderham,
