team.league,team.key,team.name,source,key,gloss.name.last,gloss.name.first,person.name.last,person.name.first,person.seq,pos
Southern Association,SOAATL,Atlanta,1915-SL,19150415-SOAATL-SOANOR-0,,,Allen,,b08,p
Southern Association,SOAATL,Atlanta,1915-SL,19150419-SOAATL-SOAMOB-0,,,Allen,,a08,p
Southern Association,SOAATL,Atlanta,1915-SL,19150413-SOAATL-SOAMOB-0,,,Bisland,,a01,ss
Southern Association,SOAATL,Atlanta,1915-SL,19150414-SOAATL-SOANOR-0,,,Bisland,,b01,ss
Southern Association,SOAATL,Atlanta,1915-SL,19150415-SOAATL-SOANOR-0,,,Bisland,,b01,ss
Southern Association,SOAATL,Atlanta,1915-SL,19150416-SOAATL-SOANOR-0,,,Bisland,,b03,ss
Southern Association,SOAATL,Atlanta,1915-SL,19150417-SOAATL-SOANOR-0,,,Bisland,,b03,ss
Southern Association,SOAATL,Atlanta,1915-SL,19150418-SOAATL-SOAMOB-0,,,Bisland,,a04,ss
Southern Association,SOAATL,Atlanta,1915-SL,19150419-SOAATL-SOAMOB-0,,,Bisland,,a04,ss
Southern Association,SOAATL,Atlanta,1915-SL,19150420-SOAATL-SOAMOB-0,,,Bisland,,a04,ss
Southern Association,SOAATL,Atlanta,1915-SL,19150421-SOAATL-SOABIR-0,,,Bisland,,a04,ss
Southern Association,SOAATL,Atlanta,1915-SL,19150422-SOAATL-SOABIR-0,,,Bisland,,a04,ss
Southern Association,SOAATL,Atlanta,1915-SL,19150423-SOAATL-SOABIR-0,,,Bisland,,a04,ss
Southern Association,SOAATL,Atlanta,1915-SL,19150413-SOAATL-SOAMOB-0,,,Bowden,,a00,lf
Southern Association,SOAATL,Atlanta,1915-SL,19150414-SOAATL-SOANOR-0,,,Bowden,,b00,lf
Southern Association,SOAATL,Atlanta,1915-SL,19150415-SOAATL-SOANOR-0,,,Bowden,,b00,lf
Southern Association,SOAATL,Atlanta,1915-SL,19150416-SOAATL-SOANOR-0,,,Bowden,,b06,lf
Southern Association,SOAATL,Atlanta,1915-SL,19150417-SOAATL-SOANOR-0,,,Bowden,,b06,lf
Southern Association,SOAATL,Atlanta,1915-SL,19150418-SOAATL-SOAMOB-0,,,Bowden,,a00,lf
Southern Association,SOAATL,Atlanta,1915-SL,19150419-SOAATL-SOAMOB-0,,,Bowden,,a00,lf
Southern Association,SOAATL,Atlanta,1915-SL,19150420-SOAATL-SOAMOB-0,,,Bowden,,a00,lf
Southern Association,SOAATL,Atlanta,1915-SL,19150421-SOAATL-SOABIR-0,,,Bowden,,a00,lf
Southern Association,SOAATL,Atlanta,1915-SL,19150422-SOAATL-SOABIR-0,,,Bowden,,a00,lf
Southern Association,SOAATL,Atlanta,1915-SL,19150423-SOAATL-SOABIR-0,,,Bowden,,a00,lf
Southern Association,SOAATL,Atlanta,1915-SL,19150415-SOAATL-SOANOR-0,,,Browning,,b10,p
Southern Association,SOAATL,Atlanta,1915-SL,19150423-SOAATL-SOABIR-0,,,Browning,,a08,p
Southern Association,SOAATL,Atlanta,1915-SL,19150416-SOAATL-SOANOR-0,,,Dent,,b08,p
Southern Association,SOAATL,Atlanta,1915-SL,19150422-SOAATL-SOABIR-0,,,Dent,,a08,p
Southern Association,SOAATL,Atlanta,1915-SL,19150413-SOAATL-SOAMOB-0,,,Eibel,,a02,1b
Southern Association,SOAATL,Atlanta,1915-SL,19150414-SOAATL-SOANOR-0,,,Eibel,,b02,1b
Southern Association,SOAATL,Atlanta,1915-SL,19150415-SOAATL-SOANOR-0,,,Eibel,,b02,1b
Southern Association,SOAATL,Atlanta,1915-SL,19150416-SOAATL-SOANOR-0,,,Eibel,,b02,1b
Southern Association,SOAATL,Atlanta,1915-SL,19150417-SOAATL-SOANOR-0,,,Eibel,,b02,1b
Southern Association,SOAATL,Atlanta,1915-SL,19150418-SOAATL-SOAMOB-0,,,Eibel,,a02,1b
Southern Association,SOAATL,Atlanta,1915-SL,19150419-SOAATL-SOAMOB-0,,,Eibel,,a02,1b
Southern Association,SOAATL,Atlanta,1915-SL,19150420-SOAATL-SOAMOB-0,,,Eibel,,a02,1b
Southern Association,SOAATL,Atlanta,1915-SL,19150421-SOAATL-SOABIR-0,,,Eibel,,a02,1b
Southern Association,SOAATL,Atlanta,1915-SL,19150422-SOAATL-SOABIR-0,,,Eibel,,a05,1b
Southern Association,SOAATL,Atlanta,1915-SL,19150423-SOAATL-SOABIR-0,,,Eibel,,a05,1b
Southern Association,SOAATL,Atlanta,1915-SL,19150413-SOAATL-SOAMOB-0,,,Hiett,,a08,p
Southern Association,SOAATL,Atlanta,1915-SL,19150417-SOAATL-SOANOR-0,,,Hiett,,b08,p
Southern Association,SOAATL,Atlanta,1915-SL,19150420-SOAATL-SOAMOB-0,,,Hiett,,a08,p
Southern Association,SOAATL,Atlanta,1915-SL,19150414-SOAATL-SOANOR-0,,,Jenkins,,b07,c
Southern Association,SOAATL,Atlanta,1915-SL,19150415-SOAATL-SOANOR-0,,,Jenkins,,b09,c
Southern Association,SOAATL,Atlanta,1915-SL,19150418-SOAATL-SOAMOB-0,,,Jenkins,,a07,c
Southern Association,SOAATL,Atlanta,1915-SL,19150419-SOAATL-SOAMOB-0,,,Jenkins,,a07,c
Southern Association,SOAATL,Atlanta,1915-SL,19150420-SOAATL-SOAMOB-0,,,Jenkins,,a07,c
Southern Association,SOAATL,Atlanta,1915-SL,19150421-SOAATL-SOABIR-0,,,Jenkins,,a07,c
Southern Association,SOAATL,Atlanta,1915-SL,19150422-SOAATL-SOABIR-0,,,Lee,,a07,rf
Southern Association,SOAATL,Atlanta,1915-SL,19150423-SOAATL-SOABIR-0,,,Lee,,a07,rf
Southern Association,SOAATL,Atlanta,1915-SL,19150413-SOAATL-SOAMOB-0,,,Manning,,a04,rf
Southern Association,SOAATL,Atlanta,1915-SL,19150414-SOAATL-SOANOR-0,,,Manning,,b04,rf
Southern Association,SOAATL,Atlanta,1915-SL,19150415-SOAATL-SOANOR-0,,,Manning,,b04,rf
Southern Association,SOAATL,Atlanta,1915-SL,19150416-SOAATL-SOANOR-0,,,Manning,,b04,rf
Southern Association,SOAATL,Atlanta,1915-SL,19150417-SOAATL-SOANOR-0,,,Manning,,b04,rf
Southern Association,SOAATL,Atlanta,1915-SL,19150418-SOAATL-SOAMOB-0,,,Manning,,a10,p
Southern Association,SOAATL,Atlanta,1915-SL,19150421-SOAATL-SOABIR-0,,,Manning,,a09,p
Southern Association,SOAATL,Atlanta,1915-SL,19150423-SOAATL-SOABIR-0,,,Manning,,a09,ph
Southern Association,SOAATL,Atlanta,1915-SL,19150413-SOAATL-SOAMOB-0,,,Moran,,a03,cf
Southern Association,SOAATL,Atlanta,1915-SL,19150414-SOAATL-SOANOR-0,,,Moran,,b03,cf
Southern Association,SOAATL,Atlanta,1915-SL,19150415-SOAATL-SOANOR-0,,,Moran,,b03,cf
Southern Association,SOAATL,Atlanta,1915-SL,19150416-SOAATL-SOANOR-0,,,Moran,,b00,cf
Southern Association,SOAATL,Atlanta,1915-SL,19150417-SOAATL-SOANOR-0,,,Moran,,b00,cf
Southern Association,SOAATL,Atlanta,1915-SL,19150418-SOAATL-SOAMOB-0,,,Moran,,a03,cf
Southern Association,SOAATL,Atlanta,1915-SL,19150419-SOAATL-SOAMOB-0,,,Moran,,a03,cf
Southern Association,SOAATL,Atlanta,1915-SL,19150420-SOAATL-SOAMOB-0,,,Moran,,a03,cf
Southern Association,SOAATL,Atlanta,1915-SL,19150421-SOAATL-SOABIR-0,,,Moran,,a03,cf
Southern Association,SOAATL,Atlanta,1915-SL,19150422-SOAATL-SOABIR-0,,,Moran,,a02,cf
Southern Association,SOAATL,Atlanta,1915-SL,19150423-SOAATL-SOABIR-0,,,Moran,,a02,cf
Southern Association,SOAATL,Atlanta,1915-SL,19150416-SOAATL-SOANOR-0,,,Niederkorn,,b07,c
Southern Association,SOAATL,Atlanta,1915-SL,19150417-SOAATL-SOANOR-0,,,Niederkorn,,b10,ph
Southern Association,SOAATL,Atlanta,1915-SL,19150418-SOAATL-SOAMOB-0,,,Niederkorn,,a09,ph
Southern Association,SOAATL,Atlanta,1915-SL,19150414-SOAATL-SOANOR-0,,,Pearson,,b08,p
Southern Association,SOAATL,Atlanta,1915-SL,19150420-SOAATL-SOAMOB-0,,,Pearson,,a09,p
Southern Association,SOAATL,Atlanta,1915-SL,19150413-SOAATL-SOAMOB-0,,,Potts,,a06,2b
Southern Association,SOAATL,Atlanta,1915-SL,19150414-SOAATL-SOANOR-0,,,Potts,,b06,2b
Southern Association,SOAATL,Atlanta,1915-SL,19150415-SOAATL-SOANOR-0,,,Potts,,b06,2b
Southern Association,SOAATL,Atlanta,1915-SL,19150413-SOAATL-SOAMOB-0,,,Rumler,,a07,c
Southern Association,SOAATL,Atlanta,1915-SL,19150415-SOAATL-SOANOR-0,,,Rumler,,b07,c
Southern Association,SOAATL,Atlanta,1915-SL,19150417-SOAATL-SOANOR-0,,,Rumler,,b07,c
Southern Association,SOAATL,Atlanta,1915-SL,19150418-SOAATL-SOAMOB-0,,,Rumler,,a05,rf
Southern Association,SOAATL,Atlanta,1915-SL,19150419-SOAATL-SOAMOB-0,,,Rumler,,a05,rf
Southern Association,SOAATL,Atlanta,1915-SL,19150420-SOAATL-SOAMOB-0,,,Rumler,,a05,rf
Southern Association,SOAATL,Atlanta,1915-SL,19150421-SOAATL-SOABIR-0,,,Rumler,,a05,rf
Southern Association,SOAATL,Atlanta,1915-SL,19150422-SOAATL-SOABIR-0,,,Rumler,,a03,c
Southern Association,SOAATL,Atlanta,1915-SL,19150423-SOAATL-SOABIR-0,,,Rumler,,a03,c
Southern Association,SOAATL,Atlanta,1915-SL,19150416-SOAATL-SOANOR-0,,,Thompson,,b09,p
Southern Association,SOAATL,Atlanta,1915-SL,19150417-SOAATL-SOANOR-0,,,Thompson,,b09,p
Southern Association,SOAATL,Atlanta,1915-SL,19150421-SOAATL-SOABIR-0,,,Thompson,,a08,p
Southern Association,SOAATL,Atlanta,1915-SL,19150423-SOAATL-SOABIR-0,,,Thompson,,a10,p
