key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19150413-SOAATL-SOAMOB-0,Southern Association,1915-04-13,0,1915-SL,Atlanta,a,4,Mobile,h,1,final,
19150413-SOABIR-SOANOR-0,Southern Association,1915-04-13,0,1915-SL,Birmingham,a,4,New Orleans,h,7,final,
19150413-SOACNG-SOANVL-0,Southern Association,1915-04-13,0,1915-SL,Chattanooga,a,5,Nashville,h,8,final,
19150413-SOALRK-SOAMEM-0,Southern Association,1915-04-13,0,1915-SL,Little Rock,a,1,Memphis,h,6,final,
19150414-SOAATL-SOANOR-0,Southern Association,1915-04-14,0,1915-SL,New Orleans,a,5,Atlanta,h,1,final,
19150414-SOABIR-SOAMOB-0,Southern Association,1915-04-14,0,1915-SL,Mobile,a,6,Birmingham,h,4,final,
19150414-SOACNG-SOAMEM-0,Southern Association,1915-04-14,0,1915-SL,Memphis,a,2,Chattanooga,h,3,final,
19150414-SOALRK-SOANVL-0,Southern Association,1915-04-14,0,1915-SL,Nashville,a,4,Little Rock,h,0,final,
19150415-SOAATL-SOANOR-0,Southern Association,1915-04-15,0,1915-SL,New Orleans,a,7,Atlanta,h,5,final,
19150415-SOABIR-SOAMOB-0,Southern Association,1915-04-15,0,1915-SL,Mobile,a,5,Birmingham,h,7,final,
19150415-SOACNG-SOAMEM-0,Southern Association,1915-04-15,0,1915-SL,Memphis,a,17,Chattanooga,h,9,final,
19150415-SOALRK-SOANVL-0,Southern Association,1915-04-15,0,1915-SL,Nashville,a,13,Little Rock,h,5,final,
19150416-SOAATL-SOANOR-0,Southern Association,1915-04-16,0,1915-SL,New Orleans,a,6,Atlanta,h,7,final,
19150416-SOABIR-SOAMOB-0,Southern Association,1915-04-16,0,1915-SL,Mobile,a,5,Birmingham,h,3,final,
19150416-SOACNG-SOAMEM-0,Southern Association,1915-04-16,0,1915-SL,Memphis,a,8,Chattanooga,h,5,final,
19150416-SOALRK-SOANVL-0,Southern Association,1915-04-16,0,1915-SL,Nashville,a,7,Little Rock,h,1,final,
19150417-SOAATL-SOANOR-0,Southern Association,1915-04-17,0,1915-SL,New Orleans,a,7,Atlanta,h,4,final,
19150417-SOABIR-SOAMOB-0,Southern Association,1915-04-17,0,1915-SL,Mobile,a,4,Birmingham,h,3,final,
19150417-SOACNG-SOAMEM-0,Southern Association,1915-04-17,0,1915-SL,Memphis,a,4,Chattanooga,h,1,final,
19150417-SOALRK-SOANVL-0,Southern Association,1915-04-17,0,1915-SL,Nashville,a,7,Little Rock,h,3,final,
19150418-SOAATL-SOAMOB-0,Southern Association,1915-04-18,0,1915-SL,Atlanta,a,1,Mobile,h,5,final,
19150418-SOABIR-SOANOR-0,Southern Association,1915-04-18,0,1915-SL,Birmingham,a,6,New Orleans,h,0,final,
19150418-SOACNG-SOANVL-0,Southern Association,1915-04-18,0,1915-SL,Chattanooga,a,2,Nashville,h,3,final,
19150418-SOALRK-SOAMEM-0,Southern Association,1915-04-18,0,1915-SL,Little Rock,a,2,Memphis,h,6,final,
19150419-SOAATL-SOAMOB-0,Southern Association,1915-04-19,0,1915-SL,Atlanta,a,7,Mobile,h,0,final,
19150419-SOABIR-SOANOR-0,Southern Association,1915-04-19,0,1915-SL,Birmingham,a,2,New Orleans,h,0,final,
19150419-SOACNG-SOANVL-0,Southern Association,1915-04-19,0,1915-SL,Chattanooga,a,2,Nashville,h,4,final,
19150419-SOALRK-SOAMEM-0,Southern Association,1915-04-19,0,1915-SL,Little Rock,a,8,Memphis,h,6,final,
19150420-SOAATL-SOAMOB-0,Southern Association,1915-04-20,0,1915-SL,Atlanta,a,2,Mobile,h,7,final,
19150420-SOABIR-SOANOR-0,Southern Association,1915-04-20,0,1915-SL,Birmingham,a,6,New Orleans,h,9,final,
19150420-SOACNG-SOANVL-0,Southern Association,1915-04-20,0,1915-SL,Chattanooga,a,9,Nashville,h,6,final,
19150420-SOALRK-SOAMEM-0,Southern Association,1915-04-20,0,1915-SL,Little Rock,a,4,Memphis,h,3,final,
19150421-SOAATL-SOABIR-0,Southern Association,1915-04-21,0,1915-SL,Atlanta,a,7,Birmingham,h,11,final,
19150421-SOACNG-SOALRK-0,Southern Association,1915-04-21,0,1915-SL,Chattanooga,a,,Little Rock,h,,postponed,
19150421-SOAMEM-SOANVL-0,Southern Association,1915-04-21,0,1915-SL,Memphis,a,6,Nashville,h,4,final,
19150421-SOAMOB-SOANOR-0,Southern Association,1915-04-21,0,1915-SL,Mobile,a,0,New Orleans,h,2,final,
19150422-SOAATL-SOABIR-0,Southern Association,1915-04-22,0,1915-SL,Atlanta,a,2,Birmingham,h,1,final,
19150422-SOACNG-SOALRK-0,Southern Association,1915-04-22,0,1915-SL,Chattanooga,a,2,Little Rock,h,3,final,
19150422-SOAMEM-SOANVL-0,Southern Association,1915-04-22,0,1915-SL,Memphis,a,4,Nashville,h,5,final,
19150422-SOAMOB-SOANOR-0,Southern Association,1915-04-22,0,1915-SL,Mobile,a,4,New Orleans,h,15,final,
19150423-SOAATL-SOABIR-0,Southern Association,1915-04-23,0,1915-SL,Atlanta,a,1,Birmingham,h,5,final,
19150423-SOACNG-SOALRK-0,Southern Association,1915-04-23,0,1915-SL,Chattanooga,a,9,Little Rock,h,2,final,
19150423-SOAMEM-SOANVL-0,Southern Association,1915-04-23,0,1915-SL,Memphis,a,4,Nashville,h,5,final,
