league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1911,Carolina Association,regular,P0145851,Anthony,,Anderson,1911-05-09,1911-05-20,3,0,0,0,0,0,2,0,1,1,0,0
1911,Carolina Association,regular,P5463753,Bentley,,Greensboro,1911-05-06,1911-05-09,3,0,0,0,0,0,3,0,0,3,0,0
1911,Carolina Association,regular,P4034409,Biel,,Greenville,1911-05-06,1911-05-06,1,1,0,0,0,0,0,0,0,0,0,1
1911,Carolina Association,regular,P0487827,Blackstone,,Greenville,1911-05-06,1911-05-06,1,0,0,0,0,0,1,1,0,0,0,0
1911,Carolina Association,regular,P6302252,Boyle,,Winston-Salem,1911-06-27,1911-06-27,1,0,0,0,0,0,1,0,1,0,0,0
1911,Carolina Association,regular,P7455347,Brandow,,Charlotte,1911-05-06,1911-05-20,2,0,0,0,2,0,0,0,0,0,0,0
1911,Carolina Association,regular,P2280904,Brannon,,Anderson,1911-05-09,1911-06-26,6,0,0,0,1,0,0,0,0,0,5,0
1911,Carolina Association,regular,P5194133,Bussey,,Anderson,1911-05-20,1911-05-20,1,0,0,0,0,0,1,1,0,0,0,0
1911,Carolina Association,regular,P1617765,Carroll,,Greensboro,1911-07-03,1911-07-03,1,0,0,0,0,1,0,0,0,0,0,0
1911,Carolina Association,regular,P5669010,Cashion,,Greenville,1911-05-06,1911-05-06,1,0,0,0,0,0,0,0,0,0,0,0
1911,Carolina Association,regular,P8596843,Clancy,,Winston-Salem,1911-06-17,1911-07-03,3,0,0,0,0,3,0,0,0,0,0,0
1911,Carolina Association,regular,P3023846,Clapp,,Greensboro,1911-05-06,1911-07-03,7,0,0,0,0,0,7,7,0,0,0,0
1911,Carolina Association,regular,P9451591,Clark,,Anderson,1911-06-08,1911-06-08,1,0,0,0,0,0,0,0,0,0,0,0
1911,Carolina Association,regular,P0786360,Clemens,,Winston-Salem,1911-06-17,1911-07-03,3,0,0,0,0,0,3,3,0,0,0,0
1911,Carolina Association,regular,P9257543,Cochran,,Spartanburg,1911-06-15,1911-06-15,1,0,0,0,0,0,1,0,0,1,0,0
1911,Carolina Association,regular,P3268782,Combs,,Anderson,1911-06-08,1911-06-08,1,1,0,0,0,0,0,0,0,0,0,1
1911,Carolina Association,regular,P0233691,Cooms,,Anderson,1911-05-09,1911-05-09,2,0,0,2,0,0,0,0,0,0,0,0
1911,Carolina Association,regular,P0479181,Corbett,,Anderson,1911-05-20,1911-06-15,3,0,0,2,0,0,1,0,1,0,0,0
1911,Carolina Association,regular,P6081832,Corwin,,Greensboro,1911-05-06,1911-07-03,7,0,0,0,0,6,1,0,0,1,0,0
1911,Carolina Association,regular,P1923304,Coutts,,Charlotte,1911-05-06,1911-05-20,2,0,0,0,0,0,2,2,0,0,0,0
1911,Carolina Association,regular,P1170448,Cross,,Charlotte,1911-05-06,1911-05-20,2,0,0,2,0,0,0,0,0,0,0,0
1911,Carolina Association,regular,P8045065,Dailey,,Winston-Salem,1911-06-27,1911-07-03,2,0,0,0,0,0,0,0,0,0,2,0
1911,Carolina Association,regular,P8050837,Doak,,Greensboro,1911-05-09,1911-07-03,6,1,0,0,6,0,0,0,0,0,0,1
1911,Carolina Association,regular,P1247934,Doak,[C.],Greensboro,1911-05-06,1911-05-06,1,0,0,0,1,0,0,0,0,0,0,0
1911,Carolina Association,regular,P2061207,Doak,[E.],Greenville,1911-05-06,1911-05-06,1,0,0,0,0,0,1,0,1,0,0,0
1911,Carolina Association,regular,P0679571,Doyle,,Greensboro,1911-05-06,1911-07-03,7,1,0,7,0,0,0,0,0,0,0,1
1911,Carolina Association,regular,P3656549,Dwyer,,Anderson,1911-06-08,1911-06-08,1,0,0,1,0,0,0,0,0,0,0,0
1911,Carolina Association,regular,P9704795,Edwards,,Winston-Salem,1911-06-17,1911-07-03,2,0,1,0,0,0,0,0,0,0,1,0
1911,Carolina Association,regular,P5132918,Eldridge,,Greensboro,1911-05-09,1911-07-03,3,3,0,0,0,0,0,0,0,0,0,3
1911,Carolina Association,regular,P1652759,Farmer,,Anderson,1911-05-09,1911-05-09,1,1,0,0,0,0,0,0,0,0,0,1
1911,Carolina Association,regular,P7808501,Ferrell,,Spartanburg,1911-06-15,1911-06-15,1,1,0,0,0,0,0,0,0,0,0,1
1911,Carolina Association,regular,P4056630,Fogarty,,Anderson,1911-05-09,1911-06-26,6,0,6,0,0,0,0,0,0,0,0,0
1911,Carolina Association,regular,P6976768,Fuller,,Greensboro,1911-05-06,1911-07-03,7,0,7,0,0,0,0,0,0,0,0,0
1911,Carolina Association,regular,P9309308,Garman,,Charlotte,1911-05-06,1911-05-20,2,0,2,0,0,0,0,0,0,0,0,0
1911,Carolina Association,regular,P1594277,Gates,,Winston-Salem,1911-06-17,1911-07-03,3,0,0,0,3,0,0,0,0,0,0,0
1911,Carolina Association,regular,P1599250,Goodman,,Greenville,1911-05-06,1911-05-06,1,0,0,0,0,1,0,0,0,0,0,0
1911,Carolina Association,regular,P8084182,Hankie,,Charlotte,1911-05-06,1911-05-06,1,1,0,0,0,0,0,0,0,0,0,1
1911,Carolina Association,regular,P1575510,Hargrave,,Charlotte,1911-05-06,1911-05-06,1,0,0,0,0,0,0,0,0,0,1,0
1911,Carolina Association,regular,P6922739,Hartley,,Anderson,1911-05-09,1911-05-09,2,0,0,0,0,0,2,2,0,0,0,0
1911,Carolina Association,regular,P4329428,Hayes,,Anderson,1911-06-26,1911-06-26,1,1,0,0,0,0,0,0,0,0,0,1
1911,Carolina Association,regular,P7298034,Hill,,Spartanburg,1911-05-06,1911-05-06,1,0,0,0,0,0,1,1,0,0,0,0
1911,Carolina Association,regular,P4762006,Howard,,Winston-Salem,1911-06-17,1911-06-27,2,1,0,0,0,0,1,0,0,1,0,1
1911,Carolina Association,regular,P6332734,Jamison,,Greenville,1911-05-06,1911-05-06,1,1,0,0,0,0,0,0,0,0,0,1
1911,Carolina Association,regular,P2848223,Jenkins,,Greenville,1911-05-06,1911-05-06,1,0,1,0,0,0,0,0,0,0,0,0
1911,Carolina Association,regular,P8884659,Kelly,J.,Anderson,1911-05-09,1911-06-26,6,1,0,0,0,0,6,0,0,6,0,1
1911,Carolina Association,regular,P7322496,Kelly,W.,Anderson,1911-05-09,1911-06-26,6,0,0,0,0,6,0,0,0,0,0,0
1911,Carolina Association,regular,P7605245,Kipp,,Spartanburg,1911-06-15,1911-06-27,2,0,0,0,0,2,0,0,0,0,0,0
1911,Carolina Association,regular,P3738235,Kirby,,Anderson,1911-06-26,1911-06-26,1,0,0,1,0,0,0,0,0,0,0,0
1911,Carolina Association,regular,P5586490,Kite,,Greenville,1911-05-06,1911-05-06,1,0,0,0,0,0,0,0,0,0,1,0
1911,Carolina Association,regular,P0319022,Klock,,Anderson,1911-05-09,1911-05-20,2,0,0,0,0,0,0,0,0,0,2,0
1911,Carolina Association,regular,P8648690,Kuse,,Anderson,1911-05-09,1911-05-09,2,2,0,0,0,0,0,0,0,0,0,2
1911,Carolina Association,regular,P4787193,Laval,,Spartanburg,1911-06-15,1911-06-27,2,1,1,0,0,0,1,0,0,1,0,1
1911,Carolina Association,regular,P0966180,Lowman,,Greensboro,1911-06-17,1911-06-26,2,0,0,0,0,0,2,0,0,2,0,0
1911,Carolina Association,regular,P8536987,Malcolmson,,Charlotte,1911-05-20,1911-05-20,1,0,0,0,0,0,0,0,0,0,1,0
1911,Carolina Association,regular,P8323704,Malcombson,,Greenville,1911-05-06,1911-05-06,1,0,0,0,0,0,0,0,0,0,1,0
1911,Carolina Association,regular,P3053621,McCarthy,,Anderson,1911-05-09,1911-06-26,6,1,0,0,3,0,2,0,2,0,0,1
1911,Carolina Association,regular,P9022337,McCown,,Anderson,1911-06-15,1911-06-15,1,0,0,0,1,0,0,0,0,0,0,0
1911,Carolina Association,regular,P3470555,McCraney,,Spartanburg,1911-05-06,1911-05-06,1,0,0,0,0,0,1,0,1,0,0,0
