game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
PLGVBZB,1909,Carolina Association,1909-05-11,0,regular,P4644042,Mahoney,
LJLZMLM,1909,Carolina Association,1909-06-01,0,regular,P8550090,Lucid,
HZFMRHY,1909,Carolina Association,1909-06-02,0,regular,P4644042,Mahoney,
JDFYBDW,1909,Carolina Association,1909-06-02,0,regular,P4044501,LaRocque,
WDZWVBC,1909,Carolina Association,1909-06-07,0,regular,P6163317,Larocque,
FPKHZQJ,1909,Carolina Association,1909-06-07,0,regular,P4644042,Mahoney,
RYHVPNH,1909,Carolina Association,1909-06-07,0,regular,P8550090,Lucid,
WLJZVZN,1909,Carolina Association,1909-06-08,0,regular,P8550090,Lucid,
FTHMKRH,1909,Carolina Association,1909-06-08,0,regular,P4644042,Mahoney,
KKSPCZZ,1909,Carolina Association,1909-06-09,0,regular,P4644042,Mahoney,
XBQNWGB,1909,Carolina Association,1909-06-11,0,regular,P4044501,LaRocque,
HLBNBLJ,1909,Carolina Association,1909-06-10,0,regular,P4644042,Mahoney,
WTFJLQY,1909,Carolina Association,1909-06-10,0,regular,P8550090,Lucid,
LJHCBFR,1909,Carolina Association,1909-06-11,1,regular,P4644042,Mahoney,
KXPVQQS,1909,Carolina Association,1909-06-12,2,regular,P4644042,Mahoney,
LLPTWLP,1909,Carolina Association,1909-06-14,0,regular,P8550090,Lucid,
CXLJVDY,1909,Carolina Association,1909-06-15,1,regular,P2197019,Liebrich,
DVKLWWM,1909,Carolina Association,1909-06-15,2,regular,P8693817,,
KZTNKHJ,1909,Carolina Association,1909-06-15,1,regular,P8550090,Lucid,
BMZCZKF,1909,Carolina Association,1909-06-15,2,regular,P8550090,Lucid,
PJMTDZJ,1909,Carolina Association,1909-06-15,1,regular,P4044501,LaRocque,
DVRGNPF,1909,Carolina Association,1909-06-15,2,regular,P4044501,LaRocque,
WXVQWKB,1909,Carolina Association,1909-06-16,0,regular,P2197019,Liebrich,
TBKHGYK,1909,Carolina Association,1909-06-16,0,regular,P4044501,LaRocque,
YLJKBSJ,1909,Carolina Association,1909-06-16,0,regular,P4404760,Doak,
YLJKBSJ,1909,Carolina Association,1909-06-16,0,regular,P3517585,Thompson,
YLJKBSJ,1909,Carolina Association,1909-06-16,0,regular,P3183697,Weherell,
MXQXZPJ,1909,Carolina Association,1909-06-17,0,regular,P2197019,Liebrich,
DJVGKLV,1909,Carolina Association,1909-06-17,1,regular,P2033932,Gray,
DJVGKLV,1909,Carolina Association,1909-06-17,1,regular,P4644042,Mahoney,
RMWFXVD,1909,Carolina Association,1909-06-17,2,regular,P4644042,Mahoney,
JSPLCQV,1909,Carolina Association,1909-06-18,0,regular,P2197019,Liebrich,
