league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1909,Carolina Association,regular,P4753259,Abercrombie,,Spartanburg,1909-06-22,1909-07-01,4,3,0,0,0,0,1,0,0,1,0,3
1909,Carolina Association,regular,P2208286,Anthony,,Greensboro,1909-06-02,1909-07-02,21,0,0,0,0,0,21,21,0,0,0,0
1909,Carolina Association,regular,P0133163,Averett,,Spartanburg,1909-06-02,1909-07-02,13,9,0,0,0,0,4,0,1,3,0,9
1909,Carolina Association,regular,P8929323,Bauswine,,Charlotte,1909-06-11,1909-07-02,12,0,0,0,0,0,12,4,7,1,0,0
1909,Carolina Association,regular,P7905618,Beard,,Greenville,1909-05-11,1909-07-02,19,0,0,0,0,0,19,0,1,18,0,0
1909,Carolina Association,regular,P1830505,Belcher,,Greenville,1909-06-30,1909-06-30,1,0,0,0,1,0,0,0,0,0,0,0
1909,Carolina Association,regular,P6516432,Bentley,,Greensboro,1909-06-02,1909-07-02,19,0,0,0,0,0,9,0,0,9,12,0
1909,Carolina Association,regular,P2888907,Bently,,Greensboro,1909-06-24,1909-06-28,2,0,0,0,0,0,2,0,0,2,0,0
1909,Carolina Association,regular,P5303153,Betcher,,Greenville,1909-05-11,1909-07-02,19,0,2,0,17,0,0,0,0,0,0,0
1909,Carolina Association,regular,P2405783,Beusse,,Spartanburg,1909-06-02,1909-07-02,19,0,0,0,0,0,0,0,0,0,18,0
1909,Carolina Association,regular,P0613050,Blackstone,,Greenville,1909-05-11,1909-06-30,4,2,0,0,0,0,2,1,0,1,0,2
1909,Carolina Association,regular,P3407038,Brazelle,,Charlotte,1909-06-15,1909-06-30,6,6,0,0,0,0,0,0,0,0,0,6
1909,Carolina Association,regular,P4943605,Brennen,,Charlotte,1909-05-11,1909-07-02,18,0,1,17,0,0,0,0,0,0,0,0
1909,Carolina Association,regular,P5602560,Brown,,Winston-Salem,1909-06-21,1909-06-25,2,2,0,0,0,0,0,0,0,0,0,2
1909,Carolina Association,regular,P5242110,Bruner,,Spartanburg,1909-06-29,1909-06-29,1,1,0,0,0,0,1,0,0,1,0,1
1909,Carolina Association,regular,P3859961,Carter,,Winston-Salem,1909-06-02,1909-07-02,18,0,0,0,0,0,18,0,18,0,0,0
1909,Carolina Association,regular,P8684683,Childs,,Greenville,1909-05-11,1909-07-02,20,0,0,20,0,0,0,0,0,0,0,0
1909,Carolina Association,regular,P5492860,Cooper,,Greenville,1909-05-11,1909-05-11,1,0,0,0,0,1,0,0,0,0,0,0
1909,Carolina Association,regular,P2105492,Corbett,,Anderson,1909-06-01,1909-07-02,23,0,0,0,23,0,0,0,0,0,0,0
1909,Carolina Association,regular,P7278125,Corrigan,,Winston-Salem,1909-06-02,1909-07-02,18,0,0,0,18,0,0,0,0,0,0,0
1909,Carolina Association,regular,P5398446,Cosmo,,Charlotte,1909-06-02,1909-06-25,11,0,8,0,1,1,2,0,2,0,0,0
1909,Carolina Association,regular,P9871775,Cote,,Greenville,1909-05-11,1909-07-02,19,0,0,0,0,0,0,0,0,0,19,0
1909,Carolina Association,regular,P2466403,Dent,,Winston-Salem,1909-06-15,1909-07-01,4,4,0,0,0,0,0,0,0,0,0,4
1909,Carolina Association,regular,P5705714,Dickerson,,Spartanburg,1909-06-02,1909-06-02,1,0,0,0,0,0,1,0,0,1,0,0
1909,Carolina Association,regular,P1268082,Dickinson,,Spartanburg,1909-06-07,1909-07-01,17,0,3,0,0,0,14,0,0,14,0,0
1909,Carolina Association,regular,P3715139,Dingle,,Spartanburg,1909-06-02,1909-07-02,21,0,0,0,21,0,0,0,0,0,0,0
1909,Carolina Association,regular,P2948604,Doak,,Greensboro,1909-06-02,1909-07-02,16,0,0,6,5,0,5,0,0,5,0,0
