game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
CDMFRCD,1910,Central Kansas League,1910-05-17,0,regular,P5053433,,
ZWFCDFQ,1910,Central Kansas League,1910-05-18,0,regular,P0609889,Mythens,
DJBFYDB,1910,Central Kansas League,1910-05-18,0,regular,P4059922,Hamlin,
HWDCLQY,1910,Central Kansas League,1910-05-19,0,regular,P5053433,,
BRJFHTD,1910,Central Kansas League,1910-05-26,0,regular,P9659192,Mython,
FCPRKLY,1910,Central Kansas League,1910-06-02,0,regular,P4059922,Hamlin,
XBYQPRV,1910,Central Kansas League,1910-06-03,0,regular,P9659192,Mython,
DYNDXYF,1910,Central Kansas League,1910-06-06,0,regular,P9659192,Mython,
JHLTTWF,1910,Central Kansas League,1910-06-09,0,regular,P9659192,Mython,
JHLTTWF,1910,Central Kansas League,1910-06-09,0,regular,P4059922,Hamlin,
FGLTPPG,1910,Central Kansas League,1910-06-09,0,regular,P6687081,Graham,
VZCJWYN,1910,Central Kansas League,1910-06-10,0,regular,P5639662,Mythen,
VZCJWYN,1910,Central Kansas League,1910-06-10,0,regular,P4059922,Hamlin,
PMNDQNC,1910,Central Kansas League,1910-06-10,2,regular,P6687081,Graham,
FXPXKDS,1910,Central Kansas League,1910-06-11,0,regular,P4059922,Hamlin,
FXPXKDS,1910,Central Kansas League,1910-06-11,0,regular,P9659192,Mython,
CLMBPHJ,1910,Central Kansas League,1910-06-11,0,regular,P6687081,Graham,
GQMLZKX,1910,Central Kansas League,1910-06-13,0,regular,P4059922,Hamlin,
BKZSKLC,1910,Central Kansas League,1910-06-14,0,regular,P4059922,Hamlin,
CHPLJCR,1910,Central Kansas League,1910-06-15,0,regular,P5053433,,
VWTQLPQ,1910,Central Kansas League,1910-06-17,0,regular,P5876622,Snyder,
CYJVNXD,1910,Central Kansas League,1910-06-18,0,regular,P2448181,Abbott,
DSVGNCZ,1910,Central Kansas League,1910-06-20,0,regular,P6687081,Graham,
LLDMWCZ,1910,Central Kansas League,1910-06-20,0,regular,P2448181,Abbott,
GFVDXGW,1910,Central Kansas League,1910-06-21,0,regular,P6687081,Graham,
SJTBQTN,1910,Central Kansas League,1910-06-21,0,regular,P5053433,,
VGVJJVR,1910,Central Kansas League,1910-06-22,0,regular,P6687081,Graham,
CHGTRXT,1910,Central Kansas League,1910-06-22,0,regular,P5053433,,
KDYWNFH,1910,Central Kansas League,1910-06-23,0,regular,P6687081,Graham,
TQNHZLR,1910,Central Kansas League,1910-06-23,0,regular,P5053433,,
WFJYKQN,1910,Central Kansas League,1910-06-24,0,regular,P6687081,Graham,
ZCQDFJJ,1910,Central Kansas League,1910-06-24,0,regular,P9659192,Mython,
WKYXJPB,1910,Central Kansas League,1910-06-25,0,regular,P6687081,Graham,
KXCQSYK,1910,Central Kansas League,1910-07-25,0,regular,P4136138,Reilly,
NWQNJHF,1910,Central Kansas League,1910-07-26,0,regular,P1710964,Taylor,
NWQNJHF,1910,Central Kansas League,1910-07-26,0,regular,P1283096,Jones,
MDVXLPQ,1910,Central Kansas League,1910-07-28,0,regular,P4136138,Reilly,
QRVVCXG,1910,Central Kansas League,1910-07-29,0,regular,P4136138,Reilly,
XSWNBCR,1910,Central Kansas League,1910-07-29,0,regular,P0180728,Whalen,
SRDHYLN,1910,Central Kansas League,1910-07-30,0,regular,P4136138,Reilly,
XFHNNCF,1910,Central Kansas League,1910-07-30,0,regular,P5053433,,
BGDYRZW,1910,Central Kansas League,1910-08-09,0,regular,P6687081,Graham,
XXJDHYJ,1910,Central Kansas League,1910-08-10,0,regular,P1659541,Castle,
TVMHKDB,1910,Central Kansas League,1910-08-13,0,regular,P3630846,Castile,
QSJPSFX,1910,Central Kansas League,1910-08-16,0,regular,P4059922,Hamlin,
XWTCHVK,1910,Central Kansas League,1910-08-17,0,regular,P5053433,,
BQXPBWC,1910,Central Kansas League,1910-08-18,0,regular,P5053433,,
PKZVXWM,1910,Central Kansas League,1910-08-19,0,regular,P1659541,Castle,
BSBWFFB,1910,Central Kansas League,1910-08-19,0,regular,P5053433,,
PSWFQLD,1910,Central Kansas League,1910-08-20,0,regular,P5053433,,
