league.year,league.name,league.phase,person.ref,person.name.last,person.name.given,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G
1910,Central Kansas League,regular,P4845038,Armstrong,,Ellsworth,1910-05-20,1910-05-20,1,0,1,0,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P0206847,Bankhead,,Ellsworth,1910-05-20,1910-05-20,1,0,0,0,0,0,0,0,0,0,1,0
1910,Central Kansas League,regular,P3879970,Bechtold,,Abilene,1910-05-20,1910-05-20,1,0,0,0,0,0,1,0,0,1,0,0
1910,Central Kansas League,regular,P2775386,Brittain,,Abilene,1910-05-20,1910-05-20,1,0,0,0,1,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P6656999,Conley,,Abilene,1910-05-20,1910-05-20,1,0,0,0,0,0,1,1,0,0,0,0
1910,Central Kansas League,regular,P2316550,Ehrgot,,Abilene,1910-05-20,1910-05-20,1,0,0,0,0,0,0,0,0,0,1,0
1910,Central Kansas League,regular,P2961342,Fehrman,,Abilene,1910-05-20,1910-05-20,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P4575564,Fowler,,Abilene,1910-05-20,1910-05-20,1,0,0,0,0,0,1,1,0,0,0,0
1910,Central Kansas League,regular,P4444563,Fulwider,,Ellsworth,1910-05-20,1910-05-20,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P8368377,Jennings,,Abilene,1910-05-20,1910-05-20,1,0,0,0,0,1,0,0,0,0,0,0
1910,Central Kansas League,regular,P3192787,Johns,,Ellsworth,1910-05-20,1910-05-20,1,0,0,0,1,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P3510869,Leahey,,Abilene,1910-05-20,1910-05-20,1,0,0,1,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P9848621,Monroe,,Abilene,1910-05-20,1910-05-20,1,0,0,0,0,0,1,0,1,0,0,0
1910,Central Kansas League,regular,P5873374,Pickens,,Ellsworth,1910-05-20,1910-05-20,1,0,0,0,0,1,0,0,0,0,0,0
1910,Central Kansas League,regular,P8902379,Pickens,Al,Ellsworth,1910-05-20,1910-05-20,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P1725747,Poindexter,,Ellsworth,1910-05-20,1910-05-20,1,0,0,0,0,0,1,1,0,0,0,0
1910,Central Kansas League,regular,P6210609,Reed,,Ellsworth,1910-05-20,1910-05-20,1,0,0,1,0,0,0,0,0,0,0,0
1910,Central Kansas League,regular,P6035363,Schlensker,,Ellsworth,1910-05-20,1910-05-20,1,0,0,0,0,0,1,0,0,1,0,0
1910,Central Kansas League,regular,P8286979,Shaley,,Abilene,1910-05-20,1910-05-20,1,1,0,0,0,0,0,0,0,0,0,1
1910,Central Kansas League,regular,P0138066,White,,Ellsworth,1910-05-20,1910-05-20,1,0,0,0,0,0,1,0,1,0,0,0
1910,Central Kansas League,regular,P2426105,Wilson,,Abilene,1910-05-20,1910-05-20,1,0,1,0,0,0,0,0,0,0,0,0
