game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first
RYJSGFN,1915,American Association,1915-04-17,0,regular,P4930330,Johnson,
RYJSGFN,1915,American Association,1915-04-17,0,regular,P6624937,Connolly,
DMBKZYL,1915,American Association,1915-04-17,0,regular,P0590369,O'Brien,
DMBKZYL,1915,American Association,1915-04-17,0,regular,P3349220,Irwin,
ZXTVGKN,1915,American Association,1915-04-17,0,regular,P0233959,Owens,
ZXTVGKN,1915,American Association,1915-04-17,0,regular,P6644149,Knapp,
CWRJNMY,1915,American Association,1915-04-17,0,regular,P1225051,Murray,
CWRJNMY,1915,American Association,1915-04-17,0,regular,P7444630,Boyle,
RZVJTYQ,1915,American Association,1915-04-18,0,regular,P4930330,Johnson,
RZVJTYQ,1915,American Association,1915-04-18,0,regular,P6624937,Connolly,
DRVGDLK,1915,American Association,1915-04-18,0,regular,P0233959,Owens,
DRVGDLK,1915,American Association,1915-04-18,0,regular,P6644149,Knapp,
RSVHSVN,1915,American Association,1915-04-18,0,regular,P1225051,Murray,
RSVHSVN,1915,American Association,1915-04-18,0,regular,P7444630,Boyle,
BHXFTJG,1915,American Association,1915-04-18,0,regular,P0590369,O'Brien,
BHXFTJG,1915,American Association,1915-04-18,0,regular,P3349220,Irwin,
MJQTZDH,1915,American Association,1915-04-19,0,regular,P4930330,Johnson,
MJQTZDH,1915,American Association,1915-04-19,0,regular,P6624937,Connolly,
XFTZTRF,1915,American Association,1915-04-19,0,regular,P0590369,O'Brien,
XFTZTRF,1915,American Association,1915-04-19,0,regular,P3349220,Irwin,
VJWDZGD,1915,American Association,1915-04-19,0,regular,P1225051,Murray,
VJWDZGD,1915,American Association,1915-04-19,0,regular,P7444630,Boyle,
BWKJZCH,1915,American Association,1915-04-20,0,regular,P1225051,Murray,
BWKJZCH,1915,American Association,1915-04-20,0,regular,P7444630,Boyle,
DFTLCKW,1915,American Association,1915-04-20,0,regular,P4930330,Johnson,
DFTLCKW,1915,American Association,1915-04-20,0,regular,P6624937,Connolly,
MGJNZZY,1915,American Association,1915-04-20,0,regular,P0590369,O'Brien,
MGJNZZY,1915,American Association,1915-04-20,0,regular,P3349220,Irwin,
GTZWFHH,1915,American Association,1915-04-20,0,regular,P0233959,Owens,
GTZWFHH,1915,American Association,1915-04-20,0,regular,P6644149,Knapp,
JMYLRCN,1915,American Association,1915-04-21,0,regular,P4930330,Johnson,
JMYLRCN,1915,American Association,1915-04-21,0,regular,P6624937,Connolly,
JLZXZRK,1915,American Association,1915-04-21,0,regular,P1225051,Murray,
JLZXZRK,1915,American Association,1915-04-21,0,regular,P3414552,Doyle,
YDMVMSX,1915,American Association,1915-04-21,0,regular,P0233959,Owens,
YDMVMSX,1915,American Association,1915-04-21,0,regular,P6644149,Knapp,
VLGZGRR,1915,American Association,1915-04-21,0,regular,P0590369,O'Brien,
VLGZGRR,1915,American Association,1915-04-21,0,regular,P3349220,Irwin,
XTKVXSY,1915,American Association,1915-04-22,0,regular,P0233959,Owens,
XTKVXSY,1915,American Association,1915-04-22,0,regular,P6644149,Knapp,
LKVJXKR,1915,American Association,1915-04-22,0,regular,P0590369,O'Brien,
LKVJXKR,1915,American Association,1915-04-22,0,regular,P3349220,Irwin,
MBBQCWW,1915,American Association,1915-04-22,0,regular,P4930330,Johnson,
MBBQCWW,1915,American Association,1915-04-22,0,regular,P6624937,Connolly,
ZMSJMWW,1915,American Association,1915-04-23,0,regular,P0590369,O'Brien,
ZMSJMWW,1915,American Association,1915-04-23,0,regular,P3349220,Irwin,
HRTRCCG,1915,American Association,1915-04-23,0,regular,P0233959,Owens,
HRTRCCG,1915,American Association,1915-04-23,0,regular,P6644149,Knapp,
YQKPLYK,1915,American Association,1915-04-24,0,regular,P1225051,Murray,
YQKPLYK,1915,American Association,1915-04-24,0,regular,P7444630,Boyle,
BFHVLKM,1915,American Association,1915-04-24,0,regular,P4930330,Johnson,
BFHVLKM,1915,American Association,1915-04-24,0,regular,P6624937,Connolly,
NLPHXTQ,1915,American Association,1915-04-24,0,regular,P0590369,O'Brien,
NLPHXTQ,1915,American Association,1915-04-24,0,regular,P3349220,Irwin,
LYCHFXM,1915,American Association,1915-04-24,0,regular,P0233959,Owens,
LYCHFXM,1915,American Association,1915-04-24,0,regular,P6644149,Knapp,
VPLRBQS,1915,Southern Association,1915-04-13,0,regular,P1313791,Breitenstein,
PDYCGCW,1915,Southern Association,1915-04-13,0,regular,P3412908,O'Toole,
